week_start	Neurophysiology	Video
2026-05-11	68448847560	10423520706
2026-05-18	31153322	8778072
2026-05-25	44723566	0
2026-06-01	21444669538	0
2026-06-08	76293482	0
2026-06-15	1093568332	0
2026-06-22	34420823268	5219883345
2026-06-29	27027024	5205995649
2026-07-06	1549989886	6092244
