region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	1669102079	1089	196	73
GitHub	697881071	2868	177	145
AWS/ap-southeast-1	136783723	32	32	0
USA/MA	624535168	119	0	55
USA/VA	207725605	22	22	0
CHN	348604054	37	37	0
USA/NC	147950600	22	22	0
USA	56279622	6	6	0
AWS/us-east-1	18520464	2	2	0
MEX/CMX	92505154	303	52	51
VNM/SG	18837827	2	2	0
AWS/us-east-2	18520464	2	2	0
IND	9826200	2	2	0
BIH/SRP	9505931	1	1	0
CHL/RM	1310160	1	1	0
BGD/C	12652505	2	2	0
GAB/1	1113636	1	1	0
VNM/37	9478605	1	1	0
USA/PA	224532	12	0	1
USA/IL	4402500	29	2	2
VNM/HN	21818228	3	3	0
ARG/X	9369676	1	1	0
IND/KA	2030748	1	1	0
AWS/us-west-2	17932356	68	6	2
USA/CA	11644572	16	4	4
USA/WA	8868408	8	2	2
JPN/13	7875197	16	1	1
CHN/SH	19141292	2	2	0
VNM/DN	9639137	1	1	0
CRI/SJ	5830212	1	1	0
GCP/us-central1	47176470	5	5	0
CHN/BJ	1158804	4	1	1
FRA/IDF	7124520	16	4	3
BRA/RS	9502155	1	1	0
MAR/03	7009356	1	1	0
BRA/PR	9502155	1	1	0
MEX/GUA	3340908	1	1	0
IRQ/BG	9502155	1	1	0
VNM/56	1637700	1	1	0
BRA/RJ	9481339	1	1	0
VEN/T	4716576	1	1	0
PAK/PB	6550800	1	1	0
SGP	7926468	2	2	0
VNM/39	9397481	1	1	0
RUS	6026736	2	2	0
BRA/SC	1768716	1	1	0
PAK/IS	3340908	1	1	0
HKG	4978608	2	2	0
EST/37	8983231	1	1	0
CHE/VD	2448624	8	2	1
NPL/P3	18825620	2	2	0
RUS/MOW	4389036	1	1	0
IND/DL	1703208	1	1	0
