date	bytes_sent	number_of_requests	number_of_downloads
2025-03-13	152307729	400	<50
2025-06-12	207725605	<50	<50
2025-06-25	7717332	400	<50
2025-07-15	2104008	100	<50
2025-07-16	5613324	280	<50
2025-07-28	18995440	<50	<50
2025-07-29	9184792	<50	<50
2025-07-30	19001600	<50	<50
2025-08-01	9444830	<50	<50
2025-08-02	9504718	<50	<50
2025-08-04	18886285	<50	<50
2025-08-10	19141292	<50	<50
2025-08-11	19172745	<50	<50
2025-08-12	9397481	<50	<50
2025-08-13	9639137	<50	<50
2025-08-14	9410926	<50	<50
2025-08-15	9335672	<50	<50
2025-08-16	8983231	<50	<50
2025-08-17	9478605	<50	<50
2025-08-21	9579364	<50	<50
2025-08-28	9397481	<50	<50
2025-08-29	19072531	<50	<50
2025-08-30	9504718	<50	<50
2025-09-01	9639137	<50	<50
2025-09-04	9495669	<50	<50
2025-09-07	8983231	<50	<50
2025-09-10	9412810	<50	<50
2025-09-12	9381209	<50	<50
2025-09-29	7875197	<50	<50
2025-10-08	20452154	<50	<50
2025-12-16	126364932	<50	<50
2025-12-18	207725605	<50	<50
2025-12-19	147950600	<50	<50
2025-12-24	9335672	<50	<50
2025-12-27	9184792	<50	<50
2025-12-31	9505931	<50	<50
2026-01-03	9478605	<50	<50
2026-01-09	9369676	<50	<50
2026-01-10	9404946	<50	<50
2026-01-17	56924427	<50	<50
2026-01-18	111715851	<50	<50
2026-01-19	28517793	<50	<50
2026-01-23	19141292	<50	<50
2026-01-26	19036690	<50	<50
2026-01-27	18836171	<50	<50
2026-01-29	9381209	<50	<50
2026-01-30	18940499	<50	<50
2026-02-02	37445803	<50	<50
2026-02-03	9397481	<50	<50
2026-02-04	9627701	<50	<50
2026-02-05	9639137	<50	<50
2026-02-20	185641377	80	<50
2026-02-25	13643908	<50	<50
2026-02-26	12262475	<50	<50
2026-02-27	12010802	<50	<50
2026-02-28	18762922	<50	<50
2026-03-01	5876800	<50	<50
2026-03-02	5662544	<50	<50
2026-03-03	6046178	<50	<50
2026-03-04	11672466	<50	<50
2026-03-05	5778941	<50	<50
2026-03-06	19492637	<50	<50
2026-03-07	6123064	<50	<50
2026-03-08	18635323	40	<50
2026-03-19	97877202	<50	<50
2026-03-26	10616784	<50	<50
2026-03-27	9444830	<50	<50
2026-03-29	37187758	80	<50
2026-03-30	8868408	<50	<50
2026-04-01	21658438	<50	<50
2026-04-02	9404946	<50	<50
2026-04-03	16118464	<50	<50
2026-04-04	18610932	<50	<50
2026-04-05	85283428	<50	<50
2026-04-06	18825621	<50	<50
2026-04-07	9545044	<50	<50
2026-04-08	18974274	<50	<50
2026-04-09	9625764	<50	<50
2026-04-10	38697785	40	<50
2026-04-11	28649413	<50	<50
2026-04-12	9504718	<50	<50
2026-04-13	9625764	<50	<50
2026-04-14	28321290	<50	<50
2026-04-15	28898525	<50	<50
2026-04-16	18836171	<50	<50
2026-04-17	9505931	<50	<50
2026-04-18	9444830	<50	<50
2026-04-19	9369676	<50	<50
2026-04-21	126284133	<50	<50
2026-04-22	37415331	<50	<50
2026-04-23	65465581	<50	<50
2026-04-24	28178568	<50	<50
2026-04-25	33723975	<50	<50
2026-04-26	56291695	<50	<50
2026-04-27	9184792	<50	<50
2026-04-28	38030587	<50	<50
2026-04-30	32282906	<50	<50
2026-05-01	9444830	<50	<50
2026-05-12	8983231	<50	<50
2026-05-15	21091932	60	<50
2026-05-16	7919852	<50	<50
2026-05-17	36917791	40	<50
2026-05-18	77126235	<50	<50
2026-05-19	18520464	<50	<50
2026-05-20	5016893	<50	<50
2026-05-21	2190620	<50	<50
2026-05-22	6176089	<50	<50
2026-05-25	2528997	<50	<50
2026-05-26	9667585	<50	<50
2026-05-27	31665769	120	<50
2026-05-28	22603633	80	<50
2026-05-29	21775849	<50	<50
2026-05-30	4544390	<50	<50
2026-05-31	2768752	<50	<50
2026-06-01	2782156	<50	<50
2026-06-03	2448624	<50	<50
2026-06-04	96474010	<50	<50
2026-06-05	1637700	<50	<50
2026-06-07	22345218	<50	<50
2026-06-08	19259352	<50	<50
2026-06-09	24305500	<50	<50
2026-06-10	31816690	80	<50
2026-06-11	27990838	<50	<50
2026-06-12	38454704	<50	<50
2026-06-13	41443445	<50	<50
2026-06-14	5696960	<50	<50
2026-06-16	17732326	<50	<50
2026-06-17	9505931	<50	<50
2026-06-18	1375668	<50	<50
2026-06-19	4787686	<50	<50
2026-06-21	4659334	<50	<50
2026-06-22	35059404	60	<50
2026-06-24	4488920	<50	<50
2026-06-25	8933004	60	<50
2026-06-26	17848784	<50	<50
2026-06-27	47176470	<50	<50
2026-06-28	4577764	<50	<50
