date	bytes_sent	number_of_requests	number_of_downloads
2025-07-02	1932	<50	<50
2025-07-04	644	<50	<50
2025-08-06	644	<50	<50
2025-08-12	644	<50	<50
2025-08-20	644	<50	<50
2025-09-11	644	<50	<50
2025-09-25	1288	<50	<50
2025-10-01	644	<50	<50
2025-10-02	644	<50	<50
2025-10-09	644	<50	<50
2025-10-23	644	<50	<50
2025-10-30	644	<50	<50
2025-11-06	644	<50	<50
2025-11-28	644	<50	<50
2025-12-04	1288	<50	<50
2025-12-10	644	<50	<50
2025-12-11	644	<50	<50
2025-12-16	644	<50	<50
2025-12-18	644	<50	<50
2025-12-19	644	<50	<50
2025-12-28	644	<50	<50
2026-01-14	644	<50	<50
2026-01-16	1932	<50	<50
2026-02-06	1932	<50	<50
2026-03-19	1288	<50	<50
2026-04-21	1288	<50	<50
2026-05-18	1288	<50	<50
2026-06-22	90324338916	10780	<50
2026-06-23	239679344423	17140	<50
2026-06-24	101094002372	1920	<50
2026-06-25	3432	<50	<50
2026-06-26	140867547	<50	<50
2026-06-27	5111196	<50	<50
2026-06-29	125585688518	14940	<50
2026-06-30	134684870495	16060	<50
2026-07-01	138522137775	16580	<50
2026-07-02	1988219	<50	<50
2026-07-03	166742945604	19880	<50
2026-07-04	175039025054	20880	<50
2026-07-05	2062834	<50	<50
2026-07-06	4346017845	<50	<50
2026-07-07	510550037	160	<50
2026-07-09	17417591	60	<50
2026-07-11	6224334	<50	<50
