asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-BH256/sub-BH256_ses-20211115_obj-ytkajt.nwb	177575972	530	187	25
sub-BH281/sub-BH281_ses-20211021.nwb	71947280	502	169	27
sub-BH248/sub-BH248_ses-20211103_obj-xdta1j.nwb	547431528	494	157	35
sub-BH272/sub-BH272_ses-20211103_obj-nedic4.nwb	760907188	531	162	36
sub-BH268/sub-BH268_ses-20211120_obj-1yl58y1.nwb	494078332	516	157	34
sub-BH249/sub-BH249_ses-20211103_obj-101glrx.nwb	845182124	529	161	38
sub-BH249/sub-BH249_ses-20211103_obj-1a3enbi.nwb	937819728	558	167	39
sub-BH268/sub-BH268_ses-20211103_obj-1qn1yor.nwb	615571664	528	162	35
sub-BH252/sub-BH252_ses-20211103_obj-jf6sa7.nwb	88896352	489	157	23
sub-BH297/sub-BH297_ses-20211103_obj-tff3i1.nwb	195898596	504	157	34
sub-BH255/sub-BH255_ses-20211114_obj-pd5jdk.nwb	123934384	487	155	23
sub-BH249/sub-BH249_ses-20211103_obj-b5y5m6.nwb	674593604	514	154	35
sub-BH248/sub-BH248_ses-20211103_obj-1koag1a.nwb	541000676	480	149	33
sub-BH255/sub-BH255_ses-20211103_obj-7rijzx.nwb	82742832	481	152	23
sub-BH243/sub-BH243_ses-20211103_obj-1okdjl.nwb	229964784	568	177	42
sub-BH271/sub-BH271_ses-20211103_obj-1q3iiqd.nwb	162664284	489	155	22
sub-BH281/sub-BH281_ses-20211103.nwb	130028816	490	154	24
sub-BH280/sub-BH280_ses-20211103.nwb	152536984	482	157	24
sub-BH250/sub-BH250_ses-20211103_obj-1w64gxv.nwb	635455476	513	146	36
sub-BH252/sub-BH252_ses-20211111_obj-1s22i1h.nwb	203867884	508	148	38
sub-BH250/sub-BH250_ses-20211103_obj-q4v2gq.nwb	269342574	513	145	39
sub-BH271/sub-BH271_ses-20211123_obj-1mhh6o3.nwb	76069872	482	141	26
sub-BH245/sub-BH245_ses-20211103_obj-9xn76d.nwb	562936868	541	141	40
sub-BH250/sub-BH250_ses-20211103_obj-1effznk.nwb	405962944	501	141	37
sub-BH245/sub-BH245_ses-20211103_obj-1epads6.nwb	661519354	564	145	41
sub-BH267/sub-BH267_ses-20211103_obj-d7sy44.nwb	301551980	562	170	46
sub-BH270/sub-BH270_ses-20211122_obj-jmdge9.nwb	325514476	509	147	36
sub-BH270/sub-BH270_ses-20211103_obj-15hqwc6.nwb	665986128	518	152	35
sub-BH269/sub-BH269_ses-20211103_obj-10j6son.nwb	69187856	472	147	25
sub-BH297/sub-BH297_ses-20211201_obj-q9fscf.nwb	136300088	517	158	31
sub-BH253/sub-BH253_ses-20211103_obj-sh4cyv.nwb	124287608	469	141	26
sub-BH251/sub-BH251_ses-20211110_obj-1ylbnyz.nwb	608801316	503	137	37
sub-BH269/sub-BH269_ses-20211103_obj-acdzrg.nwb	63215792	482	184	24
sub-BH275/sub-BH275_ses-20211126_obj-18z3gyz.nwb	93010512	471	147	24
sub-BH272/sub-BH272_ses-20211124_obj-1ew6cj0.nwb	256206864	509	149	38
sub-BH265/sub-BH265_ses-20211103.nwb	350512584	530	152	36
sub-BH264/sub-BH264_ses-20211116_obj-qs1yaa.nwb	533065724	524	152	38
sub-BH254/sub-BH254_ses-20211103_obj-1yf9134.nwb	75718264	494	154	30
sub-BH264/sub-BH264_ses-20211116_obj-168kykx.nwb	652801736	502	142	35
sub-BH267/sub-BH267_ses-20211119_obj-1aktol.nwb	247407680	531	157	45
sub-BH247/sub-BH247_ses-20211103_obj-1cwhslw.nwb	1235789032	574	152	42
sub-BH246/sub-BH246_ses-20211103_obj-3g55tj.nwb	343819076	532	155	40
sub-BH274/sub-BH274_ses-20211125_obj-2odigd.nwb	72415712	475	150	25
sub-BH277/sub-BH277_ses-20211127_obj-1ujld7c.nwb	120303212	491	150	26
sub-BH246/sub-BH246_ses-20211103_obj-4u4gpn.nwb	271358436	512	147	38
sub-BH243/sub-BH243.nwb	488688017	36405	332	244
sub-BH266/sub-BH266_ses-20211118_obj-s7211i.nwb	290221084	479	135	37
sub-BH251/sub-BH251_ses-20211110_obj-t53ap5.nwb	416125988	500	139	37
sub-BH266/sub-BH266_ses-20211118_obj-rll9dh.nwb	366754972	500	151	37
sub-BH279/sub-BH279_ses-20211128.nwb	70949432	654	341	29
sub-BH301/sub-BH301_ses-20211202_obj-1uo44fx.nwb	492495788	541	146	41
sub-BH277/sub-BH277_ses-20211127_obj-14eagwu.nwb	82853480	477	144	25
sub-BH247/sub-BH247_ses-20211106_obj-pwk7u2.nwb	951122032	551	142	40
sub-BH254/sub-BH254_ses-20211113_obj-y1b5hu.nwb	61524416	455	157	24
sub-BH275/sub-BH275_ses-20211103_obj-w9oxl5.nwb	122465384	453	140	22
sub-BH301/sub-BH301_ses-20211103_obj-1i3mh4n.nwb	554089552	502	132	37
sub-BH274/sub-BH274_ses-20211125_obj-1tn1cgg.nwb	46383016	374	81	26
sub-BH253/sub-BH253_ses-20211103_obj-12ld59y.nwb	122654176	461	149	21
sub-BH256/sub-BH256_ses-20211103_obj-1vwfnfi.nwb	172185752	503	155	27
