region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
TUR/06	9516636	5	5	0
IDN/YO	27775392	3	3	0
USA/TN	27185820	2	2	0
ARG/R	2109952	2	2	0
POL/14	8450532	2	2	0
RUS/ALT	1703208	1	1	0
ARE/AZ	1910004	2	2	0
BRA/CE	14804808	5	5	0
IND/BR	4323528	2	2	0
IRQ/KI	14319216	2	2	0
MEX/TAM	25948324	2	2	0
PHL/00	5877292	3	3	0
RUS/UD	2190012	1	1	0
PAK/IS	6181720	6	6	0
NGA/RI	2292780	2	2	0
USA/FL	28782776	8	2	2
IND/DL	27920104	7	7	0
NGA/FC	2292780	2	2	0
FRA/NOR	2030748	1	1	0
LBN/BA	6616308	1	1	0
VEN/N	3340908	1	1	0
MAR/04	5334396	4	4	0
ARG/X	8600380	6	6	0
NLD/NH	54935696	3	3	0
USA/AK	38424756	1	1	0
VNM/49	8085280	2	2	0
ALB	5175132	1	1	0
JAM/01	4127004	1	1	0
CHL/BI	3537432	2	2	0
VEN	4992304	3	3	0
ARG/N	1310160	1	1	0
DZA/47	14018712	1	1	0
PRY/10	13036092	2	2	0
DZA/17	4127004	1	1	0
USA/RI	259218784	51	1	1
TUR/34	32557476	3	3	0
ESP/CT	13249736	3	3	0
FRA/IDF	16552660	27	7	3
VGB	1375668	1	1	0
MYS/10	9839896	7	7	0
ARG/E	8516040	2	2	0
SAU/14	14149728	3	3	0
ALB/06	4454544	1	1	0
FRA/OCC	1061824	1	1	0
MEX/MOR	3747652	2	2	0
SAU/01	15642668	7	7	0
VNM/69	1	1	0	1
UKR/46	1113636	1	1	0
BRA/SC	19751724	9	9	0
AUS/NSW	15557472	2	2	0
VNM/22	10546788	2	2	0
USA/NC	1091313688	2	2	0
IND/KL	4949052	5	5	0
NOR/50	6883919632	1329	0	8
COL/CAU	1113636	1	1	0
VNM/68	3941608	3	3	0
ZAF/WC	8268560	5	5	0
IND/JH	929096	1	1	0
TUN/12	3799464	2	2	0
MAR/07	2947860	2	2	0
VNM/34	1768716	2	2	0
KAZ/75	2227272	2	2	0
BWA/NE	796368	1	1	0
TUR/33	1375668	1	1	0
TUR/01	1048128	1	1	0
VNM/35	1703208	2	2	0
TGO/M	2751336	1	1	0
SEN/DK	13429140	4	4	0
IND/HR	11463900	3	3	0
CHE/ZH	12905076	1	1	0
ESP/VC	1310160	1	1	0
TUR/54	1113636	1	1	0
MEX/ROO	11131628	3	3	0
AGO/LUA	6570036	1	1	0
DEU/HH	1327280	1	1	0
VNM/66	862732	1	1	0
CYP/01	1061824	1	1	0
ARG/T	16461340	4	4	0
BOL/L	7991976	2	2	0
PAN/4	2947860	1	1	0
USA/AR	1128188	1	1	0
COL/QUI	2190012	1	1	0
SLV/SS	1768716	1	1	0
JPN/11	917112	1	1	0
ECU/G	6419784	2	2	0
VEN/O	2190012	1	1	0
TTO/CHA	796368	1	1	0
IDN	4886968	5	5	0
DOM/32	862732	1	1	0
DZA/44	796368	1	1	0
DZA/09	14201896	2	2	0
RUS/DA	1791828	1	1	0
VEN/L	1179144	1	1	0
CMR/LT	1791828	1	1	0
VEN/G	1061824	1	1	0
IDN/JB	6318728	6	6	0
MAR/03	5062092	4	4	0
ZAF/LP	1113636	1	1	0
DZA/25	1327280	1	1	0
VEN/K	19937092	3	3	0
RUS/BEL	4258020	1	1	0
UKR/53	917112	1	1	0
BGD/E	1834224	2	2	0
VEN/Y	5699196	1	1	0
MYT	1113636	1	1	0
COL/NSA	3185472	1	1	0
RUS/NIZ	2441772	2	2	0
DOM/13	10939836	1	1	0
IND/CG	12643044	2	2	0
ECU/SE	1441176	1	1	0
COL/MAG	1791828	1	1	0
ARE/SH	1113636	1	1	0
BRA/SE	17163096	2	2	0
JOR	2175460	2	2	0
VEN/F	4114568	1	1	0
AUS/SA	5764704	1	1	0
USA/PA	48541428	2	2	0
KGZ/GB	9040104	1	1	0
IDN/LA	14804808	2	2	0
PHL/07	2489304	2	2	0
FRA/BFC	3915476	1	1	0
ROU/B	1048128	1	1	0
IRL/L	1375668	1	1	0
ARG/H	1048128	1	1	0
IDN/BT	862732	1	1	0
GBR/NIR	1113636	1	1	0
UKR/61	1113636	1	1	0
ZWE/HA	1113636	1	1	0
VNM/06	1113636	1	1	0
CHE/VD	30226940	158	4	4
MEX/COL	1048128	1	1	0
UKR/51	3799464	3	3	0
BTN	917112	1	1	0
VNM	4858720	5	5	0
ZAF/KZN	4585560	4	4	0
MEX/COA	4323528	1	1	0
ESP/AN	4013964	3	3	0
UKR/14	2190012	2	2	0
ARG/L	1128188	1	1	0
IND/WB	1113636	1	1	0
RUS/TA	929096	1	1	0
ALB/11	2096256	1	1	0
HUN/BU	813856180	2	2	0
CHL/LI	1393644	1	1	0
UKR/68	1327280	1	1	0
SAU/04	3156368	3	3	0
MEX/TLA	1194552	1	1	0
NZL/CAN	4114568	1	1	0
TUR/59	1048128	1	1	0
PRY	1244652	1	1	0
TUN/11	5779256	4	4	0
IDN/KB	1113636	1	1	0
VNM/46	1048128	1	1	0
COL/CES	917112	1	1	0
PAK/KP	1441176	1	1	0
TUN/53	1128188	1	1	0
DEU/HE	2961556	3	3	0
MAR/09	5175132	3	3	0
IDN/JA	929096	1	1	0
NZL/MWT	28102932	2	2	0
NPL/P3	12267116	2	2	0
UKR	2620320	2	2	0
ISR/TA	3293376	2	2	0
VNM/61	1061824	1	1	0
THA/10	1978936	2	2	0
ARG/J	6026736	1	1	0
PRI	2030748	1	1	0
RUS/ARK	1179144	1	1	0
RUS/NVS	3668448	1	1	0
GUF	13625664	1	1	0
VEN/R	14608284	1	1	0
DOM/25	1061824	1	1	0
ALB/09	10883696	1	1	0
ESP/PV	1194552	1	1	0
AUS/QLD	1061824	1	1	0
RUS/CE	8627320	1	1	0
PHL	1048128	1	1	0
DZA/31	6303320	2	2	0
MEX/ZAC	851604	1	1	0
TZA/02	1113636	1	1	0
VNM/57	1048128	1	1	0
BEL/VLG	1441176	1	1	0
MEX/SON	3668448	1	1	0
BWA/GA	1061824	1	1	0
MEX/BCN	3384564	2	2	0
ARG/G	1113636	1	1	0
BRA/MS	1113636	1	1	0
CAN/BC	2751336	1	1	0
VEN/M	1048128	1	1	0
VNM/20	1780700	2	2	0
IND/HP	917112	1	1	0
KAZ/71	2620320	1	1	0
CRI/SJ	7598928	2	2	0
ARG/C	9891708	3	3	0
ITA/34	2227272	2	2	0
BRA/DF	7926468	4	4	0
IRQ/WA	2030748	2	2	0
USA/OK	1506684	1	1	0
ECU/A	1128188	1	1	0
USA/WI	12643044	1	1	0
PAK/BA	917112	1	1	0
IND/UP	3144384	3	3	0
BGR/02	2195976	3	0	1
MEX/DUR	1113636	1	1	0
MYS/01	1048128	1	1	0
TUR/16	1113636	1	1	0
USA/UT	2489304	1	1	0
FRA/CVL	1393644	1	1	0
KHM/12	3144384	1	1	0
BHR/13	2620320	1	1	0
VNM/50	1113636	1	1	0
ITA/25	2227272	1	1	0
MEX/TAB	7009356	1	1	0
MAR/01	3013368	1	1	0
LBN/JL	4520052	2	2	0
ESP	1061824	1	1	0
EST/37	35675584	4	4	0
MEX/OAX	1703208	1	1	0
DOM/12	1244652	1	1	0
SLE/W	982620	1	1	0
IRQ/MU	1113636	1	1	0
GRC/B	7860960	1	1	0
ISR	1113636	1	1	0
FRA/PDL	33802128	1	1	0
ECU/C	1375668	1	1	0
TUR/52	1924556	1	1	0
DZA/22	32885016	1	1	0
CHN/SH	289529272	2	2	0
ARG/Y	1061824	1	1	0
IRQ/MA	9236628	2	2	0
PHL/06	1113636	1	1	0
ESP/CM	1061824	1	1	0
HND/CR	2455468	1	1	0
SAU/03	1128188	1	1	0
USA/IA	1375668	1	1	0
UKR/71	1061824	1	1	0
MEX/SLP	1375668	1	1	0
UKR/40	1441176	1	1	0
QAT/DA	1048128	1	1	0
MAR/02	1113636	1	1	0
MLT/54	917112	1	1	0
UGA/C	1310160	1	1	0
USA/NV	1375668	1	1	0
USA/AL	6968220	1	1	0
COL/NAR	4192512	1	1	0
PER/PUN	29413092	1	1	0
EGY/GZ	6157752	1	1	0
BRA/RN	3554552	2	2	0
KGZ	1061824	1	1	0
MEX/PUE	4978608	1	1	0
ARG/A	1113636	1	1	0
ARM/ER	4651068	1	1	0
BRA/AP	1375668	1	1	0
FRA/PAC	1128188	1	1	0
AUS/WA	1061824	1	1	0
DEU/SH	1113636	1	1	0
TUN/21	1179144	1	1	0
PRT/11	1460008	1	1	0
MAR/05	1048128	1	1	0
MEX/CHP	3864972	1	1	0
GHA/AA	1061824	1	1	0
IRQ/BA	862732	1	1	0
SWE	94709168	1	1	0
GTM/01	13363632	1	1	0
MEX/GRO	1113636	1	1	0
COG/BZV	917112	1	1	0
PRY/13	8188500	1	1	0
