region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GitHub	5699184674	19609	609	554
CHN	69691785320	6317	0	27
USA	14590475539	2778	28	8
AWS/us-east-1	43642955975	5207	100	24
USA/MA	86946136408	6747	2	67
USA/MD	48558680	30	10	10
VPN	88536679131	299	235	14
USA/CA	42772702296	53	30	5
CAN/QC	15503436232	256	9	25
AWS/ap-southeast-1	429011892	59	59	0
USA/IL	370341552	19	13	2
MEX/CMX	63513598	247	48	46
EGY/C	11791440	2	2	0
NLD	21167775955	981	9	10
USA/WA	8598100	6	2	2
USA/VA	538554207	193	2	2
AWS/us-west-2	23744348	26	6	2
MYS/14	1441176	1	1	0
VNM/SG	18473256	5	5	0
USA/NH	4527486884	8928	744	582
USA/VT	707216768	1392	116	23
VNM/HN	4192512	4	4	0
BRA/BA	9564168	2	2	0
SLV/SS	13625664	1	1	0
MEX/TAM	10415772	1	1	0
BRA/SP	6354276	2	2	0
SYR	2882352	2	2	0
IDN/YO	17556144	4	4	0
VNM	1310160	1	1	0
SGP	1113636	1	1	0
VNM/DN	10743312	2	2	0
IRQ/BA	5306148	1	1	0
DOM/01	1113636	1	1	0
ARG/B	9040104	2	2	0
BRA/MG	1441176	1	1	0
IDN/JK	1375668	1	1	0
KAZ/75	1113636	1	1	0
BGD/C	917112	1	1	0
BGD/D	917112	1	1	0
SAU/01	1244652	1	1	0
CHL/RM	2227272	1	1	0
IDN	982620	1	1	0
CHN/BJ	5519924	24	4	4
VNM/43	52471908	1	1	0
ECU/F	3013368	1	1	0
ZAF/WC	851604	1	1	0
CHE/VD	2456900	10	2	1
MEX/HID	2030748	1	1	0
TWN/PIF	1113636	1	1	0
TUR/34	1899732	2	2	0
CRI/SJ	14149728	2	2	0
VNM/20	33867636	1	1	0
BGD	1572192	1	1	0
DZA/23	13036092	1	1	0
IRL/M	17752668	1	1	0
KAZ/71	12970584	1	1	0
IND/MP	1441176	1	1	0
CAN/NS	2292780	1	1	0
UGA/C	1113636	1	1	0
SAU/04	851604	1	1	0
ETH/OR	1113636	1	1	0
VNM/52	7991976	1	1	0
USA/TX	25548120	2	2	0
BRA/PR	1441176	1	1	0
GBR/ENG	27644376	1	1	0
NOR/50	433436805	91	0	2
AWS/us-east-2	98292586	20	0	2
USA/RI	66835306	14	0	1
JPN/13	6005457	12	1	1
BRA/SC	1834224	1	1	0
FRA/IDF	16811428	14	4	3
