region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	81125641387	10772	856	659
GH-actions	19515618632	92643	2371	1433
AWS/us-west-2	905281056	9	9	0
AWS/ap-south-1	2947860	1	1	0
VPN	5802826668	22220	408	538
RUS/MOW	1413409026	5119	44	47
AWS/us-east-2	674809221	7	7	0
AWS/ap-southeast-1	34457208	23	23	0
USA/MA	7143544036	1756	4	30
USA/MN	5570719275	3489	122	25
RUS	6936042104	23348	98	98
GCP/us-central1	483048654	5	5	0
DEU/BY	59561735	1	1	0
DEU/SL	258180118	17	13	2
FRA/IDF	6250920	12	3	3
MEX/CMX	8213624	37	6	5
USA/TX	108248796	5	3	1
SGP	6019160	19	5	4
USA/MI	279608757	3	3	0
HUN/BU	47711	4	0	1
USA/PA	233671002	96	2	1
CHN/SH	353043120	6	6	0
USA/IL	10989492	14	2	2
