date	bytes_sent	number_of_requests	number_of_downloads
2025-04-25	1410656800	220	<50
2025-05-14	20247032	<50	<50
2025-05-22	1430903832	100	100
2025-06-04	20305452	<50	<50
2025-06-09	68529756	80	<50
2025-06-10	464345280	680	100
2025-06-12	11789528	<50	<50
2025-07-11	11608148	<50	<50
2025-07-26	68015376	<50	<50
2025-07-28	121270572	<50	<50
2025-07-29	30010540	<50	<50
2025-07-30	99684696	<50	<50
2025-07-31	124131416	<50	<50
2025-08-01	21467564	<50	<50
2025-08-02	20309044	<50	<50
2025-08-03	91045108	<50	<50
2025-08-04	47275352	<50	<50
2025-08-05	80320984	<50	<50
2025-08-06	27625708	<50	<50
2025-08-07	59437104	<50	<50
2025-08-08	10801564	<50	<50
2025-08-09	50216880	<50	<50
2025-08-10	64668708	<50	<50
2025-08-11	94227240	<50	<50
2025-08-12	42139716	<50	<50
2025-08-13	30252912	<50	<50
2025-08-14	50409732	<50	<50
2025-08-15	32891508	<50	<50
2025-08-16	51779608	<50	<50
2025-08-17	120622032	100	<50
2025-08-18	12083928	<50	<50
2025-08-20	13719840	<50	<50
2025-08-21	9566340	<50	<50
2025-08-22	21966224	<50	<50
2025-08-23	29910040	<50	<50
2025-08-27	9519852	<50	<50
2025-08-28	28837448	<50	<50
2025-08-29	108610780	<50	<50
2025-08-30	34664100	<50	<50
2025-08-31	25280288	<50	<50
2025-09-02	74737488	<50	<50
2025-09-03	11964080	<50	<50
2025-09-04	39421648	<50	<50
2025-09-05	11789528	<50	<50
2025-09-06	24926972	<50	<50
2025-09-07	32792472	<50	<50
2025-09-08	9659452	<50	<50
2025-09-09	10666356	<50	<50
2025-09-10	13250168	<50	<50
2025-09-11	21577808	<50	<50
2025-09-12	56582416	<50	<50
2025-09-13	42451068	<50	<50
2025-09-15	245488	140	<50
2025-09-25	43345260	60	<50
2025-10-07	896778888	1240	160
2025-10-08	17538792	<50	<50
2025-10-12	890948676	1240	160
2025-10-16	899661240	1240	160
2025-10-26	898285572	1240	160
2025-10-27	2351792	<50	<50
2025-10-29	887411244	1240	160
2025-11-04	1114455564	1560	200
2025-11-05	442100676	620	80
2025-11-06	441511104	620	80
2025-11-07	670062108	940	120
2025-11-08	445048536	620	80
2025-11-09	668358900	940	120
2025-11-10	454743720	620	80
2025-11-11	436598004	620	80
2025-11-12	444131424	620	80
2025-11-13	436729020	620	80
2025-11-14	221738172	320	<50
2025-11-15	221476140	320	<50
2025-11-16	224358492	320	<50
2025-11-17	223637904	320	<50
2025-11-18	220755552	320	<50
2025-11-19	220165980	320	<50
2025-11-20	215776944	320	<50
2025-11-21	223506888	320	<50
2025-11-22	220886568	320	<50
2025-11-23	221738172	320	<50
2025-11-24	222131220	320	<50
2025-11-25	221803680	320	<50
2025-11-26	220821060	320	<50
2025-11-27	221803680	320	<50
2025-11-28	224555016	320	<50
2025-11-29	224751540	320	<50
2025-11-30	226978812	320	<50
2025-12-01	223637904	320	<50
2025-12-02	221607156	320	<50
2025-12-03	216104484	320	<50
2025-12-04	223441380	320	<50
2025-12-05	221738172	320	<50
2025-12-06	221083092	320	<50
2025-12-07	220886568	320	<50
2025-12-08	222851808	320	<50
2025-12-09	445310568	620	80
2025-12-10	444589980	620	80
2025-12-12	30081128	<50	<50
2025-12-15	37934248	<50	<50
2025-12-16	1029125564	720	180
2025-12-17	457691580	620	80
2025-12-18	2321787000	1340	260
2025-12-19	917482144	100	100
2025-12-21	24046028	<50	<50
2025-12-22	11981624	<50	<50
2025-12-23	9631732	<50	<50
2025-12-24	9600180	<50	<50
2025-12-25	11256308	<50	<50
2025-12-26	10045076	<50	<50
2025-12-28	20717992	<50	<50
2025-12-29	37112524	<50	<50
2025-12-31	30776408	<50	<50
2026-01-02	22362388	<50	<50
2026-01-03	12082824	<50	<50
