region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HKG	24930226	112	112	0
USA/IL	52142036	238	238	0
CHN	57861567	283	255	2
USA	31929902	107	107	0
VPN	96889194	482	482	0
PAK/PB	12465352	57	57	0
AWS/us-east-1	41590143	180	180	0
AWS/ap-southeast-1	23089363	98	98	0
DEU/BW	12465113	56	56	0
CAN/QC	37395339	168	168	0
USA/MA	16232108	77	0	77
FRA/IDF	12465113	56	56	0
USA/NY	12465113	56	56	0
CHE/FR	12465113	56	56	0
POL/32	162046469	728	728	0
AWS/us-east-2	3938874	11	11	0
GH-actions	162046469	728	616	108
AWS/us-west-2	186	1	1	0
CAN/ON	13973355	60	60	0
DEU/NI	22174861	40	40	0
IDN/JI	926903	1	1	0
USA/VA	1837010	7	7	0
THA/90	2701	9	9	0
USA/GA	499	1	1	0
KGZ	499	1	1	0
FRA/PAC	499	1	1	0
IRQ/KA	499	1	1	0
VNM/SG	2489	4	4	0
VNM	620	1	1	0
NGA/LA	190	1	1	0
BGD/C	190	1	1	0
VNM/DN	1065	1	1	0
ECU/P	1065	1	1	0
ITA/25	188	1	1	0
KAZ/75	239	1	1	0
