region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	8915409692	17875	1480	1164
USA	5503197458	1053	0	6
HKG/KKC	2784648979	333	0	3
USA/MA	32977077533	4904	0	35
USA/VT	1017401740	1980	164	29
CHN	17124945054	1057	0	11
USA/NV	86798100	12	12	0
AWS/us-east-1	11211791513	1352	49	12
AWS/ap-southeast-1	179426412	35	35	0
USA/VA	10937975480	30	15	1
GitHub	853399919	2964	128	107
VPN	23009075651	138	95	12
USA/MD	49979761	31	10	10
MEX/CMX	50065523	202	31	31
USA/PA	70016004	25	5	1
USA/CA	13060920	9	3	3
JPN/47	21683148	2	2	0
CAN/QC	3339625931	4	4	0
USA/IL	120232008	15	9	2
USA/GA	43366296	1	1	0
GBR/ENG	6354276	1	1	0
JAM/08	5699196	1	1	0
GBR/SCT	5306148	1	1	0
AWS/us-east-2	47900310	10	0	1
MEX/MIC	10939836	1	1	0
BGD	1375668	1	1	0
MYS/10	11267376	1	1	0
VEN/I	3144384	1	1	0
ECU/P	3406416	1	1	0
VNM/HN	1048128	1	1	0
FRA/IDF	13986308	11	3	3
NLD	2787600618	132	3	3
VNM/49	12839568	1	1	0
PHL/00	1113636	1	1	0
URY/MO	12184488	1	1	0
HKG	10219248	2	2	0
SRB/00	2030748	1	1	0
MAR/01	2751336	1	1	0
AWS/us-west-2	19925274	26	6	2
USA/WA	11545960	6	2	2
USA/NC	851250018	1	1	0
CHE/VD	2653424	10	2	1
USA/TX	58891692	1	1	0
AGO/LUA	5699196	1	1	0
ARG/B	8450532	1	1	0
