week_start	sub-arthur/sub-arthur_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220315_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220316_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220317_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220318_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220319_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220320_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220321_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220322_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220323_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220324_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220325_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220326_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220327_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220328_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220329_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220330_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220331_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220401_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220402_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220403_behavior+ecephys+image.nwb	sub-arthur/sub-arthur_ses-arthur-20220404_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211023_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211024_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211025_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211026_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211027_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211028_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211029_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211030_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211031_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211101_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211102_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211103_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211104_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211105_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211106_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211107_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211108_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211109_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211110_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211111_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211112_behavior+ecephys+image.nwb	sub-ginny/sub-ginny_ses-ginny-20211113_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220314_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220315_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220316_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220317_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220318_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220319_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220320_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220321_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220322_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220323_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220324_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220325_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220326_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220327_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220328_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220329_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220330_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220331_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220401_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220402_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220403_behavior+ecephys+image.nwb	sub-molly/sub-molly_ses-molly-20220404_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210519_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210520_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210521_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210523_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210524_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210525_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210526_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210527_behavior+ecephys+image.nwb	sub-pippin/sub-pippin_ses-pippin-20210528_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210811_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210812_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210813_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210814_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210816_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210817_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210818_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210819_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210820_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210821_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210822_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210823_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210824_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210825_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210826_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210827_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210828_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210829_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210830_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210831_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210901_behavior+ecephys+image.nwb	sub-ron/sub-ron_ses-ron-20210902_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211023_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211024_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211025_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211026_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211027_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211028_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211029_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211030_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211031_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211101_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211102_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211103_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211104_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211105_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211106_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211107_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211108_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211109_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211110_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211111_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211112_behavior+ecephys+image.nwb	sub-tonks/sub-tonks_ses-tonks-20211113_behavior+ecephys+image.nwb
2024-12-09	0	102341017600	118640794447	102806844490	121357991936	122649163908	122351414654	114027360645	128208094648	119115549992	128348312801	122540785664	125485401099	117801222144	126324145878	128521863168	131395507071	118698803200	124204647012	128748355584	120926704301	110918023879	133268419259	115695681536	109722992640	128932646425	130676068287	125897562526	123584941238	149994997256	146968412160	129710538251	124738600960	142874771456	135908212395	128974848000	131386922804	111971139584	127958193768	123556158526	140475629568	121844117804	121612798374	137959047168	0	94631746428	94497669120	103716749312	111617381684	122926661632	132610278938	120776011728	118462302828	119678439409	95873400832	130493186048	139869210662	105889398784	150408177087	114689048576	125401300992	107793612800	121064390656	136691903694	127758499840	115351748608	159702917185	114051442314	156606922752	123391905463	124265279249	121676759040	174378184264	121316048896	91979110847	137887774483	97771397092	106241998516	126529617746	104411025789	127003525120	132584535438	145240358912	151736386101	133863806406	155650621440	124939927552	151687665671	98089240110	139141840896	136110148481	141488109454	153168792305	149292056576	108861680476	137153740800	130526740480	125353837894	110301806592	121326877262	108565820437	127861821720	177152218436	123386944630	135526101714	145483628544	129302003712	137984212992	116149702607	103831671218	136395900648	128026935296	121245219590	120439087988	128787250628	115467043837	117557952512	106648721541	107689940255	18191824310
2024-12-16	112791671218	55134200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98339648000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5039754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3995988	8188500	0	0	0	0	0	8319516	0	0	0	0	0	0
2024-12-23	0	8254008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-13	0	4718148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20438496
2025-01-20	0	0	0	0	0	0	0	0	0	0	0	1738561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-27	380889570	9743940	5430095	5764170	0	4651068	0	5730693	4651068	9506088	15901406	5662529	5325835	4127004	15562318	0	10900351	6137416	10519140	7191585	5175132	4127004	0	15381807	14853040	6223260	0	4127004	9604278	4127004	8122992	0	0	14084545	8254008	4127004	0	17175840	4127004	6118462	12824204	11315560	0	0	4585560	0	0	6142920	9773956	5044116	0	4127004	10439276	16324862	11834955	8581548	0	4585560	4520052	9953761	20750752	4127004	0	0	14938709	15053022	0	10151562	0	5967543	4127004	5767394	5568180	5990557	0	0	9904100	4454544	0	19374842	0	0	13462520	4127004	10522338	6092244	18393644	15948088	20446868	9433152	9105612	5846926	6048497	4258020	4585560	0	4127004	6014278	0	10040198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-03	0	29020044	0	21748656	0	23648388	0	32819508	0	16966572	0	0	41990628	10088232	24958548	22403736	29151060	30919776	58695168	0	18669780	0	60529392	0	0	33081540	20766036	18735288	13363632	19062828	10612296	40876992	28692504	0	19062828	46838220	29347584	32229936	14411760	30526728	54240624	0	28430472	40287420	20504004	0	11201868	12249996	13953204	31378332	27316836	11070852	0	32950524	0	40090896	37667100	0	25024056	32360952	0	0	33671112	32098920	10677804	0	0	59808804	12577536	0	0	26399724	0	24893040	0	0	18014700	29478600	62756664	0	0	32754000	42973248	10874328	0	0	0	32491968	0	21879672	32819508	9367644	32557476	19521384	0	27185820	37536084	51096240	0	0	0	21617640	19586892	0	60725916	22469244	12970584	0	0	11725932	12381012	0	0	0	10415772	0	0	33474588	32295444	0
2025-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226027190332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121188004252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392888649756	0	0	0	0
2025-02-17	0	0	0	0	9108321	4127004	23843864	0	12076472	8254008	10014205	4127004	4127004	5673614	10452694	8880728	15027355	10526452	14646144	4847592	0	11057863	4127004	11189295	15377104	0	14387419	14438902	0	6555144	0	10794679	0	9695509	4389036	0	4585560	0	4716576	6118462	0	11381068	235906007364	9829408	8220703	6544252	10050914	10990512	0	0	4389036	6008784	0	12197858	4585560	4389036	18659934	4716576	0	14473813	10662520	15106585	0	10151318	0	0	4520052	14475090	0	0	6008593	9894398	14804640	5990557	4782084	9991955	9904100	2161764	14137342	13814425	4127004	10450318	11562788	4127004	6395334	4127004	0	4127004	0	0	0	2161764	6048497	4520052	5991260	9506471	2161764	6014278	215865182216	0	0	0	0	0	14101486	16819388	14389382	0	13813995	9933234	4127004	4127004	9712674	14523368	14595898	320740134266	11525799	6576261	3864972	4127004
2025-03-03	2039338104	0	2412090968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-10	0	0	4127004	0	0	0	0	0	4127004	0	0	0	0	0	0	0	4389036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5175132	0	0	0	0	0	0	0	0	0	473126	0	4061496	0	0	0	0	0	0	0	0	0	4651068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476718	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	0	0	0	0	0	0	4127004	0	0	0	0	4323528	0	0	0	4258020
2025-03-17	7795452	9826200	11529408	8516040	11267376	11005344	11791440	9826200	8516040	20962560	15983952	0	10088232	0	10939836	0	11791440	11529408	15263364	0	0	11725932	22076196	9629676	0	0	24434484	9695184	12905076	24434484	21093576	23255340	27971916	0	10546788	13232616	0	0	10350264	23975928	11398392	25220580	11791440	30461220	14608284	11529408	11725932	0	23255340	9957216	0	10219248	11332884	28168440	23189832	27644376	8122992	11594916	9891708	8647056	12184488	0	0	0	13887696	9760692	9171120	10284756	18276732	23451864	13953204	12839568	11529408	0	11791440	11463900	14018712	21159084	24434484	9433152	10350264	10612296	12512028	20766036	11725932	9957216	20045448	23582880	0	10612296	0	25548120	24958548	8581548	0	26268708	19455876	11856948	0	9891708	0	20635020	0	11267376	20700528	13625664	22927800	9629676	33278064	0	24303468	6485292	11725932	9695184	0	12905076	10088232	7860960	25024056	11201868
2025-05-12	40431876	20971520	20971520	20971520	19394848	52428800	31457280	41943040	10485760	52428800	52428800	0	31457280	31457280	20971520	20971520	41943040	31457280	20971520	52428800	31457280	20971520	31457280	30601196	10485760	31457280	20971520	52428800	41086956	52428800	41943040	31457280	20971520	31457280	20115436	20971520	52428800	41943040	31457280	19984420	10485760	39776796	31457280	31457280	20971520	31457280	0	31457280	41943040	20971520	20971520	20971520	52428800	31457280	10485760	51376192	62914560	31457280	20971520	20971520	20971520	31457280	31457280	10485760	41943040	31457280	40366368	59831204	41943040	41943040	20971520	41943040	41943040	41943040	14547256	52428800	10485760	31457280	31457280	30470180	41943040	61927460	20971520	52428800	52428800	62914560	41943040	31457280	31457280	52428800	51638224	40951460	62914560	31457280	41082476	41943040	10485760	31457280	31457280	41943040	20971520	20971520	41943040	40693908	20971520	41943040	41943040	31457280	20971520	10485760	41943040	26408684	52428800	31457280	31457280	31457280	41943040	41742036	41943040	10485760
