date	bytes_sent
2025-02-14	1004673141
2025-02-17	669253
2025-02-18	29099725
2025-02-19	4796257
2025-02-23	87154312
2025-02-24	1374262853
2025-02-28	69323137
2025-03-01	1389877849
2025-03-03	150152594
2025-03-04	13483984
2025-03-06	3359179720
2025-03-14	64847592
2025-03-19	170655744
2025-03-20	1374262853
2025-03-25	11009832
2025-03-27	132709448
2025-03-28	11030131028
2025-03-31	60000000
2025-04-02	11436694260
2025-04-03	65175580
2025-04-04	590461212
2025-04-06	786432
2025-04-07	290361588
2025-04-09	55533222
2025-04-10	27736272
2025-04-15	8421646
2025-04-17	154493468
2025-06-04	1374262853
2025-06-11	30330204
2025-06-12	1374262853
2025-07-12	217368952
2025-07-23	469762048
2025-08-12	838860800
2025-08-31	1007261253
2025-09-11	14804808
2025-09-18	574275370
2025-09-25	849974853
2025-10-03	19193844
2025-10-08	112825819
2025-10-09	1498776792
2025-10-17	1374262853
2025-10-23	1427319946
2025-10-24	22080992
2025-10-30	1893936266
2025-11-03	1374262853
2025-11-06	854589440
2026-01-16	1374262853
2026-02-04	577345093
2026-02-20	9826200
