week_start	Neurophysiology
2025-03-31	29673699980
2025-04-07	4440017217
2025-04-14	28166297608
2025-04-21	3992844268
2025-04-28	3423907033
2025-05-05	24831050206
2025-05-12	722389091
2025-05-19	739985530
2025-05-26	1390688390
2025-06-09	2552396085
2025-06-16	404059230
2025-07-21	1568532519
2025-07-28	7071676753
2025-08-04	4331925441
2025-08-11	6034460400
2025-08-18	2519871013
2025-08-25	3025717091
2025-09-01	3641854167
2025-09-08	2794240260
2025-10-06	108071591
2025-11-03	23839026512
2025-11-10	32063914
2025-11-24	23778635304
2025-12-08	767054164
2025-12-15	32851427329
2025-12-22	1340101368
2025-12-29	2071058416
2026-01-05	1922102545
2026-01-12	22497661810
2026-01-19	6213983577
2026-01-26	9238516007
2026-02-02	3638993070
2026-02-16	191768240
2026-02-23	35113084332
2026-03-02	8306045642
2026-03-09	1698163194
2026-03-16	2746488408
2026-03-23	594117553
2026-03-30	2831352244
2026-04-06	3772936814
2026-04-13	26578815523
2026-04-20	4666725299
2026-04-27	2694960852
2026-05-04	336370652
2026-05-11	4581805906
2026-05-18	13739430198
2026-05-25	35364649349
2026-06-01	4589974343
