week_start	Neurophysiology
2024-03-11	260822906562
2024-03-18	1942027308927
2024-03-25	8136696268357
2024-04-01	13468559514197
2024-04-08	20315862792461
2024-04-15	12876068451390
2024-04-22	5874797703399
2024-04-29	4236928016
2024-05-06	5220698589
2024-05-13	1976906370
2024-05-20	2498367515
2024-05-27	41663721923
2024-06-03	87821451983
2024-06-10	38386271370
2024-06-17	90623538023
2024-06-24	14198039181
2024-07-01	284848648
2024-07-08	163679570740
2024-07-15	2669830900
2024-07-22	34340599816
2024-07-29	1454036574
2024-08-05	4008545008
2024-08-12	552920913
2024-08-19	649955172
2024-08-26	8678671654262
2024-09-02	29770617594409
2024-09-09	43765991819933
2024-09-16	3453517516
2024-09-23	2434007082
2024-09-30	15110693401
2024-10-07	35197173883
2024-10-14	1309629184
2024-10-21	15357697359792
2024-10-28	9039539548443
2024-11-04	612134350
2024-11-11	5895725597
2024-11-18	35721873691
2024-11-25	80674445635
2024-12-02	126755290126
2024-12-09	29943892834
2024-12-16	182595934
2024-12-30	19259352
2025-01-06	14280744
2025-01-13	83652938234
2025-01-20	9957216
2025-01-27	13085041872
2025-02-03	20064695614
2025-02-10	897717562994
2025-02-17	630712139318
2025-02-24	41782146
2025-03-03	96354898
2025-03-10	285449359
2025-03-17	70783005242
2025-03-24	29413316
2025-03-31	54756983739
2025-04-07	5138442645
2025-04-14	16886752
2025-04-21	35308812
2025-04-28	10350264
2025-05-05	19914432
2025-05-12	15859334800
2025-05-19	20548450
2025-05-26	92026784
2025-06-02	12315504
2025-06-09	39473528868
2025-06-16	93043608
2025-06-23	1189232167
2025-06-30	35525263217
2025-07-07	43291258
2025-07-14	1106005429
2025-07-21	3023406191890
2025-07-28	22225516161126
2025-08-04	16077937780335
2025-08-11	15739029890535
2025-08-18	8533110610736
2025-08-25	7868299092513
2025-09-01	9347142515418
2025-09-08	7987854354795
2025-09-15	40202584463
2025-09-22	532900472254
2025-09-29	1008501944
2025-10-06	138552840
2025-10-13	224250936
2025-10-20	71887439
2025-10-27	66081420
2025-11-03	258797457
2025-11-10	176827182
2025-11-17	1152879906
2025-11-24	125425007
2025-12-01	804464194
2025-12-08	1404412457074
2025-12-15	7194490982925
2025-12-22	108420802199520
2025-12-29	73280121306256
2026-01-05	4772666674172
2026-01-12	7821162063953
2026-01-19	8287507928875
2026-01-26	23288172778607
2026-02-02	10589806111965
2026-02-09	39706923997
2026-02-16	205089722298
2026-02-23	599986472005
2026-03-02	15724927385
2026-03-09	4514571436
2026-03-16	22287762612
2026-03-23	12312393893
2026-03-30	24619210361
2026-04-06	936229565588
2026-04-13	11855692869
2026-04-20	37998732291
2026-04-27	10608168996
2026-05-04	2132704645
2026-05-11	3375584168795
2026-05-18	34860552855
