date	bytes_sent	number_of_requests	number_of_downloads
2023-06-23	9788560252	1180	<50
2023-06-24	710032	1540	<50
2023-06-25	16083656	780	<50
2023-06-26	79158120	780	<50
2023-06-27	355016	760	<50
2023-06-30	355016	760	<50
2023-07-01	16083656	780	<50
2023-07-02	355016	760	<50
2023-07-03	5597896	780	<50
2023-07-04	355016	760	<50
2023-07-05	9788915268	820	<50
2023-07-06	355016	760	<50
2023-07-07	355016	760	<50
2023-07-08	355016	760	<50
2023-07-09	355016	760	<50
2023-07-10	355016	760	<50
2023-07-11	355016	760	<50
2023-07-12	355016	760	<50
2023-07-13	355016	760	<50
2023-07-14	402835368	780	<50
2023-07-15	355016	760	<50
2023-07-16	355016	760	<50
2023-07-17	355016	760	<50
2023-07-18	48541428	<50	<50
2023-07-19	95483110	1240	<50
2023-07-20	92801430	840	<50
2023-07-21	355016	760	<50
2023-07-22	355016	760	<50
2023-07-23	355016	760	<50
2023-07-24	201595192	780	<50
2023-07-25	355016	760	<50
2023-07-26	355016	760	<50
2023-07-27	9788915268	820	<50
2023-07-28	487058316	780	<50
2023-07-29	355016	760	<50
2023-07-30	355016	760	<50
2023-07-31	60771104	780	<50
2023-08-01	355016	760	<50
2023-08-02	355016	760	<50
2023-08-03	355016	760	<50
2023-08-04	355016	760	<50
2023-08-05	355016	760	<50
2023-08-06	355016	760	<50
2023-08-07	355016	760	<50
2023-08-08	355016	760	<50
2023-08-09	355016	760	<50
2023-08-11	355016	760	<50
2023-08-12	355016	760	<50
2023-08-13	355016	760	<50
2023-08-14	355016	760	<50
2023-08-15	355016	760	<50
2023-08-16	355016	760	<50
2023-08-17	355016	760	<50
2023-08-18	355016	760	<50
2023-08-19	355016	760	<50
2023-08-20	355016	760	<50
2023-08-21	478032	860	<50
2023-08-22	355016	760	<50
2023-08-23	355016	760	<50
2023-08-24	355016	760	<50
2023-08-25	355016	760	<50
2023-08-26	355016	760	<50
2023-08-27	355016	760	<50
2023-08-28	355016	760	<50
2023-08-29	60771104	780	<50
2023-08-30	842720788	780	<50
2023-08-31	121187192	780	<50
2023-09-01	355016	760	<50
2023-09-02	355016	760	<50
2023-09-03	1065048	2320	<50
2023-09-04	355016	760	<50
2023-09-05	355016	760	<50
2023-09-06	355016	760	<50
2023-09-07	9789270284	1580	<50
2023-09-08	355016	760	<50
2023-09-10	355016	760	<50
2023-09-11	355016	760	<50
2023-09-12	355016	760	<50
2023-09-13	355016	760	<50
2023-09-14	355016	760	<50
2023-09-15	355016	760	<50
2023-09-16	355016	760	<50
2023-09-17	355016	760	<50
2023-09-18	355016	760	<50
2023-09-19	355016	760	<50
2023-09-20	355016	760	<50
2023-09-21	355016	760	<50
2023-09-22	355016	760	<50
2023-09-23	355016	760	<50
2023-09-24	355016	760	<50
2023-09-25	710032	1540	<50
2023-09-26	355016	760	<50
2023-09-27	60771104	780	<50
2023-09-29	355016	760	<50
2023-09-30	355016	760	<50
2023-10-01	355016	760	<50
2023-10-02	355016	760	<50
2023-10-03	478544	860	<50
2023-10-05	201240176	<50	<50
2023-10-10	201240176	<50	<50
2023-10-17	355016	760	<50
2023-10-22	355016	760	<50
2023-10-23	93563952	<50	<50
2023-10-24	60771104	780	<50
2023-10-31	723701828	860	<50
2023-11-03	60416088	<50	<50
2023-11-05	264088224	<50	<50
2023-11-10	355016	760	<50
2023-11-16	26432576	<50	<50
2023-11-17	86286632	<50	<50
2023-11-19	5242888	<50	<50
2023-11-20	355016	760	<50
2023-11-21	12873780	780	<50
2023-11-22	9788560252	<50	<50
2023-11-24	8782560	<50	<50
2023-11-26	355016	760	<50
2023-11-29	2064563124	<50	<50
2023-12-01	355016	760	<50
2023-12-04	478544	860	<50
2023-12-06	496812672	<50	<50
2023-12-07	355016	760	<50
2023-12-08	5597896	780	<50
2023-12-10	710808052	160	<50
2023-12-11	355016	760	<50
2023-12-13	261656264	<50	<50
2023-12-14	151679692	<50	<50
2023-12-15	402480352	<50	<50
2023-12-16	359151664	<50	<50
2023-12-18	257577056	<50	<50
2023-12-27	40956772	<50	<50
2024-01-01	24805596	<50	<50
2024-01-04	322072352	<50	<50
2024-01-05	221906568	<50	<50
2024-01-09	9916101740	<50	<50
2024-01-11	756859400	60	<50
2024-01-19	19618749322	80	80
2024-01-22	8175953444	1640	140
2024-01-24	60416088	<50	<50
2024-01-25	17187486763	380	320
2024-01-26	655810380	1020	60
2024-01-27	77176480	160	<50
2024-01-31	9788560252	<50	<50
2024-02-01	9851316916	<50	<50
2024-02-02	9788560252	<50	<50
2024-02-05	7289264120	<50	<50
2024-02-08	63232116	<50	<50
2024-02-10	201240176	<50	<50
2024-02-13	61523212	<50	<50
2024-02-14	9814774652	<50	<50
2024-02-16	459731580	<50	<50
2024-02-17	83914848	<50	<50
2024-02-22	9788560252	<50	<50
2024-02-23	18680182652	80	80
2024-02-24	700691722	60	<50
2024-02-26	1476717483	340	<50
2024-02-27	1316853417	760	60
2024-02-28	109493020	160	<50
2024-02-29	63818966	<50	<50
2024-03-01	31082488	<50	<50
2024-03-02	40156404	<50	<50
2024-03-03	9788560252	<50	<50
2024-03-06	25548120	<50	<50
2024-03-07	523458092	<50	<50
2024-03-08	20971520	<50	<50
2024-03-11	12512028	<50	<50
2024-03-12	934923264	800	80
2024-03-15	98487196	<50	<50
2024-03-18	379228092	660	<50
2024-03-19	605688848	660	<50
2024-03-20	428097060	660	<50
2024-03-21	377131836	660	<50
2024-03-25	10190063280	700	80
2024-03-26	298980792	660	<50
2024-03-27	403466052	660	<50
2024-04-04	329245488	660	<50
2024-04-09	9989800428	<50	<50
2024-04-12	9788560252	<50	<50
2024-04-17	19920074568	80	80
2024-04-19	450354712	680	<50
2024-04-21	52428800	<50	<50
2024-04-22	1744418420	320	<50
2024-04-25	9788560252	<50	<50
2024-05-02	113328840	<50	<50
2024-05-03	1969476467	80	<50
2024-05-07	23872096	<50	<50
2024-05-13	2278043352	<50	<50
2024-05-14	7749284460	<50	<50
2024-05-17	201240176	<50	<50
2024-05-18	9788560252	<50	<50
2024-05-19	9788560252	<50	<50
2024-05-27	7795452	<50	<50
2024-06-01	82998636	<50	<50
2024-06-02	497695008	<50	<50
2024-06-04	36645676	<50	<50
2024-06-08	209101136	<50	<50
2024-06-11	19992965884	100	80
2024-06-12	12053472	<50	<50
2024-06-13	28037424	<50	<50
2024-06-15	11332884	<50	<50
2024-06-16	9564168	<50	<50
2024-06-18	244582993	<50	<50
2024-06-19	20176464	<50	<50
2024-06-20	201240176	<50	<50
2024-06-21	15382226725	1100	<50
2024-06-22	856961725	100	<50
2024-06-24	20700528	<50	<50
2024-06-25	32491968	<50	<50
2024-06-26	9850596328	<50	<50
2024-06-27	17556144	<50	<50
2024-06-29	20110956	<50	<50
2024-07-02	9788560252	<50	<50
2024-07-08	304174152	<50	<50
2024-07-09	373958772	<50	<50
2024-07-10	7795452	<50	<50
2024-07-11	1244937896	<50	<50
2024-07-13	416912816	680	<50
2024-07-19	5242880	<50	<50
2024-07-22	10485254927	40	<50
2024-07-25	45490896	<50	<50
2024-07-26	438117504	<50	<50
2024-07-30	22212956	<50	<50
2024-08-01	423146744	<50	<50
2024-08-04	7795452	<50	<50
2024-08-05	14804808	<50	<50
2024-08-10	101042008	<50	<50
2024-08-22	7901957652	60	60
2024-08-26	5242880	<50	<50
2024-08-27	67456780	<50	<50
2024-08-29	10423373848	40	<50
2024-08-30	10326840304	80	80
2024-08-31	332322084	<50	<50
2024-09-04	369999760	<50	<50
2024-09-05	860898928	<50	<50
2024-09-06	286041888	<50	<50
2024-09-07	620851256	<50	<50
2024-09-08	2004417372	80	<50
2024-09-09	294177864	<50	<50
2024-09-10	1200997564	60	<50
2024-09-11	1168301840	60	<50
2024-09-14	173015040	<50	<50
2024-09-15	20766036	<50	<50
2024-09-16	71553336	<50	<50
2024-09-20	1106823816	820	<50
2024-09-22	9788560252	<50	<50
2024-09-23	659632684	60	<50
2024-09-24	710808052	160	<50
2024-09-25	726536692	160	<50
2024-09-27	201240176	<50	<50
2024-09-29	20962560	<50	<50
2024-10-03	9788560252	<50	<50
2024-10-04	19577120504	80	80
2024-10-06	7795452	<50	<50
2024-10-07	430947396	<50	<50
2024-10-08	9957216	<50	<50
2024-10-11	336150220	<50	<50
2024-10-13	10743312	<50	<50
2024-10-16	3613136364	320	<50
2024-10-17	905888660	600	<50
2024-10-18	4061496	<50	<50
2024-10-19	6721151892	<50	<50
2024-10-20	37641044	80	<50
2024-10-21	386038492	80	<50
2024-10-22	26694840	120	<50
2024-10-23	655087936	140	<50
2024-10-24	10088232	<50	<50
2024-10-25	201240176	<50	<50
2024-10-27	9882666576	<50	<50
2024-10-28	10487746100	160	<50
2024-10-29	4127004	<50	<50
2024-10-30	10939836	<50	<50
2024-10-31	756517828	700	<50
2024-11-01	22775312	80	<50
2024-11-02	16444724	<50	<50
2024-11-06	10897273760	<50	<50
2024-11-07	2221187712	<50	<50
2024-11-12	9788560252	<50	<50
2024-11-14	427273748	<50	<50
2024-11-15	17359620	<50	<50
2024-11-16	30886556	<50	<50
2024-11-19	16577668	<50	<50
2024-11-21	353415660	<50	<50
2024-11-22	10057328500	540	80
2024-11-25	11398392	<50	<50
2024-11-26	18407748	<50	<50
2024-11-27	201240176	<50	<50
2024-11-28	2013194996	<50	<50
2024-11-30	9788560252	<50	<50
2024-12-01	1057991104	160	<50
2024-12-02	1138164660	80	<50
2024-12-03	26923788	<50	<50
2024-12-04	9811488052	<50	<50
2024-12-13	24840000	60	<50
2024-12-14	853216	<50	<50
2024-12-15	2160016	<50	<50
2024-12-19	933281680	<50	<50
2024-12-20	15235544	100	<50
2024-12-26	15918444	<50	<50
2025-01-03	27268224	<50	<50
2025-01-15	2160000	<50	<50
2025-01-17	10872607704	60	<50
2025-01-25	9788560252	<50	<50
2025-02-04	10063170784	60	<50
2025-02-05	9788560252	<50	<50
2025-02-11	10052648476	<50	<50
2025-02-13	7671505900	<50	<50
2025-02-17	10014751212	<50	<50
2025-02-18	556885712	<50	<50
2025-02-19	456596104	<50	<50
2025-02-21	9788560252	<50	<50
2025-02-22	41808049464	200	200
2025-02-24	12128135776	120	40
2025-02-26	4616398720	<50	<50
2025-03-02	201240176	<50	<50
2025-03-05	9788560252	<50	<50
2025-03-07	19935936644	80	80
2025-03-08	15337301319	840	<50
2025-03-10	9788560252	<50	<50
2025-03-14	2894427440	<50	<50
2025-03-16	183855727	<50	<50
2025-03-17	9788560252	<50	<50
2025-03-19	5242888	<50	<50
2025-03-20	5242888	<50	<50
2025-03-21	9798055328	<50	<50
2025-03-25	511789680	<50	<50
2025-04-01	9788560252	<50	<50
2025-04-03	47345824	<50	<50
2025-04-05	13016380008	60	60
2025-04-08	9893432944	60	<50
2025-04-09	9788560252	<50	<50
2025-04-10	1580471296	220	<50
2025-04-15	437553160	<50	<50
2025-04-16	9788560252	<50	<50
2025-04-20	18753358496	80	80
2025-04-22	782787804	<50	<50
2025-04-23	9859794312	120	60
2025-04-24	9788560252	<50	<50
2025-05-02	9788560252	<50	<50
2025-05-04	27268224	<50	<50
2025-05-05	10691036540	60	<50
2025-05-08	9788560252	<50	<50
2025-05-09	9788560252	<50	<50
2025-05-11	10191040604	<50	<50
2025-05-13	2932489276	<50	<50
2025-05-21	3998580380	<50	<50
2025-05-23	287739408	<50	<50
2025-05-25	221906568	<50	<50
2025-05-29	9788560252	<50	<50
2025-05-30	11171962376	80	80
2025-06-04	9788560252	<50	<50
2025-06-05	19590692320	80	80
2025-06-10	48885864	<50	<50
2025-06-12	201240176	<50	<50
2025-06-19	10402303504	<50	<50
2025-06-23	30074472	80	<50
2025-07-13	71553336	<50	<50
2025-07-14	9788560252	<50	<50
2025-07-15	9788560252	<50	<50
2025-07-18	6985657252	<50	<50
2025-07-21	29392342512	120	120
2025-07-22	9788560252	<50	<50
2025-07-24	9925516	<50	<50
2025-07-27	147501240	<50	<50
2025-07-28	104506192	<50	<50
2025-07-29	118756904	<50	<50
2025-07-30	815738972	<50	<50
2025-07-31	406339096	<50	<50
2025-08-02	839082264	<50	<50
2025-08-03	128838128	<50	<50
2025-08-04	648810368	<50	<50
2025-08-05	782298408	<50	<50
2025-08-06	383474360	<50	<50
2025-08-07	730461144	<50	<50
2025-08-08	258721152	<50	<50
2025-08-10	514229616	<50	<50
2025-08-11	692589136	<50	<50
2025-08-12	624213208	<50	<50
2025-08-13	132778728	<50	<50
2025-08-14	27268224	<50	<50
2025-08-15	10051357540	<50	<50
2025-08-17	1144297432	180	<50
2025-08-18	332059624	<50	<50
2025-08-23	227851472	<50	<50
2025-08-27	423146744	<50	<50
2025-08-28	980580888	<50	<50
