region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	1543906319551	52071	1054	1302
VPN	2578544242519	4692	3868	252
USA/NH	211106086789	337535	40824	37044
USA	340448101924	64777	20	137
AWS/us-east-1	1071744875936	128706	1301	758
NLD	619320112795	28747	141	156
GH-actions	56504550882	139057	21722	19978
GCP/us-east1	97721954948	6960	1180	381
USA/VT	7954965959	12538	1517	1139
CHN	1338222526328	136305	2	371
USA/IL	6047895784	222	210	2
GCP/us-west4	30671442613	6261	767	756
KOR/41	88794185928	374	370	4
USA/NY	1051215643439	4081	820	418
CAN/QC	328296378061	186	93	29
BRA/PR	1113997699288	420	420	0
ITA/45	7725499385	1671	0	378
USA/NV	3112547112	378	378	0
GBR/ENG	362916324	28	11	15
GCP/us-west1	10299123594	13	4	2
AWS/ap-southeast-1	3898119048	708	708	0
AWS/us-west-2	78962088722	167	17	9
HKG/KKC	15056466113	1067	13	22
MEX/CMX	907498721	1449	278	100
USA/MD	2909863784	147	17	16
USA/VA	9234018003	237	141	13
USA/CA	32810046787	469	86	22
JPN/13	489020236	1218	272	194
CAN/BC	229944345	59	7	6
RUS/SPE	535978337854	274	246	26
FRA	511573035939	247	247	0
VEN/B	13953204	1	1	0
PAN/8	4323528	1	1	0
ALB	25024056	1	1	0
VNM/HN	68914416	8	8	0
VNM/39	12905076	3	3	0
BGR/22	15197856	1	1	0
MEX/TAB	14608284	1	1	0
CHE/VD	266997105	812	106	54
AWS/us-east-2	8385577242	60	23	3
USA/TX	1525396541	216	34	8
GCP/europe-west4	16715895046	1199	57	54
VNM/68	9957216	1	1	0
IND	982620	1	1	0
BRA/MG	24565500	5	5	0
USA/MI	1663917684	3	3	0
USA/WA	1039561548	12	6	2
USA/OH	5007417148	268	30	21
SAU/01	1113636	1	1	0
ARG/T	3340908	1	1	0
NOR/46	9760692	2	2	0
VNM/SG	122565468	13	13	0
IRQ/BG	20307480	4	4	0
SYR	3602940	3	3	0
URY/MA	4782084	1	1	0
HKG	428276618	12	12	0
CRI/SJ	14608284	3	3	0
VNM/13	10284756	1	1	0
USA/GA	93228165479	38	38	0
COL/RIS	6616308	1	1	0
IDN/SB	8581548	1	1	0
DEU/TH	33016032	6	6	0
COL	1572192	1	1	0
UKR/30	68455860	12	12	0
USA/PA	10409823939	317	96	9
BRA/RS	91973232	10	10	0
UKR/43	1375668	1	1	0
PAK/PB	23713896	7	7	0
IDN/JI	20241972	2	2	0
BRA/SP	33605605	9	8	1
BGD/A	1113636	1	1	0
PAK/IS	5371656	2	2	0
MYS/14	2030748	2	2	0
LBN/BA	5502672	1	1	0
URY/MO	6223260	2	2	0
KAZ/75	917112	1	1	0
GCP/us-west3	1106598949	81	4	4
ZAF/GP	6419784	2	2	0
GCP/us-central1	6025640571	48	14	1
SGP	20672509	13	5	2
HUN/BU	15044573750	347	93	12
POL/02	11005344	1	1	0
KAZ/39	14215236	2	2	0
MEX/DUR	8254008	1	1	0
UZB/TK	80967888	7	7	0
NPL	27971916	3	3	0
USA/IN	13232632	3	2	1
USA/NC	4231085699	6	6	0
USA/DC	14839355	41	6	4
BHR/13	851604	1	1	0
USA/FL	14935196	17	3	1
BOL/C	6681816	2	2	0
ARG/E	6550800	1	1	0
AGO/LUA	7533420	1	1	0
IDN/YO	27316836	7	7	0
PRY/10	1310160	1	1	0
IND/MH	1113636	1	1	0
ISR/TA	11725932	3	3	0
SAU/07	851604	1	1	0
KAZ/27	1113636	1	1	0
UKR	47493300	8	8	0
PER/UCA	8516040	1	1	0
VEN/S	1113636	1	1	0
CHL/RM	288421786	8	8	0
USA/MN	1048128	1	1	0
COL/DC	38715228	5	5	0
TUR/27	2882352	2	2	0
SEN/DK	7926468	2	2	0
IND/UP	4061496	1	1	0
SUR	1048128	1	1	0
BRA/RJ	17490636	4	4	0
NPL/P5	8319516	1	1	0
BGD	39763356	7	7	0
FRA/IDF	18223988	16	5	3
SAU/02	6026736	2	2	0
VNM/HP	6354276	1	1	0
DOM/01	6354276	1	1	0
NGA/RI	1965240	1	1	0
KAZ/71	7402404	3	3	0
PAK/SD	21617640	4	4	0
DEU/NI	2203512136	8	4	2
CAN/ON	2970738477	56	11	4
RUS	228732256	45	9	3
IRQ/BA	3471924	1	1	0
PRY	3471924	1	1	0
IND/KA	34064160	2	2	0
VEN/L	22731276	1	1	0
BRA/PB	15132348	2	2	0
BOL/S	7074864	1	1	0
AZE/BA	6157752	3	3	0
VEN/V	10350264	1	1	0
IDN	13756680	3	3	0
JOR/AM	6026736	2	2	0
MYS/10	15459888	2	2	0
TUR/33	7795452	1	1	0
MEX/CHP	3078876	1	1	0
MEX/MOR	15852936	1	1	0
BGD/C	10612296	4	4	0
TUN/11	1441176	1	1	0
BHR/17	6812832	1	1	0
IRQ	7533420	2	2	0
PHL/00	1048128	1	1	0
TTO/CHA	1244652	1	1	0
COL/SAN	8450532	1	1	0
DEU/RP	13822188	1	1	0
FRA/OCC	12774060	1	1	0
VEN/A	48148380	4	4	0
BLR/BR	10022724	1	1	0
MEX/GRO	2685828	1	1	0
COL/ANT	17032080	3	3	0
CHN/GD	30129748	57	1	3
ARG/R	4847592	1	1	0
DOM/32	3013368	1	1	0
VEN/U	2161764	1	1	0
ESP/MD	1179144	1	1	0
NGA/OY	917112	1	1	0
ARG/C	2685828	1	1	0
TUR/42	1048128	1	1	0
AWS/us-west-1	505938450	1	1	0
BRA/CE	2358288	1	1	0
MEX/PUE	14346252	2	2	0
MAR/06	851604	1	1	0
COL/NAR	2685828	1	1	0
JOR	14870316	2	2	0
PAK	1113636	1	1	0
TGO/M	1179144	1	1	0
BRN/BM	12053472	1	1	0
JAM/01	2358288	1	1	0
MAR/03	5044116	2	2	0
ARG/B	29478600	5	5	0
NLD/ZH	15787428	1	1	0
NGA/LA	4127004	2	2	0
MEX	3406416	1	1	0
MNG	7402404	1	1	0
HUN/GS	6940700543	1	1	0
USA/OR	530427154	34	6	1
CHN/BJ	7259476	21	5	2
IDN/JB	20307480	2	2	0
FRA/PAC	9957216	2	2	0
VEN	6943848	2	2	0
NOR/50	337063707	78	0	4
BGD/B	1113636	1	1	0
VNM	917112	1	1	0
PHL/12	1113636	1	1	0
TUN/81	2030748	1	1	0
URY/CA	4716576	1	1	0
TUN/61	1113636	1	1	0
PHL/10	917112	1	1	0
AUS/NSW	367577732	1	1	0
CHN/SH	384693605	2	2	0
CIV/AB	20438496	1	1	0
GTM/01	20962560	3	3	0
ECU/R	5306148	1	1	0
IRN	931002562	64	5	1
USA/NE	223825624	2	2	0
ITA/34	204435274	6	3	1
USA/NJ	300976687	4	4	0
JPN/26	41450607	1	1	0
NPL/P3	1048128	1	1	0
IRQ/DI	851604	1	1	0
IND/HR	1113636	1	1	0
IND/CH	1113636	1	1	0
BGD/E	4651068	1	1	0
GEO/TB	23320848	2	2	0
MAR/07	3340908	1	1	0
IND/DL	24368976	1	1	0
ARG/F	7729944	1	1	0
ETH/AA	1113636	1	1	0
CHL/BI	7336896	2	2	0
PRT/11	4978608	1	1	0
UKR/61	2030748	1	1	0
CHL/AR	4651068	1	1	0
PER/JUN	20635020	1	1	0
MEX/MIC	1375668	1	1	0
KEN/28	2751336	1	1	0
IND/PB	1113636	1	1	0
MEX/ROO	7795452	1	1	0
USA/CO	1375668	1	1	0
ECU/G	1637700	1	1	0
IND/WB	1113636	1	1	0
EST/37	181603907	1	1	0
CHE/ZH	131072	8	0	1
VNM/66	6747324	1	1	0
NIC/MN	28364964	1	1	0
MAR/04	4782084	1	1	0
ARG/X	2358288	1	1	0
GCP/us-east4	549521908	27	1	1
ARG/J	1375668	1	1	0
TUN/12	4585560	1	1	0
PHL/40	1113636	1	1	0
VNM/21	11987964	2	2	0
DZA/22	1113636	1	1	0
FRA/ARA	7860960	1	1	0
ZWE/HA	851604	1	1	0
GCP/asia-east1	40409508	36	2	1
KAZ	2098176	3	0	1
GAB/1	2685828	1	1	0
BRA/SC	1506684	1	1	0
SAU/05	1	1	0	1
MEX/NLE	31574856	1	1	0
MYS/12	1113636	1	1	0
MLT/04	12053472	1	1	0
ZAF/WC	11398392	2	2	0
MEX/BCS	2161764	1	1	0
TUR/10	1113636	1	1	0
KAZ/35	1113636	1	1	0
KEN/31	1113636	1	1	0
EGY/GZ	15328872	1	1	0
TUN/51	2161764	1	1	0
TUN/53	9891708	1	1	0
KEN	1113636	1	1	0
VEN/K	31181808	1	1	0
MAR/09	1113636	1	1	0
IND/MP	917112	1	1	0
ISR/M	6419784	1	1	0
CAN/PE	3668448	1	1	0
SAU/03	2685828	2	2	0
AUT/5	6550800	1	1	0
THA/65	4978608	1	1	0
TUR/65	2685828	1	1	0
GUF	1637700	1	1	0
MEX/MEX	16377000	1	1	0
BIH/BIH	2423796	1	1	0
