region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CHN	3438746121	231	74	129
AWS/us-east-1	3157927742	403	0	50
VPN	2674053277	6730	56	53
USA/MA	6303092607	825	4	65
AWS/ap-southeast-1	134356908	79	79	0
USA/MD	3357246830	862	62	6
AWS/us-east-2	781858289	11	11	0
GitHub	9375031741	33786	279	230
USA/TN	3157927742	50	50	0
DEU/BW	6315855484	100	100	0
KOR/44	3157927742	50	50	0
USA/NY	3157927742	50	50	0
USA/IL	646400225	228	99	2
FRA/IDF	474840428	33	8	3
MEX/CMX	638325452	576	41	33
GCP/us-central1	311824343	5	5	0
GBR/ENG	87625405	86	4	2
USA/VA	2882352	1	1	0
USA/CA	4029792	16	2	1
HKG	52813598	1	1	0
