date	bytes_sent	number_of_requests	number_of_downloads
2023-11-30	3195587525556	382120	<50
2023-12-01	1566593584681	187200	<50
2023-12-02	504496	700	<50
2023-12-03	504496	700	<50
2023-12-04	102014991	<50	<50
2023-12-05	688593781	180	<50
2023-12-06	3754673848	1180	<50
2023-12-07	504496	700	<50
2023-12-08	24593577	<50	<50
2023-12-12	118533334329	24140	<50
2023-12-13	748047589	900	<50
2023-12-14	322348194	100	<50
2023-12-15	322348194	100	<50
2023-12-19	50803144	<50	<50
2024-01-03	84488968	<50	<50
2024-01-04	149139122	<50	<50
2024-01-05	102846705	<50	<50
2024-01-09	107923491	<50	<50
2024-01-20	28502795598	97740	4720
2024-01-21	4192058016	80	80
2024-01-22	22437866995	1840	120
2024-01-23	254926663	600	<50
2024-01-24	305955091	840	<50
2024-01-25	315961197	440	<50
2024-01-26	361845101	900	<50
2024-01-27	365283433	880	<50
2024-01-28	380821118	840	<50
2024-01-29	259113130	560	<50
2024-01-30	318346477	800	<50
2024-01-31	239367597	520	<50
2024-02-01	279748711	780	<50
2024-02-02	224681479	540	<50
2024-02-03	224260321	500	<50
2024-02-04	318809180	720	<50
2024-02-05	262589540	680	<50
2024-02-06	274246789	760	<50
2024-02-07	249999338	740	<50
2024-02-08	241146893	540	<50
2024-02-09	3151065525	900	<50
2024-02-10	242158485	540	<50
2024-02-11	302336613	740	<50
2024-02-12	8436373075	760	<50
2024-02-13	284572792	740	<50
2024-02-14	336674069	760	<50
2024-02-15	147515749	360	<50
2024-02-16	9157997792	500	<50
2024-02-17	214375715	540	<50
2024-02-18	230231646	460	<50
2024-02-19	286064513	780	<50
2024-02-20	19228599659	480	<50
2024-02-21	500213381	560	<50
2024-02-22	209909493	400	<50
2024-02-23	440341915	760	<50
2024-02-24	273064555	520	<50
2024-02-25	348496144	520	<50
2024-02-26	8530701698	360	<50
2024-02-27	15514001682	520	<50
2024-02-28	287361997	700	<50
2024-02-29	11419112889	760	40
2024-03-01	17442881547	600	<50
2024-03-02	314588567	600	<50
2024-03-03	288387622	540	<50
2024-03-04	284386757	520	<50
2024-03-05	211170840	300	<50
2024-03-06	62927927	120	<50
2024-03-07	234009610	460	<50
2024-03-08	2129183686	1740	200
2024-03-09	235091165	500	<50
2024-03-10	332014820	660	<50
2024-03-11	204580322	320	<50
2024-03-12	5167009820	5960	420
2024-03-13	6473491801	7580	520
2024-03-14	29944024653	2520	180
2024-03-15	5467482077	6040	440
2024-03-16	6693429045	7940	620
2024-03-17	4601143596	4320	340
2024-03-18	5843503760	7620	460
2024-03-19	1949070823	4480	180
2024-03-20	2593781172	5860	240
2024-03-21	2428568689	5560	240
2024-03-22	26370374409	240	<50
2024-03-23	100372502	180	<50
2024-03-24	83275456	120	<50
2024-03-25	1528174455	3460	160
2024-03-26	2735004710	6420	260
2024-03-27	1325467612	3260	140
2024-03-28	2714261055	7060	280
2024-03-29	1906650439	5360	200
2024-03-30	330387422	620	<50
2024-03-31	89451211	180	<50
2024-04-01	246697272	420	<50
2024-04-02	392328175	940	<50
2024-04-03	3396945038	7400	320
2024-04-04	5681804565	7460	380
2024-04-05	2358104225	3720	160
2024-04-06	518046455	1440	60
2024-04-07	710966787	1880	80
2024-04-08	58712266949	1160	60
2024-04-09	469561949	880	<50
2024-04-10	696385224	1900	80
2024-04-11	2785406953	<50	<50
2024-04-12	15656412	<50	<50
2024-04-13	225808932	300	<50
2024-04-15	224493087	560	<50
2024-04-16	6718531862	840	<50
2024-04-17	71272704	<50	<50
2024-04-18	33327708	80	<50
2024-04-19	1318045860	2680	120
2024-04-20	5553636437	60	<50
2024-04-21	23975928	<50	<50
2024-04-22	422652628	880	<50
2024-04-23	380334146	980	<50
2024-04-24	475271614	1100	<50
2024-04-25	371253701	1020	<50
2024-04-26	17752668	<50	<50
2024-04-27	319549680	640	<50
2024-04-28	15590904	<50	<50
2024-04-29	63084204	<50	<50
2024-04-30	132522684	<50	<50
2024-05-01	188335500	<50	<50
2024-05-02	708668459	1640	60
2024-05-03	358181729	880	<50
2024-05-04	472865411	1040	<50
2024-05-05	45462552	<50	<50
2024-05-06	257446057	380	<50
2024-05-07	234903610	500	<50
2024-05-08	310384684	700	<50
2024-05-09	473711230	920	<50
2024-05-10	275276203	640	<50
2024-05-11	321641265	540	<50
2024-05-12	7795452	<50	<50
2024-05-13	289091017	620	<50
2024-05-14	42090016	80	<50
2024-05-15	217328685	460	<50
2024-05-16	28233948	<50	<50
2024-05-17	53061480	<50	<50
2024-05-18	269141459	600	<50
2024-05-19	141478206	220	<50
2024-05-20	348373326	620	<50
2024-05-21	236109174	460	<50
2024-05-22	62756664	<50	<50
2024-05-23	29806140	<50	<50
2024-05-24	280216370	480	<50
2024-05-25	252388670	380	<50
2024-05-26	302094667	640	<50
2024-05-27	19586892	<50	<50
2024-05-28	33409080	<50	<50
2024-05-29	222849404	<50	<50
2024-05-30	178020438	360	<50
2024-05-31	9564168	<50	<50
2024-06-01	145327610	260	<50
2024-06-03	121185273	<50	<50
2024-06-04	598198324	480	60
2024-06-05	365600148	<50	<50
2024-06-06	251092164	<50	<50
2024-06-07	374902284	<50	<50
2024-06-08	462265579	280	<50
2024-06-09	702162154	760	80
2024-06-10	369006564	<50	<50
2024-06-11	803717652	80	80
