week_start	Neurophysiology
2023-11-27	4762182119229
2023-12-04	4570380693
2023-12-11	119926078306
2023-12-18	50803144
2024-01-01	336474795
2024-01-08	107923491
2024-01-15	32694853614
2024-01-22	24422659598
2024-01-29	1864326895
2024-02-05	4723543183
2024-02-12	18807740838
2024-02-19	21286689660
2024-02-26	53797036002
2024-03-04	3488784805
2024-03-11	58551161314
2024-03-18	39368946811
2024-03-25	10629396904
2024-04-01	13304892517
2024-04-08	62905086419
2024-04-15	13943283586
2024-04-22	2002405341
2024-04-29	1969120539
2024-05-06	1881158501
2024-05-13	1040424811
2024-05-20	1511745011
2024-05-27	608757592
2024-06-03	2875405926
2024-06-10	25303242154
2024-06-17	4290031507625
2024-06-24	501051797297
2024-07-01	25663726873
2024-07-08	6522321128
2024-07-15	7297367809
2024-07-22	127114511667
2024-07-29	177173110764
2024-08-05	50055302451
2024-08-12	7798819232
2024-08-19	1051609636
2024-08-26	530559712014
2024-09-02	1774085652679
2024-09-09	1618517116952
2024-09-16	35322903979
2024-09-23	74366607168
2024-09-30	4053420142
2024-10-07	26180548297
2024-10-14	1516106651
2024-10-21	4758990293713
2024-10-28	298335154147
2024-11-04	3944036010
2024-11-11	5726328234
2024-11-18	13248768343
2024-11-25	2161267766
2024-12-02	89501211662
2024-12-09	3240056456
2024-12-23	27054804
2024-12-30	10153740
2025-01-06	3907698285
2025-01-13	51419253
2025-02-03	323169701
2025-02-10	52846563255
2025-02-17	64368249942
2025-02-24	21552132
2025-03-03	697776
2025-03-10	268968
2025-03-17	268968
2025-03-24	4004553072
2025-03-31	113764612
2025-04-07	10095168
2025-04-14	268968
2025-04-21	268968
2025-04-28	268968
2025-05-05	38424
2025-06-23	4305493016
2025-06-30	96
2025-07-14	5066301012
2025-07-21	250961458568
2025-07-28	1454905304470
2025-08-04	1080121785646
2025-08-11	1176141660508
2025-08-18	474905995358
2025-08-25	610391251932
2025-09-01	732283491969
2025-09-08	538279450823
2025-09-15	205233410
2025-09-22	422673684176
2025-09-29	387265405
2025-10-06	41991312096
2025-10-13	44366153518
2025-10-20	4720293840
2025-10-27	353633031252
2025-11-03	81244579194
2025-11-10	48750591880
2025-11-17	37010965812
2025-11-24	33056506889
2025-12-01	31054840248
2025-12-08	160236964892
2025-12-15	8947531952162
2025-12-22	347878065042
2025-12-29	392284205559
2026-01-05	474336700962
2026-01-12	3203420553258
2026-01-19	1033237943288
2026-01-26	1795387299857
2026-02-02	783220939591
2026-02-09	17466149832
2026-02-16	9035133192
2026-02-23	337614221123
2026-03-02	17110012093
2026-03-09	27159304949
2026-03-16	67486093840
2026-03-23	37534962916
2026-03-30	34080554645
2026-04-06	55956745815
2026-04-13	43543807939
2026-04-20	208097222641
2026-04-27	89844404474
2026-05-04	2736508938
2026-05-11	352617604323
2026-05-18	181621957296
2026-05-25	5096722506523
2026-06-01	56176807929
2026-06-08	108632298142
2026-06-15	369765219506
2026-06-22	141310248635
2026-06-29	309409002359
2026-07-06	569308469801
2026-07-13	585049521108
2026-07-20	27753576055
2026-07-27	935295972453
2026-08-03	443517946273
