asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-832340431/sub-832340431_ses-832515703_icephys.nwb	8276968341	31809	222	145
sub-700619648/sub-700619648_ses-700810019_icephys.nwb	12702902439	39682	434	199
sub-768678784/sub-768678784_ses-768876927_icephys.nwb	10275907238	35393	444	204
sub-674562997/sub-674562997_ses-674613351_icephys.nwb	7233132478	26597	204	149
sub-653027578/sub-653027578_ses-653038946_icephys.nwb	11831931414	39221	366	175
sub-811677083/sub-811677083_ses-811858057_icephys.nwb	8170707977	29032	208	147
sub-793165711/sub-793165711_ses-793681530_icephys.nwb	8372369850	30329	212	154
sub-797676582/sub-797676582_ses-798203904_icephys.nwb	4204455001	17301	207	149
sub-758233315/sub-758233315_ses-759006515_icephys.nwb	5661477364	23602	234	158
sub-832340431/sub-832340431_ses-832554328_icephys.nwb	3848195866	15975	198	141
sub-651940947/sub-651940947_ses-652068680_icephys.nwb	6838984813	25227	201	145
sub-758233315/sub-758233315_ses-758889296_icephys.nwb	9588855661	35714	464	213
sub-811677083/sub-811677083_ses-811984567_icephys.nwb	8271111089	33234	203	146
sub-805678822/sub-805678822_ses-805767367_icephys.nwb	8316545996	27598	198	138
sub-653718968/sub-653718968_ses-654118382_icephys.nwb	6812796258	24749	198	140
sub-737373545/sub-737373545_ses-737549006_icephys.nwb	7387761061	25859	407	197
sub-651940947/sub-651940947_ses-652081075_icephys.nwb	5873262926	23043	355	162
sub-793165711/sub-793165711_ses-793548869_icephys.nwb	12137413220	48299	204	148
sub-770227957/sub-770227957_ses-770432738_icephys.nwb	7012338251	23797	413	191
sub-712700908/sub-712700908_ses-712871821_icephys.nwb	3114839949	11949	200	143
sub-766758349/sub-766758349_ses-766983957_icephys.nwb	10483199531	39691	424	203
sub-774230643/sub-774230643_ses-774380608_icephys.nwb	8984360205	41879	194	142
sub-832340431/sub-832340431_ses-832598999_icephys.nwb	8129785150	27781	361	174
sub-793165711/sub-793165711_ses-794336361_icephys.nwb	7683790676	26977	427	194
sub-797676582/sub-797676582_ses-797953286_icephys.nwb	14539086552	58221	436	196
sub-674562997/sub-674562997_ses-674636843_icephys.nwb	8670309000	29406	361	169
sub-832340431/sub-832340431_ses-832526687_icephys.nwb	8302683629	28573	196	140
sub-793165711/sub-793165711_ses-793729542_icephys.nwb	11651094523	41144	218	152
sub-797676582/sub-797676582_ses-798008836_icephys.nwb	14290035130	50754	603	213
sub-793165711/sub-793165711_ses-794333838_icephys.nwb	7631581256	26325	409	191
sub-797676582/sub-797676582_ses-798349842_icephys.nwb	15321641279	52232	412	198
sub-849052252/sub-849052252_ses-851805908_icephys.nwb	7712633368	28200	390	191
sub-793165711/sub-793165711_ses-797099529_icephys.nwb	4306240530	18625	201	142
sub-712700908/sub-712700908_ses-712906079_icephys.nwb	6674240079	23131	407	189
sub-766758349/sub-766758349_ses-767201977_icephys.nwb	3342981577	14480	191	138
sub-695464588/sub-695464588_ses-695494584_icephys.nwb	5813792927	21276	358	165
sub-811677083/sub-811677083_ses-811930394_icephys.nwb	7664730963	27964	200	147
sub-737373545/sub-737373545_ses-737933906_icephys.nwb	3645921155	14625	192	144
sub-768678784/sub-768678784_ses-768893700_icephys.nwb	6955490210	28346	364	164
sub-695464588/sub-695464588_ses-696108448_icephys.nwb	12332132940	41492	407	198
sub-770227957/sub-770227957_ses-770255209_icephys.nwb	7244018142	27727	192	144
sub-797676582/sub-797676582_ses-798849926_icephys.nwb	6756827074	22433	207	149
sub-689168779/sub-689168779_ses-689306767_icephys.nwb	12516799008	33544	410	194
sub-750786644/sub-750786644_ses-751317578_icephys.nwb	3775758813	16852	192	140
sub-685740095/sub-685740095_ses-685785325_icephys.nwb	6655565487	23668	197	145
sub-672637567/sub-672637567_ses-672655499_icephys.nwb	14497470129	47609	412	200
sub-849052252/sub-849052252_ses-852611424_icephys.nwb	4526274021	16506	193	140
sub-653718968/sub-653718968_ses-653912871_icephys.nwb	6970518208	26053	193	146
sub-707724503/sub-707724503_ses-707801925_icephys.nwb	12900968958	46994	401	190
sub-685740095/sub-685740095_ses-685777894_icephys.nwb	13454526532	43417	398	193
sub-689168779/sub-689168779_ses-689300349_icephys.nwb	12281236708	44738	376	174
sub-737373545/sub-737373545_ses-737549646_icephys.nwb	6936797369	23878	418	197
sub-805678822/sub-805678822_ses-805729773_icephys.nwb	10414989899	39227	355	172
sub-758233315/sub-758233315_ses-758315706_icephys.nwb	23170404037	760944	489	400
sub-786359945/sub-786359945_ses-786447500_icephys.nwb	18960409710	62630	410	202
sub-720619787/sub-720619787_ses-720840334_icephys.nwb	5567456931	19095	413	182
sub-731978186/sub-731978186_ses-732784657_icephys.nwb	10730768732	38241	379	176
