asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-4131/sub-4131_ses-20250507T153813_ecephys.nwb	13246024696	672	31	14
sub-4127/sub-4127_ses-20250507T153128_ecephys.nwb	4653388076	381	45	23
sub-4138/sub-4138_ses-20250507T154009_ecephys.nwb	24388609528	1106	36	16
sub-4131/sub-4131_ses-20250507T153715_ecephys.nwb	14686332660	780	31	12
sub-4131/sub-4131_ses-20250507T153232_ecephys.nwb	19873307504	1005	31	16
sub-4131/sub-4131_ses-20250507T153300_ecephys.nwb	5824712996	345	29	14
sub-4131/sub-4131_ses-20250507T153548_ecephys.nwb	10332345484	759	27	10
sub-4138/sub-4138_ses-20250507T153922_ecephys.nwb	13367018480	956	24	11
sub-4122/sub-4122_ses-20250507T152933_ecephys.nwb	2771675037	277	31	20
sub-4122/sub-4122_ses-20250507T152930_ecephys.nwb	2223868385	684	32	22
sub-4131/sub-4131_ses-20250507T153326_ecephys.nwb	13032006872	938	15	11
sub-4122/sub-4122_ses-20250507T152927_ecephys.nwb	16007419965	3443	220	68
sub-4127/sub-4127_ses-20250507T153100_ecephys.nwb	3980533880	389	27	15
sub-4127/sub-4127_ses-20250507T153020_ecephys.nwb	1477181988	370	60	29
sub-4131/sub-4131_ses-20250507T153152_ecephys.nwb	16966781952	1037	23	17
sub-4131/sub-4131_ses-20250507T153417_ecephys.nwb	34735571840	1755	48	36
sub-4127/sub-4127_ses-20250507T152953_ecephys.nwb	7551441612	624	40	33
sub-4131/sub-4131_ses-20250507T153745_ecephys.nwb	11268146584	796	26	20
sub-4127/sub-4127_ses-20250507T153115_ecephys.nwb	7088933804	561	24	16
sub-4127/sub-4127_ses-20250507T153032_ecephys.nwb	8184168188	565	20	15
sub-4131/sub-4131_ses-20250507T153647_ecephys.nwb	6171300500	602	34	24
sub-4131/sub-4131_ses-20250507T153508_ecephys.nwb	17376869036	1199	38	26
sub-4127/sub-4127_ses-20250507T153010_ecephys.nwb	5468576392	507	27	17
sub-4127/sub-4127_ses-20250507T152941_ecephys.nwb	5065485181	356	31	25
sub-4138/sub-4138_ses-20250507T153843_ecephys.nwb	12080536556	884	30	23
sub-4127/sub-4127_ses-20250507T153048_ecephys.nwb	4141227264	424	34	25
sub-4131/sub-4131_ses-20250507T153621_ecephys.nwb	17384711864	898	19	16
