date	bytes_sent	number_of_requests	number_of_downloads
2024-11-08	40219330304	4800	<50
2024-11-09	92001449	100	<50
2024-11-10	80574906048	<50	<50
2024-11-11	118903116644	13100	<50
2024-11-12	318524971994	11920	<50
2024-11-13	98277663	<50	<50
2024-11-14	147877705748	3200	<50
2024-11-15	309549076708	17460	60
2024-11-16	220570455370	26400	<50
2024-11-17	10835161	<50	<50
2024-11-18	86088616	<50	<50
2024-11-19	295230428	260	<50
2024-11-21	862211012	100	<50
2024-11-22	41466564	<50	<50
2024-11-23	1765895368	<50	<50
2024-11-24	25875660	<50	<50
2024-11-25	179735240	860	<50
2024-11-26	118686668961	14580	<50
2024-11-27	327083340606	7920	<50
2024-11-29	200708348	<50	<50
2024-12-09	783200675	660	<50
2024-12-10	53719540213	60	<50
2025-01-30	89799155	120	<50
2025-02-09	119683116	<50	<50
2025-02-10	346668336	<50	<50
2025-02-20	144622727	480	<50
2025-03-03	198560	<50	<50
2025-03-16	70599461	<50	<50
2025-03-17	197310096	<50	<50
2025-03-18	11104	<50	<50
2025-03-22	14688	<50	<50
2025-03-25	74994460	<50	<50
2025-04-01	55470844	<50	<50
2025-04-02	76313758	180	<50
2025-04-03	281892165860	520	<50
2025-04-04	404270376	<50	<50
2025-04-05	44764315154	1800	<50
2025-04-06	30952598056	7700	100
2025-04-07	7816382160	2400	<50
2025-04-08	18509655	<50	<50
2025-04-09	96077784	<50	<50
2025-04-10	1021294452	120	<50
2025-04-11	7576332392	<50	<50
2025-04-15	48082872	<50	<50
2025-04-19	210798108632	<50	<50
2025-04-20	486823414891	<50	<50
2025-04-29	4743534	<50	<50
2025-04-30	23582880	<50	<50
2025-05-15	199229440	<50	<50
2025-06-02	79029120	80	<50
2025-06-07	11104	<50	<50
2025-06-08	443561285503	9680	<50
2025-06-15	3250990882	220	80
2025-06-16	174068048	180	60
2025-06-17	297279376	640	60
2025-06-25	35966816	<50	<50
2025-06-26	594809416	140	140
2025-06-28	8651251964	580	<50
2025-07-05	4324208816	620	<50
2025-07-09	140849244	<50	<50
2025-07-12	581444508	60	<50
2025-07-14	465419417	60	<50
2025-07-23	134586345101	2240	<50
2025-07-26	26622516	<50	<50
2025-07-28	17437171068	340	<50
2025-07-29	23342056	<50	<50
2025-07-30	25219322843	480	<50
2025-07-31	84787400	<50	<50
2025-08-01	48460887424	960	<50
2025-08-02	109890854068	2100	<50
2025-08-03	16419930220	320	<50
2025-08-04	87074982555	1680	<50
2025-08-05	13619034614	260	<50
2025-08-06	1324424	<50	<50
2025-08-07	11024	<50	<50
2025-08-09	5348698412	100	<50
2025-08-10	15264797418	300	<50
2025-08-11	24513940	<50	<50
2025-08-12	33142326020	640	<50
2025-08-13	90014018051	9040	<50
2025-08-14	5851392	<50	<50
2025-08-15	26987876	<50	<50
2025-08-16	33138460004	640	<50
2025-08-17	34531095056	660	<50
2025-08-18	317892356190	6060	<50
2025-08-19	70992114696	1740	<50
2025-08-20	29649996336	560	<50
2025-08-21	2025324	<50	<50
2025-08-22	174579660610	3080	<50
2025-08-23	11479892	<50	<50
2025-08-24	252038841735	4240	<50
2025-08-25	13957352837	580	<50
2025-08-27	14643409002	280	<50
2025-08-28	11024	<50	<50
2025-08-29	19423556	<50	<50
2025-08-30	6459288	<50	<50
2025-08-31	24356328	<50	<50
2025-09-01	11024	<50	<50
2025-09-02	845536	<50	<50
2025-09-03	109886465788	2100	<50
2025-09-04	118790505006	2260	<50
2025-09-05	40038518	<50	<50
2025-09-06	189217024	100	<50
2025-09-07	3089480	<50	<50
2025-09-08	3198500	<50	<50
2025-09-09	13306984260	200	<50
2025-09-10	127849116410	4460	<50
2025-09-11	21220626834	740	<50
2025-09-12	122171684102	3180	<50
2025-09-13	108702496927	2080	<50
2025-09-16	11024	<50	<50
2025-09-19	11024	<50	<50
2025-09-22	11024	<50	<50
2025-09-25	26492324	40	<50
2025-09-28	30003444	120	<50
2025-10-01	28232	<50	<50
2025-10-07	124861752	200	<50
2025-10-08	17887364	<50	<50
2025-10-09	224867560	100	<50
2025-10-10	137983744	80	<50
2025-10-12	164582604	280	<50
2025-10-14	42842232	<50	<50
2025-10-16	585597596	580	60
2025-10-18	15921899474	940	<50
2025-10-19	112883039906	180	100
2025-10-20	671082265861	140	60
2025-10-22	18024	<50	<50
2025-10-26	165237684	280	<50
2025-10-27	41073516	<50	<50
2025-10-28	44088	<50	<50
2025-10-29	163534476	280	<50
2025-11-04	207709872	340	<50
2025-11-05	83110152	140	<50
2025-11-06	83110152	140	<50
2025-11-07	250931086878	240	<50
2025-11-08	449423733231	340	100
2025-11-09	64548127910	200	<50
2025-11-10	83175660	140	<50
2025-11-11	83830740	140	<50
2025-11-12	83372184	140	<50
2025-11-13	81603468	140	<50
2025-11-14	38738232	60	<50
2025-11-15	41293044	60	<50
2025-11-16	41948124	60	<50
2025-11-17	51315768	80	<50
2025-11-18	39065772	60	<50
2025-11-19	41293044	60	<50
2025-11-20	40375932	60	<50
2025-11-21	42603204	60	<50
2025-11-22	38869248	60	<50
2025-11-23	41620584	60	<50
2025-11-24	41882616	60	<50
2025-11-25	41817108	60	<50
2025-11-26	41293044	60	<50
2025-11-27	41489568	60	<50
2025-11-28	40899996	60	<50
2025-11-29	41555076	60	<50
2025-11-30	42406680	60	<50
2025-12-01	42865236	60	<50
2025-12-02	42341172	60	<50
2025-12-03	41686092	60	<50
2025-12-04	40768980	60	<50
2025-12-05	42210156	60	<50
2025-12-06	41293044	60	<50
2025-12-07	41882616	60	<50
2025-12-08	41096520	60	<50
2025-12-09	132372168	140	<50
2025-12-10	83830740	140	<50
2025-12-14	30897356	<50	<50
2025-12-16	500315124	240	120
2025-12-17	117458463983	9460	<50
2025-12-18	16815142350	2960	120
2025-12-19	98575967515	2180	100
2025-12-20	13673626890	2600	<50
2025-12-22	6651984	<50	<50
2025-12-23	7715648	<50	<50
2025-12-24	29528348216	5640	<50
2025-12-25	7352360	<50	<50
2025-12-27	2787312	<50	<50
2025-12-28	518384	<50	<50
2025-12-29	668911921861	<50	<50
2025-12-30	385375778	80	<50
2025-12-31	9966724	<50	<50
2026-01-01	15328872	<50	<50
2026-01-02	8864720	<50	<50
