week_start	Neurophysiology
2024-11-04	120886237801
2024-11-11	1115534439288
2024-11-18	3076767648
2024-11-25	446150453155
2024-12-09	54502740888
2025-01-27	89799155
2025-02-03	119683116
2025-02-10	346668336
2025-02-17	144622727
2025-03-03	198560
2025-03-10	70599461
2025-03-17	197335888
2025-03-24	74994460
2025-03-31	358145134048
2025-04-07	16528596443
2025-04-14	697669606395
2025-04-28	28326414
2025-05-12	199229440
2025-06-02	443640325727
2025-06-09	3250990882
2025-06-16	471347424
2025-06-23	9282028196
2025-06-30	4324208816
2025-07-07	722293752
2025-07-14	465419417
2025-07-21	134612967617
2025-07-28	217536295079
2025-08-04	121308848447
2025-08-11	190883252339
2025-08-18	845166474783
2025-08-25	28651012035
2025-09-01	228910172376
2025-09-08	393254107033
2025-09-15	22048
2025-09-22	56506792
2025-09-29	28232
2025-10-06	670183024
2025-10-13	129433379208
2025-10-20	671247521569
2025-10-27	204652080
2025-11-03	765276878195
2025-11-10	453961452
2025-11-17	295143552
2025-11-24	291344088
2025-12-01	293047296
2025-12-08	288196784
2025-12-15	247023515862
2025-12-22	29553373904
2025-12-29	702466748807
2026-01-05	14473532088
2026-01-12	129172813348
2026-01-19	110976600495
2026-01-26	197927335115
2026-02-02	251361765503
2026-02-09	165958272
2026-02-16	207540560
2026-02-23	1339335564
2026-03-02	179917099
2026-03-09	65647449
2026-03-16	672948128
2026-03-23	7043887960
2026-03-30	2199656015
2026-04-06	416757263179
2026-04-13	602416823
2026-04-20	962002684
2026-04-27	324870087
2026-05-11	16072001649
2026-05-18	1134844505
2026-05-25	439676192
2026-06-01	3340430250
2026-06-08	579284068
2026-06-15	247398496
2026-06-22	459343712
2026-06-29	266281626
2026-07-06	541637150
2026-07-13	5190209093
2026-07-20	81529592
2026-07-27	287375556
2026-08-03	260447180
2026-08-10	145882367
