region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CAN/QC	5224045563	3308	3308	0
VPN	8904885194	5303	5301	2
USA/MA	1560549602	932	0	931
CHN	3121409352	2678	2676	2
USA	3460251003	1960	1960	0
FRA/IDF	1042212406	662	662	0
AWS/ap-southeast-1	1018473735	1146	1146	0
HKG	2084424579	1323	1323	0
DEU/NI	961578342	306	306	0
AWS/us-east-1	1242458885	779	779	0
DEU/BW	1042212406	662	662	0
PAK/PB	1048503798	663	663	0
GCP/us-west1	6454755	3	3	0
ISR/TA	1042211940	660	660	0
USA/MI	2084423880	1320	1320	0
AWS/us-east-2	198558954	112	112	0
CAN/AB	1042211940	660	660	0
AWS/ap-south-1	6454755	3	3	0
ARG	554	1	1	0
TUR/34	554	1	1	0
USA/IL	17135	16	16	0
VEN/F	2358288	1	1	0
PAN/10	6566285	1	1	0
ARG/T	6566285	1	1	0
VNM/HN	25143951	4	4	0
PAN/8	6197631	1	1	0
ARG/B	34050773	7	7	0
IND/UP	8552738	2	2	0
BGD	33145050	9	9	0
UKR/46	3995988	1	1	0
BRA/GO	3799464	2	2	0
UKR/12	6310128	1	1	0
NGA/KN	1113636	1	1	0
LBN/BA	8780696	2	2	0
UZB/TK	17630706	4	4	0
IRQ/BG	12619420	3	3	0
ECU/P	10647206	2	2	0
TUN/11	6223260	1	1	0
PAK	6223260	1	1	0
VNM/20	6425883	1	1	0
BRA/RJ	5437164	1	1	0
GCP/us-east1	114131	1	1	0
CHL/BI	4323528	1	1	0
IRQ	2816844	2	2	0
BRA/SP	26319958	5	5	0
COL/DC	6437507	1	1	0
JAM/01	6255093	1	1	0
IDN/YO	26253285	5	5	0
IRQ/KI	6255093	1	1	0
ARE/SH	4192512	1	1	0
ARG/C	6520202	1	1	0
MEX	6520202	1	1	0
TUR/17	3995988	1	1	0
ESP/CT	6338433	1	1	0
VNM/HP	6338433	1	1	0
USA/CT	6338433	1	1	0
CHN/BJ	1048361	2	2	0
MEX/NAY	6385100	1	1	0
PAK/BA	329	1	1	0
MAR/01	6248303	1	1	0
IDN/BT	851604	1	1	0
COL/ANT	10208434	2	2	0
BRA/CE	6405610	1	1	0
ARE/AZ	7331416	2	2	0
ZAF/GP	15055002	3	3	0
KWT/KU	6294947	1	1	0
PRY/11	6294947	1	1	0
TUR/03	6128942	1	1	0
PER/LMA	3995988	1	1	0
NPL	11846134	3	3	0
AZE/BA	9054237	2	2	0
AZE/YE	6127503	1	1	0
USA/RI	6127503	1	1	0
BGD/C	3013368	2	2	0
ALB/11	12538608	2	2	0
VEN/A	6283539	2	2	0
USA/VA	6306927	2	2	0
DOM/01	6275892	1	1	0
BRA/RO	917112	1	1	0
COL/ATL	7598928	2	2	0
RUS/KDA	5109624	1	1	0
KEN/30	8599124	2	2	0
GUY/DE	5764704	1	1	0
ETH/AA	3733956	2	2	0
VNM/DN	5893	3	3	0
BRA/SC	6497781	2	2	0
GEO/AJ	493	1	1	0
SYR/DI	2685828	1	1	0
SEN/DK	6146938	1	1	0
UZB/SA	6146938	1	1	0
ZAF/EC	6195861	1	1	0
MEX/CMX	1113636	1	1	0
ESP/AN	6195861	1	1	0
USA/MD	6419227	1	1	0
URY/MO	6462952	1	1	0
KEN	1048128	1	1	0
DZA/09	5989395	1	1	0
SGP	15272116	10	10	0
USA/DC	233	1	1	0
USA/OH	233	1	1	0
GBR/ENG	6106610	2	2	0
USA/CA	233	1	1	0
USA/NY	1165	5	5	0
VNM/63	233	1	1	0
BOL/C	233	1	1	0
USA/TN	233	1	1	0
HKG/KKC	233	1	1	0
USA/TX	233	1	1	0
PAK/SD	251	1	1	0
MEX/QUE	251	1	1	0
VNM	251	1	1	0
IRQ/MA	251	1	1	0
AGO/LUA	251	1	1	0
KGZ/GB	6497288	1	1	0
USA/KY	1069	1	1	0
VNM/SG	19238818	4	4	0
BGD/F	917112	1	1	0
IRQ/AN	6536036	1	1	0
BLR/HM	6106377	1	1	0
CRI/SJ	4782084	1	1	0
UKR/26	2947860	1	1	0
COG	3930480	1	1	0
NIC/MN	2030748	1	1	0
ECU/G	6424100	1	1	0
MEX/GUA	6396160	1	1	0
GBR/WLS	6661414	1	1	0
BOL/L	3668448	1	1	0
BRA/PR	2358288	1	1	0
PAK/IS	1244652	1	1	0
ARG/S	6577082	1	1	0
DZA/31	6236739	1	1	0
KEN/28	1703208	1	1	0
PAK/KP	1113636	1	1	0
BWA/GA	1113636	1	1	0
