week_start	Neurophysiology
2025-06-02	160312294055
2025-06-09	63466608
2025-07-21	36476238876
2025-07-28	10624577104
2025-08-04	28628140784
2025-08-11	70352302400
2025-08-18	12633154128
2025-08-25	27422903456
2025-09-01	22102148256
2025-09-08	8459022928
2025-10-06	19539540
2025-10-13	75084725296
2025-11-10	1221438012
2025-11-17	74249236
2025-12-15	171335895268
2025-12-22	12633154128
2026-01-12	32991185856
2026-01-19	21894404256
2026-01-26	56682161040
2026-02-02	34197011184
2026-02-16	180597464
2026-02-23	8954858024
2026-03-02	23677016
2026-03-09	799050616
2026-03-16	149182241016
2026-03-23	134395005652
2026-03-30	9028660
2026-04-06	15918444
2026-04-13	60005328
2026-04-20	110511996
2026-04-27	23779404
2026-05-11	40689060
2026-05-18	91705952
2026-05-25	60997680
2026-06-01	5605236
