week_start	Neurophysiology
2022-02-14	70343101084
2022-02-21	2803934854
2022-03-14	459752
2022-04-04	67108864
2022-04-11	95730435350
2022-04-18	1087998180
2022-04-25	1561570722
2022-05-02	976142324
2022-05-16	73147469506
2022-06-27	2646482791
2022-07-04	7787105306
2022-07-11	75365495278
2022-07-18	104405432
2022-07-25	1601389245
2022-08-01	73180651802
2022-08-08	91245571101
2022-08-15	20818060185
2022-08-22	75514556713
2022-08-29	27118002905
2022-09-05	22795809456
2022-09-19	73147035938
2022-10-03	3301571168
2022-10-24	73179486333
2022-11-07	5697240439
2022-11-14	981254645
2022-12-05	99970920
2023-01-30	2798009516
2023-02-06	73147035938
2023-02-13	34591540
2023-02-20	2369292916
2023-03-06	813606536
2023-03-13	4607409468
2023-03-20	14312756475
2023-04-10	11161626183
2023-05-08	1628272104
2023-05-22	3468544
2023-05-29	3186464
2023-06-05	3034976
2023-06-12	3468544
2023-06-19	1754626230
2023-06-26	324282276
2023-07-03	24999611
2023-07-10	2443449384
2023-07-17	1191627960
2023-07-24	4338490677
2023-07-31	3034976
2023-08-07	3034976
2023-08-14	3034976
2023-08-21	3034976
2023-08-28	4888718424
2023-09-04	1988090418
2023-09-11	3034976
2023-09-18	3034976
2023-09-25	1631740648
2023-10-02	59939028
2023-10-09	433568
2023-10-23	8094576097
2023-10-30	9168126941
2023-11-06	1772824077
2023-11-13	2113155354
2023-11-20	561031312
2023-11-27	73148336642
2023-12-04	4380741674
2023-12-11	76855913898
2024-01-01	3256544208
2024-01-08	4277475180
2024-01-22	2445925373
2024-02-26	5607423559
2024-03-04	1607849962
2024-03-11	2854563317
2024-03-25	1477656130
2024-04-01	563478746
2024-04-08	928828456
2024-04-15	1840361828
2024-05-27	1753807825
2024-06-03	38889304
2024-06-10	25815596
2024-06-17	1069845864
2024-06-24	22762852
2024-07-01	7963680
2024-07-08	5079350631
2024-07-15	185318008
2024-07-29	539006752
2024-08-05	7300040
2024-08-12	15461637
2024-08-26	10705919263
2024-09-02	32949586672
2024-09-09	14510426049
2024-09-16	78754354278
2024-09-23	11270126897
2024-09-30	425377971
2024-10-07	18781012
2024-10-14	73161038742
2024-10-21	3423134050
2024-10-28	12343704
2024-11-04	8361864
2024-11-11	33646548
2024-11-18	74227391559
2024-11-25	73162233294
2024-12-02	5351042967
2025-01-13	21435572
2025-02-03	73179872250
2025-03-03	4200
2025-06-23	304203072
2025-07-14	290403072
2025-07-21	3562948616
2025-07-28	23251693443
2025-08-04	16402538032
2025-08-11	15752043793
2025-08-18	6821485917
2025-08-25	5360411357
2025-09-01	10255406916
2025-09-08	6368112035
2025-09-15	57986461
2025-09-22	163002461
2025-09-29	6418403
2025-10-06	719428936
2025-10-13	1316534956
2025-10-20	341426842
2025-10-27	2403928474
2025-11-03	100388969011
2025-11-10	9408538277
2025-11-17	2077998298
2025-11-24	2067777414
2025-12-01	2095185746
2025-12-08	1788401860
2025-12-15	155384668489
2025-12-22	9700866106
2025-12-29	11131566246
2026-01-05	37340040729
2026-01-12	60752084655
2026-01-19	14408997676
2026-01-26	21441648794
2026-02-02	8465508387
2026-02-09	1195873960
2026-02-16	740942070
2026-02-23	1393649495
2026-03-02	220182026
2026-03-09	94775148
2026-03-16	1597439212
2026-03-23	1769326427
2026-03-30	118526104
2026-04-06	106392630
2026-04-13	1760145949
2026-04-20	2040224840
2026-04-27	141700351
2026-05-04	42648161
2026-05-11	78527297933
2026-05-18	393256134
2026-05-25	209084054
2026-06-01	382229961
2026-06-08	76646439
2026-06-15	634671104
2026-06-22	207655083
2026-06-29	78478914
2026-07-06	770478773
2026-07-13	1244702167
2026-07-20	117466972
