asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-191212-191220/sub-191212-191220_ses-191220-a003_behavior+image+ophys.nwb	34958418342	2925	71	40
sub-190313-190322/sub-190313-190322_ses-190322-a000_behavior+ophys.nwb	39313565054	3880	180	144
sub-190226-190308/sub-190226-190308_ses-190308-a000_behavior+ophys.nwb	39686679390	4030	187	145
sub-181009-181017/sub-181009-181017_ses-181017-a001_behavior+ophys.nwb	34753836575	3680	189	150
sub-200103-200110-0/sub-200103-200110-0_ses-200110-a000_behavior+image+ophys.nwb	42147896850	2886	77	42
sub-171211-171220/sub-171211-171220_ses-171220-a001_behavior+ophys.nwb	34345008916	3959	205	152
sub-190211-190220-0/sub-190211-190220-0_ses-190220-a003_behavior+ophys.nwb	44289594567	3953	188	144
sub-190211-190220-0/sub-190211-190220-0_ses-190220-a002_behavior+ophys.nwb	45919555148	4365	190	148
sub-191205-191211-1/sub-191205-191211-1_ses-191211-a000_behavior+image+ophys.nwb	29642169986	2801	68	37
sub-191205-191211-1/sub-191205-191211-1_ses-191211-a001_behavior+image+ophys.nwb	28258607648	2819	68	40
sub-190320-190325/sub-190320-190325_ses-190325-a001_behavior+ophys.nwb	43057964020	4220	188	147
sub-190211-190221-0/sub-190211-190221-0_ses-190221-a005_behavior+ophys.nwb	47837231082	4410	184	147
sub-210226-210307-1/sub-210226-210307-1_ses-210307-a000_behavior+image+ophys.nwb	57833484799	2236	111	40
sub-180201-180208/sub-180201-180208_ses-180208-a000_behavior+ophys.nwb	34900837094	97984	232	344
sub-171029-171110/sub-171029-171110_ses-171110-a000_behavior+ophys.nwb	46038832735	4836	221	154
sub-181016-181024/sub-181016-181024_ses-181024-a005_behavior+ophys.nwb	30743626698	3689	192	153
sub-190226-190308/sub-190226-190308_ses-190308-a001_behavior+ophys.nwb	33731727502	4271	185	144
sub-190211-190222/sub-190211-190222_ses-190222-a000_behavior+ophys.nwb	35853185760	3905	186	144
sub-190320-190325/sub-190320-190325_ses-190325-a000_behavior+ophys.nwb	33522575856	3901	190	149
sub-200206-200213/sub-200206-200213_ses-200213-a000_behavior+image+ophys.nwb	32620851262	2777	66	41
sub-190226-190305/sub-190226-190305_ses-190305-a000_behavior+ophys.nwb	26477513693	3567	184	143
sub-210226-210308-1/sub-210226-210308-1_ses-210308-a000_behavior+image+ophys.nwb	119027022078	2272	193	39
sub-190211-190220-0/sub-190211-190220-0_ses-190220-a001_behavior+ophys.nwb	37821353203	3869	181	148
sub-190211-190221-0/sub-190211-190221-0_ses-190221-a003_behavior+ophys.nwb	34583983515	4422	184	145
sub-200306-200311/sub-200306-200311_ses-200311-a001_behavior+image+ophys.nwb	33521720466	2738	67	36
sub-190921-190929-1/sub-190921-190929-1_ses-190929-a000_behavior+image+ophys.nwb	31776333094	5516	186	144
sub-181009-181017/sub-181009-181017_ses-181017-a000_behavior+ophys.nwb	33921603056	3707	223	157
sub-191205-191210-0/sub-191205-191210-0_ses-191210-a000_behavior+image+ophys.nwb	32231741491	6691	234	143
sub-190921-190930/sub-190921-190930_ses-190930-a003_behavior+image+ophys.nwb	41926888365	4176	175	143
sub-200108-200117-1/sub-200108-200117-1_ses-200117-a001_behavior+image+ophys.nwb	59788901535	2636	59	37
sub-190828-190909/sub-190828-190909_ses-190909-a000_behavior+image+ophys.nwb	28033805874	4245	182	146
sub-200206-200213/sub-200206-200213_ses-200213-a001_behavior+image+ophys.nwb	28543948164	2237	58	39
sub-171029-171110/sub-171029-171110_ses-171110-a002_ophys.nwb	56638653233	7395	208	162
sub-190320-190327/sub-190320-190327_ses-190327-a000_behavior+ophys.nwb	34123861854	3877	173	143
sub-190921-191002/sub-190921-191002_ses-191002-a001_behavior+image+ophys.nwb	35856420856	5642	181	146
sub-190828-190909/sub-190828-190909_ses-190909-a001_behavior+image+ophys.nwb	28818738062	4191	186	147
sub-191205-191210-0/sub-191205-191210-0_ses-191210-a001_behavior+image+ophys.nwb	26975155346	2478	53	34
sub-191122-191204/sub-191122-191204_ses-191204-a001_behavior+image+ophys.nwb	35203750812	5396	173	143
sub-180201-180208/sub-180201-180208_ses-180208-a003_behavior+ophys.nwb	26004264765	4341	179	144
sub-190320-190327/sub-190320-190327_ses-190327-a001_behavior+ophys.nwb	30776658104	3869	179	145
sub-190305-190314/sub-190305-190314_ses-190314-a001_behavior+ophys.nwb	29613656798	3822	168	140
sub-191205-191213/sub-191205-191213_ses-191213-a001_behavior+image+ophys.nwb	31705715644	2229	54	35
sub-191122-191204/sub-191122-191204_ses-191204-a000_behavior+image+ophys.nwb	38930100470	5572	181	147
sub-191212-191220/sub-191212-191220_ses-191220-a001_behavior+image+ophys.nwb	33071112654	2873	57	42
sub-190305-190314/sub-190305-190314_ses-190314-a000_behavior+ophys.nwb	31197050437	3648	169	141
sub-200103-200110-0/sub-200103-200110-0_ses-200110-a001_behavior+image+ophys.nwb	33171013116	2811	59	43
sub-180201-180207/sub-180201-180207_ses-180207-a002_behavior+ophys.nwb	90632941998	4252	302	176
sub-180201-180208/sub-180201-180208_ses-180208-a001_behavior+ophys.nwb	37174840936	3997	196	154
sub-191205-191213/sub-191205-191213_ses-191213-a000_behavior+image+ophys.nwb	38958388806	2335	56	39
sub-190911-190923/sub-190911-190923_ses-190923-a001_behavior+image+ophys.nwb	30499172001	5476	179	145
sub-191205-191210-1/sub-191205-191210-1_ses-191210-a001_behavior+image+ophys.nwb	27982618612	1861	56	39
sub-190921-190927-1/sub-190921-190927-1_ses-190927-a000_behavior+image+ophys.nwb	23598841857	3969	177	143
sub-190921-191003/sub-190921-191003_ses-191003-a001_behavior+image+ophys.nwb	34891922031	4077	177	147
sub-180201-180207/sub-180201-180207_ses-180207-a001_behavior+ophys.nwb	35212714881	4870	199	165
sub-190320-190327/sub-190320-190327_ses-190327-a002_behavior+ophys.nwb	30767581817	3681	175	144
sub-191205-191210-1/sub-191205-191210-1_ses-191210-a000_behavior+image+ophys.nwb	33807646078	6079	226	143
sub-190313-190322/sub-190313-190322_ses-190322-a001_behavior+ophys.nwb	29628213638	3877	170	142
sub-180201-180208/sub-180201-180208_ses-180208-a002_behavior+ophys.nwb	36657948566	4586	199	161
sub-190921-190930/sub-190921-190930_ses-190930-a001_behavior+image+ophys.nwb	41221005362	4438	170	141
sub-190211-190220-0/sub-190211-190220-0_ses-190220-a000_behavior+ophys.nwb	30459906978	3699	170	148
sub-200306-200311/sub-200306-200311_ses-200311-a000_behavior+image+ophys.nwb	35533737250	2729	62	34
sub-190921-191001/sub-190921-191001_ses-191001-a000_behavior+image+ophys.nwb	34060820828	4088	171	144
