region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
NLD	313537670520	14616	28	30
USA/MA	879857910649	20325	3	132
USA/VA	2256906874	59	49	2
AWS/us-east-1	585081154720	70504	236	171
VPN	859235688957	2892	914	71
HKG/KKC	1874180402	226	2	3
USA	181689729259	34648	6	19
MEX/CMX	1263467550	1018	82	120
USA/NV	521019614	84	84	0
CHN	551027145183	75181	26	69
AWS/ap-southeast-1	589759582	112	112	0
USA/IL	1511333842	104	51	2
AWS/us-east-2	2270336431	3489	87	54
USA/CA	17919172584	1423	36	7
CAN/ON	236480849490	3696	57	24
USA/NY	318415514873	1311	85	16
USA/NH	48058581411	152164	5777	5194
GitHub	17324524190	37941	785	766
USA/VT	1949059341	6114	237	161
CAN/QC	148420138413	41	14	12
GBR/ENG	347944195	33	2	31
SWE/AB	4859803340	15671	481	93
GCP/us-west1	456274579	1657	57	53
USA/WA	828628371	855	7	48
CHN/BJ	79968138	322	54	53
USA/DC	62605195	20	20	0
CHE/VD	187985073	169	23	20
GCP/asia-south1	7479845	24	6	6
AWS/us-west-2	134623340	426	21	7
USA/MD	701331983	3003	21	16
USA/TX	58236612	1	1	0
GCP/us-east1	7860960	1	1	0
IDN/YO	22272720	3	3	0
KAZ/75	17312222	2	2	0
MEX/ZAC	8319516	1	1	0
VNM/39	13167108	1	1	0
BRA/RS	6812832	1	1	0
NGA/LA	9171120	1	1	0
VNM/HN	12137090	3	3	0
USA/IN	86321748	208	2	3
USA/PA	3779349239	148	10	3
MEX/JAL	9891708	1	1	0
BRA/MG	6747324	2	2	0
HKG	14739300	4	4	0
ARG/S	11136360	1	1	0
BGD	15872734	2	2	0
BRA/SP	9367644	1	1	0
PAK/PB	14079791	3	3	0
TUR/35	4258020	1	1	0
AZE/YE	23648388	1	1	0
CHN/SH	6367957	2	2	0
ARG/A	1113636	1	1	0
COG/16	10433882	2	2	0
JOR	2310890	1	1	0
TUN/61	2310890	1	1	0
IND/GJ	2310890	1	1	0
MEX/HID	2310890	1	1	0
VNM/13	2310890	1	1	0
URY/MO	4079606	2	2	0
GCP/us-central1	18709439	5	5	0
CHN/GS	4621780	2	2	0
COL/MAG	1113636	1	1	0
COG/BZV	6157752	1	1	0
VNM	11856948	1	1	0
PAK/SD	5170703	2	2	0
KAZ/35	2816844	1	1	0
VNM/35	982620	1	1	0
SRB/00	4644560	1	1	0
PER/LMA	2423796	1	1	0
MEX/CHH	3953518	1	1	0
PHL/00	10677804	1	1	0
VNM/54	49262016	1	1	0
IDN/JK	8265277	2	2	0
BOL/L	4057067	1	1	0
VNM/27	4319548	1	1	0
MEX/NLE	4319548	1	1	0
LBN/BA	1244652	1	1	0
VNM/SG	19761394	4	4	0
CHN/GD	25696245	125	0	1
SGP	21505888	3	3	0
ETH/AM	1113636	1	1	0
UKR/21	7271388	1	1	0
OMN/MA	5044116	1	1	0
CHL/MA	4520052	1	1	0
ZAF/GP	1703208	1	1	0
NIC/MN	8843580	1	1	0
MYS/14	917112	1	1	0
MAR/01	19390368	1	1	0
VNM/63	7140372	1	1	0
PAK/KP	2096256	1	1	0
BRA/PR	7926468	1	1	0
MYS/08	12053472	1	1	0
SEN/DK	4208210	1	1	0
VNM/68	10874328	1	1	0
IDN/AC	14084220	1	1	0
UZB/TK	917112	1	1	0
JPN/13	11901979	32	1	1
JPN/26	642205376	624	1	1
FRA/IDF	10603348	26	4	3
ARG/V	4343326	1	1	0
IRQ	2882352	1	1	0
HND/YO	4343326	1	1	0
MEX/MEX	4343326	1	1	0
BOL/S	917112	1	1	0
IND/UP	4343326	1	1	0
EGY/C	3013368	1	1	0
BRA/RJ	1113636	1	1	0
ARE/AZ	1113636	1	1	0
VEN/G	11332884	1	1	0
UKR/46	7140372	1	1	0
QAT/DA	7926468	1	1	0
DEU/NW	17790376822	29	2	1
BRA/PE	3109375728	10	1	2
ZAF/WC	1113636	1	1	0
ARG/B	2620320	1	1	0
JPN/23	25548120	3	3	0
HUN/BU	36603120	12	3	1
JPN/27	167296049	9	1	1
USA/KY	54545175	6	0	1
FRA/ARA	14366464	2	0	1
SYR	851604	1	1	0
EST/37	259118187	1	1	0
