asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-20210518003-2021-05-18-0013/sub-20210518003-2021-05-18-0013_icephys.nwb	158967620	2568	257	131
sub-20210518002-2021-05-18-0008/sub-20210518002-2021-05-18-0008_icephys.nwb	630114620	5440	248	140
sub-20210511006-2021-05-11-0041/sub-20210511006-2021-05-11-0041_icephys.nwb	244158851	1621	244	131
sub-20210610002-2021-06-10-0011/sub-20210610002-2021-06-10-0011_icephys.nwb	250861590	1972	244	133
sub-20210511001-2021-05-11-0002/sub-20210511001-2021-05-11-0002_icephys.nwb	170231706	2528	279	144
sub-20210611002-2021-06-11-0008/sub-20210611002-2021-06-11-0008_icephys.nwb	255803373	1597	238	131
sub-20210617001-2021-06-17-0002/sub-20210617001-2021-06-17-0002_icephys.nwb	246518756	1302	248	131
sub-20210611002-2021-06-11-0009/sub-20210611002-2021-06-11-0009_icephys.nwb	751516922	1703	240	139
sub-20210526003-2021-05-26-0015/sub-20210526003-2021-05-26-0015_icephys.nwb	231191129	1609	234	132
sub-20210611002-2021-06-11-0006/sub-20210611002-2021-06-11-0006_icephys.nwb	527773369	5159	237	140
sub-20210526005-2021-05-26-0025/sub-20210526005-2021-05-26-0025_icephys.nwb	452145527	4627	239	140
sub-20210526001-2021-05-26-0000/sub-20210526001-2021-05-26-0000_icephys.nwb	445334170	5202	238	140
sub-20210526005-2021-05-26-0027/sub-20210526005-2021-05-26-0027_icephys.nwb	248152437	1966	240	133
sub-20210611001-2021-06-11-0003/sub-20210611001-2021-06-11-0003_icephys.nwb	140212807	2240	245	136
sub-20210511003-2021-05-11-0015/sub-20210511003-2021-05-11-0015_icephys.nwb	225502942	1788	234	132
sub-20210511005-2021-05-11-0034/sub-20210511005-2021-05-11-0034_icephys.nwb	145641732	2394	241	132
sub-20210615002-2021-06-15-0009/sub-20210615002-2021-06-15-0009_icephys.nwb	133466023	1490	231	130
sub-20210611002-2021-06-11-0011/sub-20210611002-2021-06-11-0011_icephys.nwb	115299928	1726	230	132
sub-20210615001-2021-06-15-0001/sub-20210615001-2021-06-15-0001_icephys.nwb	133948754	2185	232	132
sub-20210511003-2021-05-11-0016/sub-20210511003-2021-05-11-0016_icephys.nwb	490993527	4671	238	142
sub-20210617002-2021-06-17-0006/sub-20210617002-2021-06-17-0006_icephys.nwb	461152978	2897	235	139
sub-20210615002-2021-06-15-0013/sub-20210615002-2021-06-15-0013_icephys.nwb	134634071	1498	231	132
sub-20210526002-2021-05-26-0010/sub-20210526002-2021-05-26-0010_icephys.nwb	477481319	5155	240	140
sub-20210518001-2021-05-18-0002/sub-20210518001-2021-05-18-0002_icephys.nwb	233967462	1617	242	133
sub-20210511005-2021-05-11-0038/sub-20210511005-2021-05-11-0038_icephys.nwb	452129804	4978	233	140
sub-20210526003-2021-05-26-0014/sub-20210526003-2021-05-26-0014_icephys.nwb	189190152	3406	239	135
sub-20210513001-2021-05-13-0000/sub-20210513001-2021-05-13-0000_icephys.nwb	491263802	4810	232	141
sub-20210513005-2021-05-13-0014/sub-20210513005-2021-05-13-0014_icephys.nwb	251006126	1603	235	131
sub-20210615003-2021-06-15-0015/sub-20210615003-2021-06-15-0015_icephys.nwb	480721343	3418	236	140
sub-20210615002-2021-06-15-0008/sub-20210615002-2021-06-15-0008_icephys.nwb	458838547	3430	240	141
sub-20210611003-2021-06-11-0018/sub-20210611003-2021-06-11-0018_icephys.nwb	228394232	1591	228	132
