date	bytes_sent	number_of_requests	number_of_downloads
2024-11-06	397059330752	47340	<50
2024-11-07	987125885416	117720	<50
2024-11-08	37022232	<50	<50
2024-11-13	813731236	<50	<50
2024-11-14	47034744	<50	<50
2024-11-15	102454512	<50	<50
2024-11-20	97868952	<50	<50
2024-11-22	2085042180	<50	<50
2024-12-04	243797520	<50	<50
2025-02-09	337235184	<50	<50
2025-03-17	154074816	<50	<50
2025-05-15	156561332	<50	<50
2025-07-28	68647959124	1320	<50
2025-07-29	123978555376	2360	<50
2025-07-30	82671299652	1580	<50
2025-07-31	108324100588	2080	<50
2025-08-01	86325632888	1640	<50
2025-08-05	98743622196	1880	<50
2025-08-06	79144365688	1520	<50
2025-08-07	13711036216	260	<50
2025-08-08	252965775676	4820	<50
2025-08-09	102197534328	1960	<50
2025-08-10	102593636888	1960	<50
2025-08-15	104962272888	2000	<50
2025-08-18	254403633776	4860	<50
2025-08-19	34938715360	660	<50
2025-08-20	94235823960	1800	<50
2025-08-28	102593636888	1960	<50
2025-08-29	105158928888	2000	<50
2025-09-02	124704992888	2380	<50
2025-09-08	1203413516	<50	<50
2025-09-09	94235823960	1800	<50
2025-09-10	90127848888	1720	<50
2025-10-08	13240948	<50	<50
2025-12-16	105729912	<50	<50
2025-12-17	107028315360	9280	<50
2025-12-19	146541396	<50	<50
2025-12-20	99850242888	9520	<50
2025-12-25	1468801918116	9160	<50
2025-12-27	178029225776	18860	<50
2025-12-30	192721485776	<50	<50
2026-01-16	5086226280	<50	<50
2026-01-17	45678814484	<50	<50
2026-01-18	35400881700	<50	<50
2026-01-27	104962272888	9100	<50
2026-01-28	94101512600	9980	<50
2026-01-29	300516780204	28740	<50
2026-01-30	90127848888	9560	<50
2026-02-01	321534453736	29680	<50
2026-02-20	148636636	60	<50
2026-02-25	9363608	<50	<50
2026-02-26	48942932	<50	<50
2026-02-28	9189712	<50	<50
2026-03-02	5375920	<50	<50
2026-03-04	14247308	<50	<50
2026-03-06	13665616	<50	<50
2026-03-07	4600600	<50	<50
2026-03-08	9725356	<50	<50
2026-03-19	98655048	<50	<50
2026-03-25	10350264	<50	<50
2026-03-26	7885788	<50	<50
2026-03-27	70421100	<50	<50
2026-03-28	5109624	<50	<50
2026-03-29	30336936	<50	<50
2026-03-30	1850776	<50	<50
2026-03-31	9433152	<50	<50
2026-04-02	1113636	<50	<50
2026-04-03	60463884	<50	<50
2026-04-04	14149728	<50	<50
2026-04-05	8319516	<50	<50
2026-04-06	1048128	<50	<50
2026-04-08	19848924	<50	<50
2026-04-09	7336896	<50	<50
2026-04-11	8385024	<50	<50
2026-04-12	10677804	<50	<50
2026-04-13	917112	<50	<50
2026-04-14	9760692	<50	<50
2026-04-15	6419784	<50	<50
2026-04-16	16245984	<50	<50
2026-04-17	9629676	<50	<50
2026-04-18	917112	<50	<50
2026-04-19	10022724	<50	<50
2026-04-20	1048128	<50	<50
2026-04-21	130033380	<50	<50
2026-04-22	34195176	<50	<50
2026-04-23	58957200	<50	<50
2026-04-24	8909088	<50	<50
2026-04-25	8450532	<50	<50
2026-04-26	15787428	<50	<50
2026-04-29	16901064	<50	<50
2026-04-30	16573524	<50	<50
2026-05-01	83522700	<50	<50
2026-05-02	8385024	<50	<50
2026-05-04	1113636	<50	<50
2026-05-07	1048128	<50	<50
2026-05-13	57319500	<50	<50
2026-05-16	4838108	<50	<50
2026-05-17	4670508	<50	<50
2026-05-18	45034168	<50	<50
2026-05-20	64282652	<50	<50
2026-05-23	1138788	<50	<50
2026-05-24	3312040	<50	<50
2026-05-27	17868024	60	<50
2026-05-28	18715308	60	<50
2026-05-29	2358404	<50	<50
2026-05-30	1203976	<50	<50
2026-05-31	2655200	<50	<50
2026-06-03	36754476	<50	<50
2026-06-04	11922456	<50	<50
2026-06-05	58882896	<50	<50
2026-06-07	22010688	<50	<50
2026-06-10	37336196	<50	<50
2026-06-11	13298124	<50	<50
2026-06-12	38911752	<50	<50
2026-06-13	3927512	<50	<50
2026-06-14	2994400	<50	<50
2026-06-16	851604	<50	<50
2026-06-17	16646804	<50	<50
2026-06-20	53323512	<50	<50
2026-06-21	20160852	<50	<50
2026-06-24	7002884	<50	<50
2026-06-25	2235044	<50	<50
2026-06-26	16114968	<50	<50
2026-06-28	5008848	<50	<50
2026-06-29	5013588	<50	<50
2026-07-01	5402992	<50	<50
2026-07-02	7571272	<50	<50
2026-07-05	2604476	<50	<50
2026-07-06	667717928	160	<50
2026-07-07	91439715	<50	<50
2026-07-08	3087404	<50	<50
2026-07-09	29254436	60	<50
