date	bytes_sent	number_of_requests	number_of_downloads
2026-01-20	10658093208	6300	900
2026-01-21	90910821	<50	<50
2026-01-23	2412293911	4160	440
2026-01-24	2376170460	4160	440
2026-01-27	1179831222	2080	220
2026-01-28	2352653088	4160	440
2026-01-29	1172297802	2080	220
2026-01-30	2368833564	4160	440
2026-02-02	23418712	<50	<50
2026-02-04	2369423136	4160	440
2026-02-05	2363098924	4160	440
2026-02-06	452666764	100	<50
2026-02-07	485396592	100	<50
2026-02-08	438914644	100	<50
2026-02-09	341161262	80	<50
2026-02-10	2999566092	4280	440
2026-02-11	406145978	80	<50
2026-02-12	3646326584	4600	480
2026-02-13	547844918	120	<50
2026-02-14	335264554	80	<50
2026-02-15	522586004	100	<50
2026-02-16	615443422	120	<50
2026-02-17	2954592708	4280	440
2026-02-18	601443994	100	<50
2026-02-19	5253224276	200	<50
2026-02-20	956059600	120	<50
2026-02-21	172858708	60	<50
2026-02-23	120474064	140	<50
2026-02-24	2400247764	4180	440
2026-02-25	497345170	180	<50
2026-02-26	8443054486	2980	660
2026-02-27	95920188	160	<50
2026-02-28	2435261250	4260	440
2026-03-01	68699284	120	<50
2026-03-02	116085399	180	<50
2026-03-03	123765700	220	<50
2026-03-04	6458672578	440	240
2026-03-05	522672004	120	<50
2026-03-06	91365918	160	<50
2026-03-07	101857880	180	<50
2026-03-08	120243568	200	<50
2026-03-09	94437984	160	<50
2026-03-10	83837396	140	<50
2026-03-12	97362259	<50	<50
2026-03-16	2582036	<50	<50
2026-03-17	6231885174	220	220
2026-03-18	2907800022	6220	660
2026-03-19	3434241996	4300	600
2026-03-20	1877982120	4160	440
2026-03-26	13937352	<50	<50
2026-03-27	945902154	2080	220
2026-03-29	19120084	60	<50
2026-03-30	12798888	<50	<50
2026-04-03	35904760	<50	<50
2026-04-06	2701587	<50	<50
2026-04-07	152075615	<50	<50
2026-04-09	15904116	<50	<50
2026-04-10	721622054	1580	180
2026-04-11	188861848	420	40
2026-04-16	2398884	<50	<50
2026-04-17	81518932	1240	<50
2026-04-20	1030279422	2140	220
2026-04-21	3748976558	4300	580
2026-04-22	960510438	2080	220
2026-04-23	59692212	80	<50
2026-04-27	1785296	880	<50
2026-04-28	6231885174	220	220
2026-04-29	57963128	<50	<50
2026-05-01	58891692	<50	<50
2026-05-12	12967760	<50	<50
2026-05-14	36499912	<50	<50
2026-05-15	6473961188	320	220
2026-05-16	408006426	240	<50
2026-05-17	747872132	220	<50
2026-05-18	1053678664	360	160
2026-05-19	1390313126	240	<50
2026-05-20	262329426	180	<50
2026-05-21	217583600	180	<50
2026-05-22	254259442	220	<50
2026-05-23	231162476	200	<50
2026-05-24	124222904	120	<50
2026-05-25	211893482	200	<50
2026-05-26	158660632	120	<50
2026-05-27	241356456	440	40
2026-05-28	181130780	260	<50
2026-05-29	202932280	120	<50
2026-05-30	249553480	280	<50
