week_start	Neurophysiology
2025-03-10	1278326983
2025-03-17	1722224
2025-03-24	632024
2025-03-31	33727328
2025-04-07	121968
2025-04-14	241655400
2025-04-21	121968
2025-04-28	241655400
2025-05-05	241550856
2025-07-14	87864
2025-07-21	14821280
2025-07-28	69430856
2025-08-04	43671928
2025-08-11	72478264
2025-08-18	28105304
2025-08-25	24976912
2025-09-01	48167080
2025-09-08	23500760
2025-09-15	34848
2025-09-22	20360020
2025-09-29	34848
2025-10-06	697052972
2025-10-13	352623672
2025-10-20	351081528
2025-10-27	347173244
2025-11-03	4882113968
2025-11-10	3830119612
2025-11-17	2435382176
2025-11-24	2433538500
2025-12-01	2463210332
2025-12-08	1765417388
2025-12-15	3546377912
2025-12-22	15432200
2025-12-29	25596960
2026-01-05	3424141424
2026-01-12	320269440
2026-01-19	1710211584
2026-01-26	2199897316
2026-02-02	1683137864
2026-02-09	1411536900
2026-02-16	783567520
2026-02-23	1541471776
2026-03-02	193566800
2026-03-09	55922452
2026-03-16	2683232736
2026-03-23	732398724
2026-03-30	31013672
2026-04-06	188865840
2026-04-13	215385692
2026-04-20	1567759548
2026-04-27	523208744
2026-05-04	52272
2026-05-11	1226718688
2026-05-18	1641268780
2026-05-25	513606720
