date	bytes_sent
2023-03-29	35813536
2023-03-31	12249996
2023-05-01	43073536
2023-06-20	299408
2023-06-21	178744
2023-06-22	220968
2023-06-23	199104
2023-06-24	520272
2023-06-25	21558184
2023-06-26	107266208
2023-06-27	220968
2023-06-28	142440
2023-06-29	220968
2023-06-30	299408
2023-07-01	52585768
2023-07-02	220880
2023-07-03	120576
2023-07-04	257288
2023-07-05	377848
2023-07-06	120560
2023-07-07	178760
2023-07-08	299392
2023-07-09	299392
2023-07-10	178848
2023-07-11	299392
2023-07-12	257288
2023-07-13	199104
2023-07-14	199104
2023-07-15	120664
2023-07-16	299392
2023-07-17	100304
2023-07-18	257288
2023-07-19	120664
2023-07-20	199104
2023-07-21	299408
2023-07-22	299408
2023-07-23	178848
2023-07-24	299408
2023-07-25	220968
2023-07-26	120560
2023-07-27	178832
2023-07-28	100304
2023-07-29	299408
2023-07-30	36034504
2023-07-31	257272
2023-08-01	142424
2023-08-02	220880
2023-08-03	257272
2023-08-04	42136
2023-08-05	257272
2023-08-06	142424
2023-08-07	156984
2023-08-08	36149352
2023-08-09	220880
2023-08-10	299408
2023-08-11	78528
2023-08-12	299408
2023-08-13	199088
2023-08-14	220880
2023-08-15	220880
2023-08-16	178760
2023-08-17	299408
2023-08-18	120664
2023-08-19	156984
2023-08-20	178832
2023-08-21	257272
2023-08-22	220968
2023-08-23	199104
2023-08-24	257272
2023-08-25	178848
2023-08-26	299408
2023-08-27	142440
2023-08-28	299408
2023-08-29	35891992
2023-08-30	220880
2023-08-31	71848040
2023-09-01	299408
2023-09-02	120648
2023-09-03	441744
2023-09-04	178760
2023-09-05	299408
2023-09-06	220968
2023-09-07	478256
2023-09-08	100304
2023-09-09	220968
2023-09-10	220968
2023-09-11	142424
2023-09-12	257288
2023-09-13	220968
2023-09-14	14638932
2023-09-15	178744
2023-09-16	299408
2023-09-17	120664
2023-09-18	120576
2023-09-19	220968
2023-09-20	220968
2023-09-21	120576
2023-09-22	120664
2023-09-23	220880
2023-09-24	220880
2023-09-25	399640
2023-09-26	78544
2023-09-27	35934200
2023-09-28	299408
2023-09-29	299408
2023-09-30	199104
2023-10-01	299392
2023-10-02	178744
2023-10-03	299408
2023-10-08	234712
2023-10-12	220880
2023-10-15	78528
2023-10-17	120680
2023-10-19	220952
2023-10-20	36155064
2023-10-23	35813536
2023-10-24	35813536
2023-10-26	178744
2023-10-31	220864
2023-11-02	35813536
2023-11-04	178760
2023-11-09	156968
2023-11-11	178744
2023-11-14	220968
2023-11-17	35813536
2023-11-21	9109144
2023-11-24	11296692
2023-11-30	57251072
2023-12-08	21437536
2023-12-10	95381120
2023-12-11	299408
2023-12-13	257288
2024-01-04	71627072
2024-01-22	18562380
2024-01-26	10682764
2024-02-11	49982604
2024-03-08	69089472
2024-03-09	37830656
2024-03-12	27068328
2024-03-22	240267316
2024-03-26	8467812
2024-03-27	275589672
2024-03-28	122114308
2024-03-29	149388108
2024-03-30	73928416
2024-04-02	174737748
2024-04-03	331179496
2024-04-04	18150676
2024-04-09	205192052
2024-04-10	174441975
2024-04-11	88649844
2024-04-12	154226112
2024-04-13	159933760
2024-04-14	130909308
2024-04-15	175213648
2024-04-16	60698508
2024-04-17	383185344
2024-04-18	403024064
2024-04-19	190474392
2024-04-20	66490524
2024-04-21	136839256
2024-04-22	376804368
2024-04-23	318028088
2024-04-24	303920492
2024-04-25	216359372
2024-04-26	174156456
2024-04-27	124724980
2024-04-28	208161312
2024-04-29	208806280
2024-04-30	150622184
2024-05-01	236018804
2024-05-02	126490040
2024-05-03	191786308
2024-05-04	280634000
2024-05-05	262044408
2024-05-06	283486836
2024-05-07	203469440
2024-05-08	313626416
2024-05-09	467122088
2024-05-10	278367884
2024-05-11	279374360
2024-05-12	129434164
2024-05-13	128869208
2024-05-14	159829744
2024-05-15	354505328
2024-05-16	137578892
2024-05-17	118929880
2024-05-18	200031172
2024-05-21	72848820
2024-05-22	158953780
2024-05-23	136280652
2024-05-24	285375988
2024-05-25	184521132
2024-05-26	76569600
2024-05-27	218408972
2024-05-28	186245612
2024-05-29	190710556
2024-05-30	231394252
2024-05-31	121051268
2024-06-01	145460704
2024-06-02	18820192
2024-06-03	237368800
2024-06-04	134809556
2024-06-05	251977096
2024-06-06	120402548
2024-06-07	64784860
2024-06-08	84179540
2024-06-09	258735136
2024-06-10	6419784
2024-06-11	416751032
2024-07-11	100324608
2024-07-13	18448160
2024-07-23	35813536
2024-07-25	21437536
2024-07-27	43073536
2024-07-29	21437536
2024-07-30	53012392
2024-08-26	21437536
2024-08-30	43300788
2024-09-04	9957216
2024-09-09	14842016
2024-09-10	22102016
2024-09-11	466016
2024-09-13	9599136
2024-09-14	381794048
2024-09-21	25312032
2024-10-19	35813536
2024-10-22	26530740
2024-11-16	35701860
2025-04-24	100324608
2025-06-25	153248800
2025-07-15	80184800
2025-07-29	21437536
2025-08-09	43073536
2025-08-28	43073536
2025-09-01	21437536
2025-09-11	21437536
2025-09-29	2119872
2025-10-08	14084220
2025-10-09	23532616
2025-12-16	76051868
2025-12-18	35813536
2025-12-19	9171120
2026-01-17	200847680
2026-01-23	26214400
2026-01-29	27344896
2026-01-31	10951776
2026-02-18	64511072
2026-02-20	27715072
2026-02-24	2179072
2026-03-01	8425948
2026-03-09	4389036
2026-03-26	9093548
2026-04-07	10674016
2026-04-10	14005928
