region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GitHub	1069436440	56155	330	335
USA/NH	3377744964	5814	1368	1236
AWS/us-east-2	60289368	4066	4	16
CHN	350644221	96	63	4
TWN/TPE	50482392	13	13	0
USA/MD	29811736	57	15	16
AWS/us-east-1	525969420	198	62	110
VPN	664700063	248	192	29
USA/VT	172350148	317	75	53
AWS/ap-southeast-1	109397220	40	40	0
CAN/ON	76257456	24	24	0
JPN	2273688	4	1	1
CHE/GE	79606344	191	24	3
CAN/QC	148946248	34	19	13
USA/CA	313842262	198	99	9
GCP/us-central1	194616164	189	47	23
USA/CT	38128728	12	12	0
RUS	39736744	13	13	0
USA/NY	171984212	488	37	22
HUN/CS	41666336	20	13	1
SGP	18971816	7	7	0
USA/VA	74193772	25	20	3
USA/RI	5714532	3	0	1
FRA/IDF	44526332	24	16	3
JPN/13	69732088	21	18	1
DEU/BW	42093784	13	12	1
HKG	177990488	54	54	0
GBR/WLS	76257456	24	24	0
IND/AS	6694100	4	4	0
HKG/KKC	25218204	6	2	2
USA/MA	217230273	98	12	44
TWN/NWT	57281060	18	18	0
USA	60156980	30	19	3
GCP/asia-east1	38128728	12	12	0
USA/GA	52387340	27	14	12
CHE/BE	38128728	12	12	0
USA/IL	63013688	25	21	2
GCP/europe-west4	114386184	36	36	0
CHN/BJ	132276124	45	45	0
GBR/ENG	232290320	52	52	0
AWS/us-west-2	157873844	145	51	25
CHN/GD	25865960	11	11	0
GCP/us-west1	38128728	12	12	0
CHN/SH	105948768	30	15	3
MEX/CMX	48071740	142	44	31
USA/TX	78662536	17	17	0
USA/UT	44185616	57	12	23
GCP/us-east1	47700900	21	13	2
GCP/europe-west1	42913856	74	10	10
GCP/us-east4	47578388	86	12	12
NLD/ZH	22858128	12	6	1
USA/WA	294601501	186	40	28
PER/LMA	1904844	1	1	0
ROU	38128728	12	12	0
DEU/BE	60721776	16	16	0
USA/MI	41715176	20	14	1
USA/NV	18288228	11	11	0
CHE/NE	23644752	125	2	2
KOR/26	21745344	2	2	0
IND/MZ	31434628	8	8	0
KOR	26572128	3	3	0
USA/OH	15277708	11	3	1
USA/NJ	40528704	4	4	0
NOR/50	84379320	34	0	7
IDN	851604	1	1	0
IDN/SU	1113636	1	1	0
DEU/NI	15983952	2	2	0
THA/65	1048128	1	1	0
DEU/HE	1261204	4	1	1
IND/MH	10908800	2	2	0
COL/MET	1375668	1	1	0
VNM/HN	1965240	2	2	0
BRA/BA	1568016	1	1	0
ZAF/WC	2161764	2	2	0
ARG/C	2820084	2	2	0
PAK	1113636	1	1	0
VNM/SG	1899732	2	2	0
MEX/MIC	1310160	1	1	0
PAK/PB	851604	1	1	0
SAU/04	851604	1	1	0
SAU/02	1113636	1	1	0
IND/KL	1113636	1	1	0
TWN/TAO	1864800	1	1	0
HUN/BU	1594224	116	0	1
GRC/I	1529792	1	1	0
RUS/DA	1529792	1	1	0
PHL/06	1113636	1	1	0
IRQ/BG	1244652	1	1	0
NLD	3163916	2	2	0
BRA/MT	1375668	1	1	0
MYS/01	1113636	1	1	0
BRA/PR	1704104	1	1	0
CHL/RM	1704104	1	1	0
BGD	851604	1	1	0
BRA/SP	1704104	1	1	0
EST/37	1459812	1	1	0
CHE/VD	2051788	6	1	1
AWS/us-west-1	2976932	2	2	0
ZAF/GP	1048128	1	1	0
ESP/CN	1651448	1	1	0
MAR/06	1310160	1	1	0
ITA/62	1375668	1	1	0
IRL/L	1517120	1	1	0
