region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	605149180536	2482342	50727	44787
AWS/us-east-1	17062587420	2537	906	419
GitHub	38482693264	190147	3920	3097
CHN	45478366819	3733	1111	511
VPN	33602646428	2862	2162	67
USA/CA	48794205012	1894	1866	5
USA/VA	28326873416	1088	1075	6
AWS/ap-southeast-1	4335117044	875	875	0
GCP/us-central1	12572781744	481	481	0
USA	3781387420	810	31	128
USA/MA	18790018220	3926	468	1107
USA/OR	12929315800	4185	521	52
USA/DC	3335964636	457	457	0
USA/VT	16035909648	65102	1321	1150
CAN/ON	12117225616	461	461	0
ZAF/WC	12059214392	457	457	0
USA/NY	24192322820	963	920	1
GCP/us-east1	5326298404	204	204	0
GCP/us-west1	42368344	2	2	0
BRA/MA	18014700	2	2	0
VNM/HN	336348612	27	27	0
TUR/34	5764704	1	1	0
USA/RI	1634439721	144	101	1
AWS/us-east-2	1916487240	76	76	0
USA/MD	12110427388	742	469	6
AWS/ap-south-1	14988104	1	1	0
DEU/BW	12059214392	457	457	0
KOR/44	12059214392	457	457	0
USA/IL	18693620	68	2	2
KOR/28	14415454526	2849	489	13
SYR/DI	3668448	1	1	0
MEX/DUR	5306148	1	1	0
AZE	13167108	1	1	0
JOR/AM	43940276	2	2	0
SGP	20110956	7	7	0
GBR/WLS	15028376	1	1	0
ARE	15028376	1	1	0
HKG	80946324	14	14	0
BRA/DF	12577536	3	3	0
VNM/SG	177550596	19	19	0
BRA	8254008	1	1	0
CHL/RM	4651068	1	1	0
CHE/VD	50610680	115	28	27
MEX/CMX	317105876	1252	159	98
ECU	5961228	1	1	0
KEN	10743312	2	2	0
USA/FL	10976248	1	1	0
VNM	55812896	5	5	0
UKR/46	18538764	2	2	0
MEX/NLE	12643044	2	2	0
ARG/W	13429140	1	1	0
CHE/AG	22076196	2	2	0
USA/PA	134739076	9	9	0
CHE/ZH	32569944	1	1	0
CHE/GE	136697912	12	12	0
CHN/SH	50424392	2	2	0
VNM/DN	59100684	4	4	0
VNM/68	12249996	2	2	0
VNM/HP	18407748	2	2	0
URY/MO	36066592	4	4	0
BRA/CE	29478600	3	3	0
IRQ/KI	4978608	1	1	0
VNM/22	9236628	2	2	0
FRA/PAC	22993308	2	2	0
ARG/S	2620320	1	1	0
ZAF/GP	3406416	1	1	0
IND/JK	6725760	1	1	0
SRB/VO	1703208	1	1	0
ITA/57	15983952	1	1	0
SYR	3799464	2	2	0
TUN/11	1113636	1	1	0
CRI/SJ	2751336	1	1	0
COL/DC	4651068	2	2	0
ARE/AZ	12446520	1	1	0
BRA/SP	30068172	5	5	0
VEN/V	10350264	2	2	0
ALB/11	8122992	2	2	0
PAN/8	11725932	1	1	0
PHL/15	8175992	1	1	0
ECU/G	10481280	2	2	0
HUN/CS	98048468	106	6	5
AZE/BA	12708552	2	2	0
BRA/PR	55486641	2	1	1
GBR/ENG	30674676	3	3	0
BRA/MG	25613628	2	2	0
COL/ANT	3471924	2	2	0
KAZ/19	4258020	1	1	0
VEN/K	25170484	2	2	0
KGZ	10693216	1	1	0
BRA/SC	17294112	2	2	0
ARG/B	74905316	9	9	0
VNM/37	8909088	1	1	0
EST/37	2491392	1	1	0
IDN/BA	11856948	1	1	0
UZB/SA	5437164	1	1	0
OMN/MA	851604	1	1	0
PSE	22870152	3	3	0
ALB/07	13953204	1	1	0
PRY/11	4454544	1	1	0
IDN/YO	24631008	4	4	0
PAK/IS	12249996	1	1	0
CHL/LI	10808820	1	1	0
IRQ/BG	40287420	6	6	0
USA/WA	8970808	9	2	2
AWS/us-west-2	81240640	405	6	2
DOM/25	13251236	3	3	0
ARE/DU	13101600	1	1	0
CAN/QC	19630432	5	1	1
FIN/15	88080072	3	3	0
VNM/56	9957216	1	1	0
IRQ/DQ	1441176	1	1	0
VNM/CT	10022724	1	1	0
BTN/15	1375668	1	1	0
RUS/CHE	4716576	1	1	0
ARG/C	15590904	1	1	0
CAN/AB	11660424	1	1	0
IDN/JK	12708552	2	2	0
ALB	1703208	1	1	0
ARG/D	3013368	1	1	0
BGD	37732608	7	7	0
VEN	4258020	1	1	0
BGD/C	18080208	4	4	0
ZAF/KZN	6943848	1	1	0
COL/HUI	12577536	1	1	0
XK	9564168	1	1	0
IRQ/BB	7271388	1	1	0
PHL/00	3668448	1	1	0
KEN/30	7402404	3	3	0
MAR/07	11398392	2	2	0
KAZ/31	2030748	1	1	0
CHE/FR	125591400	6	6	0
VNM/51	9564168	1	1	0
USA/TX	35440424	66	3	1
KOR/41	3861496	1	1	0
MYS/14	13101600	1	1	0
COG	6026736	1	1	0
ISR/TA	3407936	1	1	0
BGD/D	3407936	1	1	0
PRI	1965240	1	1	0
TUR/12	9891708	1	1	0
TUR	10641216	1	1	0
BRA/GO	7452104	1	1	0
NIC/MN	9810392	2	2	0
MEX/JAL	7452104	1	1	0
IRQ/MA	1113636	1	1	0
NPL/P3	917112	1	1	0
JAM/14	11136360	1	1	0
VEN/P	13560156	1	1	0
PAN/7	2030748	1	1	0
PAK	12118980	2	2	0
GRC/F	8319516	1	1	0
BRA/AL	3078876	1	1	0
NPL/P1	917112	1	1	0
UKR/30	9040104	1	1	0
RUS/PRI	2358288	1	1	0
KHM/12	5175132	1	1	0
NLD/NH	17854448	1	1	0
DEU/BE	35708896	2	2	0
DOM/32	10939836	1	1	0
PRY/ASU	8319516	1	1	0
EGY/C	902049	2	0	1
FRA/IDF	6850424	20	3	3
IND/TS	7541328	1	1	0
BRA/MS	7541328	1	1	0
IRQ/DI	917112	1	1	0
ARG/X	4061496	1	1	0
MEX/MIC	14215236	1	1	0
AZE/YE	6354276	1	1	0
MYS/10	1441176	1	1	0
ARG/Y	16508016	1	1	0
ECU/A	1179144	1	1	0
IRQ/BA	917112	1	1	0
VNM/34	11594916	1	1	0
USA/OH	18396680	2	2	0
IND/KA	10022724	1	1	0
MEX/SIN	2358288	1	1	0
BRA/AP	10612296	1	1	0
QAT/DA	851604	1	1	0
MEX/HID	3799464	1	1	0
KEN/28	4258020	1	1	0
BRA/ES	5699196	1	1	0
UZB/TK	10677804	2	2	0
PRY/10	4716576	1	1	0
HND/CR	10693216	1	1	0
PAK/PB	1703208	1	1	0
SAU/14	6157752	1	1	0
VNM/45	13167108	1	1	0
ECU/P	7402404	1	1	0
UKR/56	8647056	1	1	0
PER/LAM	4258020	1	1	0
ETH/AA	3013368	1	1	0
SAU/02	16378768	1	1	0
IND/MH	10976248	1	1	0
MEX/QUE	13625664	1	1	0
BRA/SE	2358288	1	1	0
KAZ/71	1113636	1	1	0
CRI/H	11856948	1	1	0
RUS/KHA	1441176	1	1	0
UKR/32	10939836	1	1	0
NGA/LA	3340908	1	1	0
MKD/310	11499936	1	1	0
MEX/TAB	14477268	1	1	0
PAK/SD	9957216	1	1	0
ZAF/EC	6550800	1	1	0
BRA/BA	18342240	1	1	0
DOM/01	4651068	1	1	0
GRC	3930480	1	1	0
