week_start	Neurophysiology	Video
2026-03-02	0	2320651938
2026-03-09	406667866045	26203738304
2026-03-16	384506196	1031532697
2026-03-23	37534300	0
2026-03-30	4307676	0
2026-04-06	20906728	0
2026-04-13	4533836	0
2026-04-20	387545328	216896988
2026-04-27	58498644	0
2026-05-11	13619390136	260311875
2026-05-18	873243836	364431706
2026-05-25	447243988	0
2026-06-01	519097196	0
2026-06-08	2089726188	57516024
