week_start	sub-20190131-ephys3-3-3v4comp/sub-20190131-ephys3-3-3v4comp_ses-20190131T145000_ecephys+image.nwb	sub-20190131-ephys3-3-3v4comp/sub-20190131-ephys3-3-3v4comp_ses-20190131T145000_ecephys+image/6dcdcb4a-960c-4687-8138-98d689038866_external_file_0.mp4	sub-20190131-ephys3-4-3v4/sub-20190131-ephys3-4-3v4_ses-20190131T145000_ecephys+image.nwb	sub-20190201-ephys3-4-2v4/sub-20190201-ephys3-4-2v4_ses-20190201T190800_ecephys+image.nwb	sub-20190201-ephys3-4-2v4/sub-20190201-ephys3-4-2v4_ses-20190201T190800_ecephys+image/a7dd4b8d-d862-4300-b047-d2d5f81246f1_external_file_0.mp4	sub-20190221-ephys4-1-1v4/sub-20190221-ephys4-1-1v4_ses-20190221T180800_ecephys+image.nwb	sub-20190221-ephys4-1-1v4/sub-20190221-ephys4-1-1v4_ses-20190221T180800_ecephys+image/a1decaba-1d5d-41a6-ae5b-7ed4d7ce44ba_external_file_0.mp4	sub-20190222-ephys4-3-3v4/sub-20190222-ephys4-3-3v4_ses-20190222T130600_ecephys+image.nwb	sub-20190222-ephys4-3-3v4/sub-20190222-ephys4-3-3v4_ses-20190222T130600_ecephys+image/ee4add0d-1342-432b-b0bc-f07cde8370a5_external_file_0.mp4	sub-20190222-ephys4-4-3v4/sub-20190222-ephys4-4-3v4_ses-20190222T130600_ecephys+image.nwb	sub-20190224-ephys4-3-1v3/sub-20190224-ephys4-3-1v3_ses-20190224T174400_ecephys+image.nwb	sub-20190224-ephys4-3-1v3/sub-20190224-ephys4-3-1v3_ses-20190224T174400_ecephys+image/80ca11f8-385c-4575-8f04-f89826f77ce9_external_file_0.mp4	sub-20190224-ephys4-4-2v4/sub-20190224-ephys4-4-2v4_ses-20190224T163900_ecephys+image.nwb	sub-20190224-ephys4-4-2v4/sub-20190224-ephys4-4-2v4_ses-20190224T163900_ecephys+image/d35a4851-3637-4794-a781-5052792f84e0_external_file_0.mp4	sub-20190225-ephys4-3-3v4/sub-20190225-ephys4-3-3v4_ses-20190225T183900_ecephys+image.nwb	sub-20190225-ephys4-3-3v4/sub-20190225-ephys4-3-3v4_ses-20190225T183900_ecephys+image/a1b165f2-4fb2-4eea-8b28-a65494cda0cc_external_file_0.mp4	sub-20190225-ephys4-4-1v4/sub-20190225-ephys4-4-1v4_ses-20190225T134300_ecephys+image.nwb	sub-20190225-ephys4-4-1v4/sub-20190225-ephys4-4-1v4_ses-20190225T134300_ecephys+image/23d82a04-3b6e-42c4-8bb3-504d236d9ac9_external_file_0.mp4	sub-20191024-chrimson2-1-1v2/sub-20191024-chrimson2-1-1v2_ses-20191024T121400_behavior+ecephys+image.nwb	sub-20191024-chrimson2-1-1v2/sub-20191024-chrimson2-1-1v2_ses-20191024T121400_behavior+ecephys+image/3273c7d0-41f9-4628-a8b6-7833438b99e4_external_file_0.mp4	sub-20191024-chrimson2-1-1v4/sub-20191024-chrimson2-1-1v4_ses-20191024T164800_behavior+ecephys+image.nwb	sub-20191024-chrimson2-1-1v4/sub-20191024-chrimson2-1-1v4_ses-20191024T164800_behavior+ecephys+image/5f49ba99-859d-4061-9bcd-8bd74c55e52f_external_file_0.mp4	sub-20191024-chrimson2-2-1v2/sub-20191024-chrimson2-2-1v2_ses-20191024T121400_behavior+ecephys+image.nwb	sub-20191024-chrimson2-3-3v4/sub-20191024-chrimson2-3-3v4_ses-20191024T133000_behavior+ecephys+image.nwb	sub-20191024-chrimson2-3-3v4/sub-20191024-chrimson2-3-3v4_ses-20191024T133000_behavior+ecephys+image/19d74085-1eac-477a-a9b0-564a509641ca_external_file_0.mp4	sub-20191024-chrimson2-4-3v4/sub-20191024-chrimson2-4-3v4_ses-20191024T133000_behavior+ecephys+image.nwb	sub-20191025-chrimson2-2-2v3/sub-20191025-chrimson2-2-2v3_ses-20191025T153900_behavior+ecephys+image.nwb	sub-20191025-chrimson2-2-2v3/sub-20191025-chrimson2-2-2v3_ses-20191025T153900_behavior+ecephys+image/94ac6b4e-5283-4175-95f7-28d480e7851b_external_file_0.mp4	sub-20191025-chrimson2-2-2v4/sub-20191025-chrimson2-2-2v4_ses-20191025T130500_behavior+ecephys+image.nwb	sub-20191025-chrimson2-2-2v4/sub-20191025-chrimson2-2-2v4_ses-20191025T130500_behavior+ecephys+image/90807bb4-0bb9-4c7e-822a-25b1f2f7bb2e_external_file_0.mp4	sub-20191025-chrimson2-3-1v3/sub-20191025-chrimson2-3-1v3_ses-20191025T114100_behavior+ecephys+image.nwb	sub-20191025-chrimson2-3-1v3/sub-20191025-chrimson2-3-1v3_ses-20191025T114100_behavior+ecephys+image/16de7236-1370-4058-9f12-3dd01d5071be_external_file_0.mp4	sub-20191025-chrimson2-3-2v3/sub-20191025-chrimson2-3-2v3_ses-20191025T153900_behavior+ecephys+image.nwb	sub-20191025-chrimson2-4-2v4/sub-20191025-chrimson2-4-2v4_ses-20191025T130500_behavior+ecephys+image.nwb	sub-20191028-chrimson1-2-2v3/sub-20191028-chrimson1-2-2v3_ses-20191028T104400_behavior+ecephys+image.nwb	sub-20191028-chrimson1-2-2v3/sub-20191028-chrimson1-2-2v3_ses-20191028T104400_behavior+ecephys+image/5359d63b-dcc0-4c89-b6ac-9f137b95b65f_external_file_0.mp4	sub-20191028-chrimson1-2-2v4/sub-20191028-chrimson1-2-2v4_ses-20191028T123400_behavior+ecephys+image.nwb	sub-20191028-chrimson1-2-2v4/sub-20191028-chrimson1-2-2v4_ses-20191028T123400_behavior+ecephys+image/49a9079a-7e41-41ac-a943-fbde752626de_external_file_0.mp4	sub-20191028-chrimson1-4-2v4/sub-20191028-chrimson1-4-2v4_ses-20191028T123400_behavior+ecephys+image.nwb	sub-20191028-chrimson1-4-3v4/sub-20191028-chrimson1-4-3v4_ses-20191028T151500_behavior+ecephys+image.nwb	sub-20191028-chrimson1-4-3v4/sub-20191028-chrimson1-4-3v4_ses-20191028T151500_behavior+ecephys+image/1695332e-0949-4cc4-929e-fc540a34448e_external_file_0.mp4	sub-20191029-chrimson1-1-1v2/sub-20191029-chrimson1-1-1v2_ses-20191029T105000_behavior+ecephys+image.nwb	sub-20191029-chrimson1-1-1v2/sub-20191029-chrimson1-1-1v2_ses-20191029T105000_behavior+ecephys+image/4a221cbf-f3be-4775-9199-b2741731dd9f_external_file_0.mp4	sub-20191029-chrimson1-1-1v3/sub-20191029-chrimson1-1-1v3_ses-20191029T160400_behavior+ecephys+image.nwb	sub-20191029-chrimson1-1-1v3/sub-20191029-chrimson1-1-1v3_ses-20191029T160400_behavior+ecephys+image/4819023a-f463-4c74-a942-53d3220d5fd1_external_file_0.mp4	sub-20191029-chrimson1-2-1v2/sub-20191029-chrimson1-2-1v2_ses-20191029T105000_behavior+ecephys+image.nwb	sub-20191029-chrimson2-1-1v3/sub-20191029-chrimson2-1-1v3_ses-20191029T122400_behavior+ecephys+image.nwb	sub-20191029-chrimson2-2-2v3/sub-20191029-chrimson2-2-2v3_ses-20191029T171000_behavior+ecephys+image.nwb	sub-20191029-chrimson2-2-2v3/sub-20191029-chrimson2-2-2v3_ses-20191029T171000_behavior+ecephys+image/ab00ba07-babc-43bd-a081-62dbe72e912b_external_file_0.mp4	sub-20191029-chrimson2-3-1v3/sub-20191029-chrimson2-3-1v3_ses-20191029T122400_behavior+ecephys+image.nwb	sub-20191029-chrimson2-3-1v3/sub-20191029-chrimson2-3-1v3_ses-20191029T122400_behavior+ecephys+image/bc1d9ec1-fd39-4ad5-a131-0a01935902fd_external_file_0.mp4	sub-20191029-chrimson2-3-2v3/sub-20191029-chrimson2-3-2v3_ses-20191029T171000_behavior+ecephys+image.nwb	sub-20200121-BLA1-1-1v3/sub-20200121-BLA1-1-1v3_ses-20200121T145500_behavior+ecephys+image.nwb	sub-20200121-BLA1-1-1v3/sub-20200121-BLA1-1-1v3_ses-20200121T145500_behavior+ecephys+image/36fb265c-1054-4cda-9e5e-c0a56c88e89c_external_file_0.mp4	sub-20200121-BLA1-2-2v4/sub-20200121-BLA1-2-2v4_ses-20200121T145500_behavior+ecephys+image.nwb	sub-20200121-BLA1-2-2v4/sub-20200121-BLA1-2-2v4_ses-20200121T145500_behavior+ecephys+image/92855dfd-6623-4e90-85ff-040cb2aa8db3_external_file_0.mp4	sub-20200121-BLA1-3-1v3/sub-20200121-BLA1-3-1v3_ses-20200121T145500_behavior+ecephys+image.nwb	sub-20200121-BLA2-1-1v2/sub-20200121-BLA2-1-1v2_ses-20200122T133000_behavior+ecephys+image.nwb	sub-20200121-BLA2-1-1v2/sub-20200121-BLA2-1-1v2_ses-20200122T133000_behavior+ecephys+image/66fa32cf-dca9-4b8c-ad54-e8fb0e0fe766_external_file_0.mp4	sub-20200121-BLA2-2-1v2/sub-20200121-BLA2-2-1v2_ses-20200121T131500_behavior+ecephys+image.nwb	sub-20200121-BLA2-3-3v4/sub-20200121-BLA2-3-3v4_ses-20200121T131500_behavior+ecephys+image.nwb	sub-20200121-BLA2-3-3v4/sub-20200121-BLA2-3-3v4_ses-20200121T131500_behavior+ecephys+image/50e8acd4-340e-48ff-b4d3-f3525a05b9be_external_file_0.mp4	sub-20200121-BLA2-4-3v4/sub-20200121-BLA2-4-3v4_ses-20200121T131500_behavior+ecephys+image.nwb	sub-20200122-BLA1-1-1v2/sub-20200122-BLA1-1-1v2_ses-20200122T133000_behavior+ecephys+image.nwb	sub-20200122-BLA1-1-1v2/sub-20200122-BLA1-1-1v2_ses-20200122T133000_behavior+ecephys+image/83fd8a9a-fea0-4a56-8875-ca4b67432da7_external_file_0.mp4	sub-20200122-BLA1-2-1v2/sub-20200122-BLA1-2-1v2_ses-20200122T133000_behavior+ecephys+image.nwb	sub-20200122-BLA1-3-3v4/sub-20200122-BLA1-3-3v4_ses-20200122T133000_behavior+ecephys+image.nwb	sub-20200122-BLA1-3-3v4/sub-20200122-BLA1-3-3v4_ses-20200122T133000_behavior+ecephys+image/42575b0c-a93f-4624-8023-6f4351f79644_external_file_0.mp4	sub-20200122-BLA1-4-3v4/sub-20200122-BLA1-4-3v4_ses-20200122T133000_behavior+ecephys+image.nwb	sub-20200122-BLA2-1-1v4/sub-20200122-BLA2-1-1v4_ses-20200122T121000_behavior+ecephys+image.nwb	sub-20200122-BLA2-1-1v4/sub-20200122-BLA2-1-1v4_ses-20200122T121000_behavior+ecephys+image/5f87b776-f381-4b77-9887-a57b034fd801_external_file_0.mp4	sub-20200122-BLA2-2-2v3/sub-20200122-BLA2-2-2v3_ses-20200122T121000_behavior+ecephys+image.nwb	sub-20200122-BLA2-2-2v3/sub-20200122-BLA2-2-2v3_ses-20200122T121000_behavior+ecephys+image/c410a4c9-dfb0-4c60-a125-42504769c2ca_external_file_0.mp4	sub-20200122-BLA2-3-2v3/sub-20200122-BLA2-3-2v3_ses-20200122T121000_behavior+ecephys+image.nwb	sub-20200122-BLA2-4-1v4/sub-20200122-BLA2-4-1v4_ses-20200122T121000_behavior+ecephys+image.nwb	sub-20200123-BLA1-1-1v4/sub-20200123-BLA1-1-1v4_ses-20200123T134400_behavior+ecephys+image.nwb	sub-20200123-BLA1-1-1v4/sub-20200123-BLA1-1-1v4_ses-20200123T134400_behavior+ecephys+image/1653f166-5bd3-4040-a2fc-de336071cabc_external_file_0.mp4	sub-20200123-BLA1-3-2v3/sub-20200123-BLA1-3-2v3_ses-20200123T134400_behavior+ecephys+image.nwb	sub-20200123-BLA1-3-2v3/sub-20200123-BLA1-3-2v3_ses-20200123T134400_behavior+ecephys+image/5beb55f2-6bc1-4133-8c53-97c4953a5742_external_file_0.mp4	sub-20200123-BLA1-4-1v4/sub-20200123-BLA1-4-1v4_ses-20200123T134400_behavior+ecephys+image.nwb	sub-20200123-BLA2-1-1v3/sub-20200123-BLA2-1-1v3_ses-20200123T122200_behavior+ecephys+image.nwb	sub-20200123-BLA2-1-1v3/sub-20200123-BLA2-1-1v3_ses-20200123T122200_behavior+ecephys+image/1284fa9b-a1e7-4574-976c-6f5971047ee5_external_file_0.mp4	sub-20200123-BLA2-2-2v4/sub-20200123-BLA2-2-2v4_ses-20200123T122200_behavior+ecephys+image.nwb	sub-20200123-BLA2-2-2v4/sub-20200123-BLA2-2-2v4_ses-20200123T122200_behavior+ecephys+image/e3b0aad9-8499-41f3-a08b-a77463470e77_external_file_0.mp4	sub-20200123-BLA2-3-1v3/sub-20200123-BLA2-3-1v3_ses-20200123T122200_behavior+ecephys+image.nwb	sub-20200123-BLA2-4-2v4/sub-20200123-BLA2-4-2v4_ses-20200123T122200_behavior+ecephys+image.nwb
2026-03-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2320651938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-03-09	3837265808	305439642	3970126869	3574720128	68887156	4393542476	72217936	5649755980	93963344	5247996980	5309697676	108087524	4830299136	67447926	4516754864	69878062	5265208472	83522032	8089172156	8450532	8289406144	1453966158	8104237308	7966062832	1813867542	8001060744	8264476052	480922790	8105918576	537852354	7961425612	510984472	8242610108	8021073796	8274090560	645716032	9546296228	632155308	9536676836	8193103256	647489014	8816507276	563869186	8003085792	610585472	8812507004	7988834004	8102813228	575697558	7964679996	628196038	8116956216	9326448508	614584328	9844206724	880982434	10378643884	7076279472	1480085950	8147171268	8667568248	672787434	8974243732	7590464996	1929347504	8032847652	8016349784	681662744	9317732712	7451015176	1904537028	8439164000	2006642680	8907754824	9158240568	7138158800	1719830350	8037059100	1725745134	8774437492	7643282336	1966335256	8036386144	642001384	7975100068	8738948444
2026-03-16	0	8374468	0	0	10673803	0	14390659	0	26672090	17294112	0	38720431	0	11628119	21945180	14084187	0	33305471	20766036	32380468	0	10821074	33448824	0	47067692	21355608	0	29976638	0	23978566	17228604	34359905	0	0	0	10823649	0	39530350	0	0	21894237	0	37211422	0	58940398	19324860	0	23779404	59699298	0	37286669	0	24499992	37774078	0	18691393	0	0	24127996	0	17621652	35682138	19193844	16180476	59368388	0	23451864	29785010	0	0	31740488	0	51063756	0	20635020	20110956	36703700	23124324	13765470	0	20569512	39919880	23975928	51090806	0	0
2026-03-23	1551852	0	896772	4499712	0	0	0	3565832	0	0	4459532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12794512	0	9766088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-03-30	0	0	0	0	0	0	0	1027788	0	0	1027788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027788	0	1224312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-04-06	4892760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8979084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1576680	0	0	5458204
2026-04-13	0	0	0	4533836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-04-20	0	0	0	0	0	0	0	0	0	30854268	0	26137692	0	0	26399724	0	0	21093576	13232616	0	0	0	0	0	24958548	20176464	0	0	0	0	30002664	23255340	0	0	0	0	0	14673792	0	0	0	0	0	0	0	17556144	0	20635020	32688492	0	18211224	0	38846244	0	0	0	0	0	0	0	26072184	0	23648388	24172452	12708552	0	33474588	0	0	0	0	0	17949192	0	23713896	14739300	0	5568180	0	0	16245984	0	22207212	25220580	0	0
2026-04-27	982620	0	5175132	720588	0	720588	0	917112	0	1048128	5175132	0	131016	0	720588	0	4127004	0	5175132	0	4127004	0	1048128	5633688	0	7205880	4520052	0	4978608	0	4258020	0	917112	917112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-05-11	0	0	0	0	0	0	0	62953188	0	0	0	0	0	0	0	0	0	0	7572500	0	0	0	0	3966911120	0	0	0	0	0	260311875	0	0	0	0	0	0	0	0	58785820	0	0	0	0	0	0	0	0	0	0	3985824184	0	0	0	0	0	0	0	933236728	0	0	46725060	0	0	0	0	0	0	0	44993824	15248812	0	0	0	4436698808	0	0	0	60440092	0	0	0	0	0	0	0	0
2026-05-18	0	0	0	0	0	0	0	0	0	17204476	0	5437164	0	0	15436944	0	0	46182806	12643044	0	34534020	0	44884780	0	4454544	29430764	0	0	0	0	10022724	257654000	3199032	9195948	58947688	0	9503148	6092244	0	0	0	5870716	0	23057992	8778072	19128336	11535864	50239004	5437164	0	13036092	0	55336096	0	0	0	31909912	42818708	0	56102300	11201868	0	3144384	6354276	9433152	0	32469004	0	9261456	0	0	59331188	2227272	22396828	16377000	5371656	0	4323528	0	40249248	59764388	0	15918444	5699196	46079072	0
2026-05-25	7323016	0	5981888	5149636	0	7142156	0	5155492	0	5118600	0	0	0	0	0	0	0	0	6367740	0	0	0	4475584	18340892	0	0	9428360	0	41437644	0	14248528	0	0	21492400	5585432	0	30655136	0	6171216	50102844	0	4913800	0	0	0	56759416	0	0	0	0	0	25673892	0	0	8661976	0	5647152	0	0	0	0	0	20752292	18236284	0	0	0	0	4868632	0	0	0	0	6953524	21768236	0	0	0	0	0	0	0	0	0	0	28832220
2026-06-01	1224312	0	0	6274316	0	0	0	7605408	0	8997812	5811872	0	4712824	0	0	0	6534520	0	25941168	0	0	0	0	29347584	0	0	16704540	0	0	0	22600260	0	0	0	0	0	0	0	59047852	0	0	0	0	13232616	0	0	11791440	0	0	68586876	0	0	0	0	0	0	0	11856948	0	0	11136360	0	0	0	0	75405504	0	0	19193844	0	0	0	0	9040104	0	38295428	0	0	0	14411760	0	0	51343848	0	0	0
2026-06-08	1224312	0	1947596564	1258436	0	1224312	0	1093296	0	67751824	1277656	0	1224312	0	1065164	0	1158804	0	2350100	32360952	0	0	2400556	34355508	0	2358988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48285192	0	0	0	0	0	0	31181808	0	0	0	26334216	0	0	23386356	0	0	0	0	0	0
2026-06-15	0	0	5719856	0	0	2768972	0	0	0	0	0	0	0	0	0	0	0	0	0	19652400	0	0	35950864	0	0	18163388	0	0	0	0	14052004	0	3264540	33378552	0	0	0	0	0	0	0	0	0	0	0	0	8260464	0	0	0	0	0	0	0	0	0	28634512	0	0	0	0	0	0	0	0	48088668	48102452	0	0	0	0	0	0	0	21899252	0	0	0	0	0	38736320	0	0	0	0	0
2026-06-22	0	0	0	1783951372	0	0	0	0	0	9955604	5549840	2685828	0	0	3078876	0	5572240	2751336	0	0	0	0	0	0	2816844	3078876	0	0	35266428	0	2882352	2489304	3264540	0	0	0	21356088	2751336	0	0	0	0	0	0	0	54776924	0	3537432	2751336	0	3144384	0	5961228	0	0	0	0	0	0	52695884	2751336	0	3013368	3537432	2554812	0	27228364	0	0	15379828	0	0	3078876	0	2554812	41243288	0	0	0	0	2423796	0	3733956	2489304	0	0
2026-06-29	0	148625571	0	1224312	61877800	0	31785440	0	81320300	0	0	49851250	4450792	29498697	0	30812027	0	75202516	0	1541511276	0	723347385	0	0	1794280650	0	9624884	465331886	35266428	520623750	13986496	502730464	3199032	0	0	322858016	0	923569200	58982344	0	319584749	5870716	547033630	19586068	595125584	0	0	0	838096479	0	309971015	18828520	46623532	597879788	0	436233197	0	39215768	1464364030	52564868	0	655755354	0	0	1912380932	0	0	664827188	41652916	15248812	1887897996	0	1990003648	0	21768236	0	1704108430	0	858647301	0	0	1950351304	51409356	626410480	0	0
2026-07-06	257589110	0	111668366	170275454	0	219635850	0	1367284	0	11642336	1584856	2489304	1472916	0	4377456	0	1439348	2882352	7572500	0	30931080	0	35754340	0	2161764	2161764	0	0	0	0	3209892	3930480	0	0	55344748	0	21159564	2882352	0	0	0	0	0	0	0	3144384	0	39430184	2751336	0	3144384	0	2751336	0	0	0	0	0	0	0	45873456	0	2620320	14137196	5502672	0	2227272	0	0	0	0	55859264	2489304	0	2358288	2423796	0	0	0	40183740	41291132	0	2554812	2292780	0	0
2026-07-13	2061657170	150461753	5981888	0	5934106	2965496	0	15014292	0	0	0	0	0	0	3448980	0	5506732	0	0	15605541	0	0	0	13652232	0	18490928	0	0	0	0	0	0	0	16427244	0	0	0	0	0	50037336	0	0	0	0	0	51632540	7932924	37071896	0	16576240	0	0	12395728	13896199	8858500	0	28503496	0	0	0	0	0	20555768	0	0	48023160	0	0	0	0	0	0	1000803056	4601102769	0	0	0	60505600	0	0	0	0	0	0	42803672	4378847928
2026-07-20	2477876	0	1224312	1224312	0	1224312	0	1326712	0	1363604	7240984	0	1326712	0	1158804	0	1224312	0	1466004	0	1838712	0	1429112	1429112	0	1429112	1363604	0	36797940	0	1633912	0	1429112	1363604	1466004	0	1466004	0	1568404	1429112	0	1429112	0	1466004	0	1568404	1773204	38799932	0	1633912	0	1867012	1429112	0	1429112	0	5561304	1429112	0	1429112	1670804	0	1429112	1466004	0	1429112	1466004	0	1363604	1429112	0	1838712	0	1941112	1363604	1429112	0	1531512	0	1941112	1363604	0	1531512	0	1531512	1363604
2026-07-27	0	0	2467184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27835004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58690920	0	0	24311468
2026-08-03	1907294760	13790520	0	1776944432	20815540	0	14938029	0	40527072	0	0	16523625	0	12546129	0	17752569	0	20193177	7235196	52027700	0	16020714	0	0	37112656	0	0	46956666	35397444	45732498	0	21391239	0	0	0	20089935	0	46088207	0	0	22054383	0	50352971	0	41612682	0	0	37137404	41007030	0	22245063	0	6981440	45586962	0	21682479	74401996	0	33013680	0	0	39311142	0	0	38769648	0	0	38717346	0	0	35528230	0	32591040	0	0	0	28619148	0	19023690	0	0	41019024	0	40467642	0	0
2026-08-10	38901353	0	44174649	44547041	0	30319581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18013780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20778564	0	0	0	0	0	0	0	0	0	0	60206676	0	0	0	0	0	0	0	23910144
