region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
NLD/NH	174006248	211	211	0
CHN	293361632	375	375	0
GitHub	3034362296	47086	2518	2104
USA/MA	141811992	182	14	154
AWS/us-east-1	700509248	777	638	139
USA	135717632	167	167	0
USA/CA	103750332	227	120	7
VPN	523410412	676	637	12
NLD/ZH	203537362	272	230	6
GCP/us-central1	34642768	50	50	0
CAN/QC	62574984	66	47	19
CAN/ON	176665504	215	215	0
ITA/52	128402400	160	160	0
AWS/ap-southeast-1	215259140	274	274	0
USA/VA	106692592	134	128	3
KOR/31	86582248	105	105	0
GCP/us-west1	546264	1	1	0
MEX/CMX	74386032	295	69	48
USA/IL	48221164	64	58	2
PHL/00	546264	1	1	0
AWS/us-east-2	30896432	1620	24	12
ISR/TA	90094216	118	109	3
NLD	31452984	39	39	0
USA/FL	23682910	69	13	6
ESP/AS	915120	1	1	0
VEN/F	636392	1	1	0
PAK/PB	3290584	5	5	0
BRA/SP	3519608	5	5	0
VNM/HN	5562824	7	7	0
BRA/MG	2915152	4	4	0
BRA/RS	3134616	4	4	0
HKG/KKC	4835584	4	4	0
USA/MD	31924812	118	28	20
SYC	3221248	4	4	0
IRQ/SU	713384	1	1	0
SAU/02	713384	1	1	0
BGD/C	2742276	3	3	0
AZE/BA	2526608	3	3	0
VNM/20	1331768	2	2	0
ESP/PV	1068232	1	1	0
TUN/61	1068232	1	1	0
LAO	1068232	1	1	0
BRA/CE	1979416	2	2	0
EGY/C	835144	1	1	0
JOR/AM	835144	1	1	0
ARE/DU	835144	1	1	0
IDN/RI	917112	1	1	0
GCP/us-east1	901144	1	1	0
PAK	901144	1	1	0
USA/NJ	590752	1	1	0
IND/KA	1422688	2	2	0
HKG	2747616	5	5	0
MEX/MOR	590752	1	1	0
DEU/HE	2404120	3	3	0
NOR/50	16729272	21	0	7
VNM/SG	5450252	7	7	0
CHL/RM	3968600	7	7	0
EST/37	357904	1	1	0
CHE/VD	1431616	8	2	1
ARG/B	1563064	3	3	0
CHN/SH	357904	1	0	1
GBR/NIR	357904	1	1	0
UZB/TK	1844008	2	2	0
FRA/ARA	692256	1	1	0
BLZ/OW	692256	1	1	0
IDN/JB	1644776	2	2	0
THA/83	727664	1	1	0
PER/LMA	778256	1	1	0
MAR/04	778256	1	1	0
ZAF/GP	5359092	6	6	0
IND/MH	1475048	3	3	0
JOR	1015256	2	2	0
ITA/62	509104	1	1	0
THA/16	509104	1	1	0
CAN/MB	857312	1	1	0
ZAF/KZN	1667016	2	2	0
VEN/A	1449232	2	2	0
GBR/ENG	12518224	25	25	0
