region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	11205945294466	230267	28	2623
CHN/SH	8351013885673	9487	2208	1426
AWS/us-east-1	8077837903553	965223	2832	1840
USA	9733099771828	522781	1756	677
CHN	9332620583066	1029120	113	1869
MEX/CMX	46381629652	33911	201	2777
VPN	12427877283792	1225872	19361	4571
AWS/ap-southeast-1	18911635536	3690	3690	0
KOR/30	6123097988847	1766	1391	25
AWS/us-west-2	476678931518	2238	92	33
USA/CA	13409581829966	20124	1278	308
JPN	613138009258	193	137	15
USA/NH	1480133428078	7242127	26115	24707
USA/VT	33432391085	163000	595	595
GH-actions	189261580729	889114	2787	2738
CHN/GD	7850109467447	4160	743	126
JPN/28	438482923821	186	159	21
USA/IL	611984984765	44759	581	916
JPN/26	8783728428	3296	31	184
CAN	234280154181	41	41	0
GCP/us-west1	15874038156	347	7	1
IND/KL	15066840	2	2	0
KEN/30	19733834788	1294	39	11
PAK/PB	122499960	33	33	0
USA/NC	4177707192	579	579	0
AWS/us-east-2	39514717096	102	102	0
IND/DL	35636352	4	4	0
NGA/LA	24368976	8	8	0
USA/NY	197727144699	263736	766	1099
JPN/11	6052441523256	372	370	1
RUS/MOW	460194006274	207	60	30
KOR/27	5399692062	7196	759	364
CAN/BC	3825587088	7529	168	77
IDN/BT	34326192	4	4	0
GCP/europe-west4	139040937047	178	172	6
JPN/13	615793545327	531	191	26
IDN/LA	11660424	1	1	0
ZAF/MP	5764704	2	2	0
MKD/310	8057484	1	1	0
CRI/SJ	97410396	12	12	0
MYS/10	512711174	13	13	0
VNM/SG	838019839	845	67	7
VNM/HN	463207068	48	48	0
IDN/KR	1965240	2	2	0
JPN/23	365542443039	104	41	14
JPN/12	47819142399	72	29	10
VEN/V	80378316	7	7	0
IDN/JK	26334216	4	4	0
BGD	440344776	72	72	0
VNM/26	74351580	6	6	0
DEU/BW	20184153772	156	9	5
QAT/DA	30002664	2	2	0
IDN/JB	13822188	4	4	0
IDN/YO	212049396	41	41	0
IRQ/AR	65245968	6	6	0
BRA/SP	316993212	45	45	0
ARG/B	164294064	30	30	0
COL/DC	72844896	13	13	0
SEN/DK	55157736	9	9	0
PAK/SD	55485276	11	11	0
ZAF/NC	3668448	1	1	0
HKG/NKT	57454327772	46	25	13
VEN	17621652	1	1	0
BOL/L	5240640	2	2	0
MYS/14	44021376	10	10	0
GTM	2751336	1	1	0
COL/ANT	66163080	7	7	0
FRA/IDF	111949384	18	11	3
SYR/ID	2096256	1	1	0
BIH/BIH	28889028	4	4	0
IRQ/BG	99441144	18	18	0
UKR/12	36946512	5	5	0
KWT/KU	9695184	3	3	0
VNM/DN	85094892	9	9	0
USA/PA	882626997	3363	14	10
USA/VA	48	6	0	1
JPN/17	761563352	8	8	0
CHE/VD	4031824592	100	4	1
ITA/42	29948163843	6	6	0
USA/WA	134918380814	4603	14	29
USA/GA	212932539	1227	3	1
HKG	107146195788	153	87	32
GBR/ENG	46204493036	5279	21	7
MEX/BCS	6288768	1	1	0
BOL/C	17949192	2	2	0
VNM/51	18735288	2	2	0
ZAF/WC	84832860	13	13	0
BRA/RN	23451864	3	3	0
GBR/SCT	2704783602	8	8	0
ARE/DU	63739284	10	10	0
ARG/D	24106944	2	2	0
BRA/PA	65966556	8	8	0
BRA/RJ	113459856	15	15	0
COG/16	10808820	2	2	0
NIC/MN	90466548	8	8	0
NPL	82474572	14	14	0
MEX/MEX	55288752	5	5	0
MAR/04	3733956	1	1	0
TUR/33	7860960	1	1	0
MAR/06	75596232	11	11	0
BRA/CE	43562820	6	6	0
CHL/RM	62494632	12	12	0
BRA/MG	113328840	17	17	0
ESP/MC	18145716	2	2	0
PAK	41728596	9	9	0
BRA/GO	10219248	2	2	0
NPL/P5	14870316	3	3	0
IDN/JI	129967872	15	15	0
PAN/4	14673792	1	1	0
AZE/YEV	10284756	2	2	0
BOL/S	20110956	5	5	0
CHL/BI	18211224	3	3	0
CIV/AB	40549452	6	6	0
IND/HR	9040104	2	2	0
TUR/42	2030748	1	1	0
URY/MO	41008008	7	7	0
ZAF/KZN	32098920	6	6	0
VEN/A	66425112	9	9	0
PRY	8450532	3	3	0
KEN	2816844	2	2	0
NPL/P3	118045416	16	16	0
CAN/QC	922167997	35	2	4
IND	32611284	8	2	1
USA/MD	746029468	349	12	7
UKR/32	9564168	1	1	0
VNM/HP	106122960	14	14	0
ALB/06	7336896	1	1	0
ESP/AN	45462552	3	3	0
GTM/01	8712564	1	1	0
KGZ/GB	3864972	2	2	0
IDN	67145700	10	10	0
PHL/40	18538764	3	3	0
JOR	48344904	10	10	0
JOR/AQ	2030748	1	1	0
ARE/SH	26858280	3	3	0
SAU/01	69831528	7	7	0
SGP	2159559922	100	64	11
BGD/C	191938440	29	29	0
GCP/us-central1	16765482904	612	27	22
BLR/HM	22665768	2	2	0
IRN	10874328	3	3	0
MLI/BKO	6681816	1	1	0
MYS/07	15525396	2	2	0
PAK/IS	76316820	12	12	0
OMN/MA	53061480	8	8	0
ZAF/GP	109987932	15	15	0
FRA/PAC	23189832	3	3	0
RUS/TYU	3471924	1	1	0
BRA/RS	72451848	10	10	0
VNM/35	14018712	1	1	0
BGD/A	1113636	1	1	0
SYR	18604272	9	9	0
ARM/ER	72320832	6	6	0
ARG/T	13560156	3	3	0
ARG/X	24106944	5	5	0
TUR/34	49655064	6	6	0
PRY/ASU	38518704	6	6	0
UZB/TK	201175068	24	24	0
CRI/H	14018712	1	1	0
UKR/18	31902396	2	2	0
BRA/SC	41401056	6	6	0
IDN/BA	2685828	1	1	0
LBY	5306148	1	1	0
IRQ	9367644	4	4	0
ECU/M	13887696	2	2	0
UKR	23386356	3	3	0
KHM/12	9236628	2	2	0
AZE/BA	49262016	5	5	0
PAK/KP	18211224	1	1	0
JOR/AM	214014636	24	24	0
TWN/CYI	18604272	1	1	0
ITA/72	4651068	1	1	0
MEX/JAL	55943832	7	7	0
MMR	1113636	1	1	0
CHE	13036092	1	1	0
IRQ/KA	28102932	5	5	0
ETH/AA	23386356	7	7	0
ALB/11	62429124	9	9	0
IRQ/SU	3340908	1	1	0
MEX/ZAC	3733956	1	1	0
COL/BOY	6223260	1	1	0
BRA/DF	26399724	4	4	0
LBN/BA	5633688	2	2	0
BRA/PR	64787412	10	10	0
USA/TN	60201852	3	3	0
PRY/10	29085552	4	4	0
DZA/09	20372988	1	1	0
IRQ/DQ	17097588	4	4	0
IRQ/DI	21617640	2	2	0
UKR/51	33474588	2	2	0
PER/LMA	28954536	8	8	0
BRA/PI	17883684	4	4	0
MEX/GUA	40156404	5	5	0
ARE	17687160	2	2	0
UZB	28692504	2	2	0
VNM	89745960	9	9	0
TUR	20372988	2	2	0
KAZ/75	11594916	3	3	0
TUR/79	1375668	1	1	0
LUX	14608284	1	1	0
COL/TOL	2096256	1	1	0
UKR/74	2685828	1	1	0
BRA/BA	39435816	8	8	0
COL/VAC	16245984	2	2	0
LBN/BI	9760692	1	1	0
IND/MH	12512028	1	1	0
VEN/I	5371656	1	1	0
ISR/TA	25810152	3	3	0
COL/MET	13691172	1	1	0
ARG/L	12446520	2	2	0
DOM/25	28626996	4	4	0
VNM/45	56598912	3	3	0
VNM/67	54830196	1	1	0
CHL/ML	21748656	3	3	0
DZA/24	4716576	2	2	0
URY	10808820	1	1	0
BRA/MA	40221912	4	4	0
ECU/T	16049460	2	2	0
ITA/62	1768716	1	1	0
VNM/52	24696516	2	2	0
IND/TN	82933128	5	5	0
SAU/02	14935824	3	3	0
LBN	14149728	3	3	0
BRA/ES	14870316	2	2	0
THA/10	32557477	4	3	1
IRL/L	42252660	4	4	0
PHL	917112	1	1	0
VNM/56	112084188	9	9	0
USA/CT	7579475962	1629	5	1
USA/TX	28626996	3	3	0
RUS/BRY	2685828	1	1	0
ISR/D	14608284	1	1	0
ZAF	26334216	2	2	0
ARG/C	49196508	8	8	0
TUR/70	8188500	1	1	0
ARE/AJ	15001332	2	2	0
VNM/43	15787428	2	2	0
UKR/48	13560156	2	2	0
DOM/06	3144384	1	1	0
ALB	2096256	1	1	0
COL/ATL	4913100	2	2	0
BHR/13	3340908	1	1	0
COL/BOL	11005344	1	1	0
PRY/11	44414424	4	4	0
IRQ/BA	29937156	5	5	0
AZE/YE	23713896	2	2	0
MEX/CHP	3078876	1	1	0
NGA/RI	5437164	2	2	0
VNM/39	23844912	3	3	0
ITA	10481280	1	1	0
IDN/JT	35505336	5	5	0
MYS	1113636	1	1	0
MYS/08	1244652	1	1	0
MAR/07	29740632	4	4	0
BRA/AM	5764704	1	1	0
VNM/61	12381012	1	1	0
ETH/AM	3406416	1	1	0
BRA/PE	11463900	1	1	0
MDA/AN	4454544	1	1	0
SRB/00	13822188	2	2	0
BGD/B	30657744	6	6	0
DOM/32	5895720	1	1	0
PAN/8	27316836	3	3	0
TWN/CHA	6765808915	12	7	5
IRQ/KI	8385024	1	1	0
ESP/CM	3275400	1	1	0
VNM/54	42449184	5	5	0
DOM/01	59808804	5	5	0
DEU/HE	1972602868	2843	5	1
VNM/20	33933144	4	4	0
MAR/09	20045448	5	5	0
BGD/D	29740632	5	5	0
COL/LAG	2030748	1	1	0
VNM/CT	23124324	3	3	0
TWN/HSQ	426075572	7	2	5
AUS/NSW	9302136	1	1	0
THA	851604	1	1	0
RUS	13429140	2	2	0
DZA/13	20438496	1	1	0
IRQ/NI	8647056	5	5	0
VNM/18	20569512	2	2	0
NLD/ZH	19586892	2	2	0
ARG/S	6943848	1	1	0
IDN/KI	19390368	2	2	0
SLV/SS	26596248	4	4	0
VNM/44	20504004	2	2	0
HND/FM	7860960	2	2	0
ARE/AZ	11791440	5	5	0
IND/KA	1113636	1	1	0
IND/SK	2751336	1	1	0
VNM/68	50048112	3	3	0
USA/NJ	35112288	3	3	0
PAN/10	12905076	1	1	0
TWN/TPE	682945822	23	0	4
AGO/LUA	3930480	1	1	0
UZB/SA	50572176	5	5	0
THA/73	1310160	1	1	0
PSE/GZA	17097588	2	2	0
MEX/PUE	16442508	3	3	0
PHL/00	28692504	3	3	0
FRA/CVL	13560156	1	1	0
VEN/M	21552132	2	2	0
KAZ/71	21421116	5	5	0
PSE/RBH	16049460	1	1	0
UKR/35	1048128	1	1	0
DEU/NW	15132348	1	1	0
FRA/GES	77356206	461	3	1
MEX/BCN	14477268	1	1	0
SVK/BC	3013368	1	1	0
GRC/I	2292780	1	1	0
ETH/OR	3078876	1	1	0
MEX/MIC	33802128	4	4	0
VNM/34	7402404	1	1	0
TUN/11	10612296	3	3	0
MYS/13	10677804	2	2	0
FRA/NAQ	344162704	3	3	0
MEX/TAB	14084220	1	1	0
BRA/MS	16704540	2	2	0
CHN/HB	93243414	694	0	2
VEN/S	10939836	3	3	0
MEX/DUR	32688492	2	2	0
DZA/16	5240640	3	3	0
EGY/C	25155072	5	5	0
IRQ/AN	1375668	1	1	0
AWS/ap-northeast-1	5380880448	56	5	4
CAN/ON	3471924	1	1	0
VEN/L	4847592	2	2	0
IDN/SN	9433152	1	1	0
BRA/MT	13887696	2	2	0
SYR/DI	8974596	3	3	0
MEX/OAX	3602940	1	1	0
MAR/01	155769860	1	1	0
MEX/NLE	35177796	4	4	0
PSE/NBS	25417104	3	3	0
BGR/02	11594916	1	1	0
ECU/G	11725932	2	2	0
GCP/us-east1	24795499935	4	3	1
GCP/us-east4	10646552086	2	2	0
GCP/us-west3	883224052	1	1	0
JPN/25	72549979	296	4	1
GCP/asia-east1	5323276043	1	1	0
GCP/us-west4	5323276043	1	1	0
ARG/P	6878340	1	1	0
IRQ/MA	14477268	2	2	0
UKR/30	13494648	1	1	0
IRQ/DA	7729944	2	2	0
USA/MS	17097588	2	2	0
BRN/BM	20372988	1	1	0
VNM/13	10612296	2	2	0
ARE/FU	14346252	1	1	0
ISR/HA	13036092	1	1	0
IDN/SB	8647056	1	1	0
