region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	958176645	215	176	16
GitHub	377030176	632	158	134
AWS/us-east-1	170131048	31	31	0
AWS/ap-southeast-1	45945984	18	18	0
USA/CA	204123588	45	39	3
USA/MA	265844656	73	0	39
CHN	113388208	21	21	0
USA	14952728	3	3	0
EST/37	149439280	26	26	0
HKG/KKC	5054200	1	1	0
MEX/CMX	41984360	122	40	40
AWS/us-east-2	5054200	1	1	0
NLD	50623648	8	8	0
USA/MD	93539156	61	21	15
USA/IL	49273068	13	9	2
CHN/SH	8735232	2	2	0
GCP/us-east1	4004920	1	0	1
GCP/us-east4	4004920	1	0	1
GCP/us-central1	24736968	5	5	0
CHN/BJ	13905548	21	2	2
FRA/IDF	12030656	9	3	3
SAU/02	6681816	1	1	0
MEX/COA	7005672	1	1	0
DZA/05	2358288	1	1	0
VNM/52	7005672	1	1	0
VNM/SG	7005672	1	1	0
VNM/DN	4716576	1	1	0
PRY/ASU	1834224	1	1	0
ARG/B	6943848	2	2	0
KEN/30	2685828	2	2	0
HKG	982620	1	1	0
VEN/S	8447052	2	2	0
IRQ/BG	3078876	1	1	0
BRA/RS	3930480	1	1	0
SGP	8381544	2	2	0
NPL/P3	917112	1	1	0
USA/WA	8794624	6	2	2
AWS/us-west-2	23052152	22	6	2
USA/MO	8304024	1	1	0
UKR/30	8304024	1	1	0
PAK/IS	1375668	1	1	0
GRC/I	5961228	1	1	0
GEO/TB	8304024	1	1	0
BRA/PE	5699196	1	1	0
USA/NY	21828712	5	1	1
USA/NJ	291456	138	0	1
CAN/ON	4517992	1	1	0
CAN/BC	7583808	2	2	0
IDN/YO	3602940	1	1	0
JOR/AM	4730312	1	1	0
COL/CAU	3275400	1	1	0
VNM/HP	4730312	1	1	0
CHE/VD	925388	3	1	1
THA	3065816	1	1	0
