region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	1571646566151	187647	369	212
CHN	2015069240854	180605	25	217
USA	628538198769	117827	212	81
USA/MA	2236918308920	44136	14	322
GH-actions	9112335674	31376	2661	1754
VPN	1584539539682	1057	864	111
USA/PA	161874939	128	28	27
AWS/ap-southeast-1	2471158284	433	433	0
GCP/us-west1	13161664035	2	2	0
USA/CA	4804175336448	9202	1665	667
AWS/us-west-2	101178551295	162	4	9
CAN/ON	47607904	138	31	25
USA/MD	180136448	42	11	5
GCP/us-central1	8426365191	375	22	21
USA/IL	245905080	10	4	2
VNM/HN	299371560	27	27	0
XK	23451864	2	2	0
URY/MO	4323528	1	1	0
IDN/YO	27054804	7	7	0
MEX/CMX	107922831	303	69	47
NPL/P3	20569512	1	1	0
VNM/DN	67931796	6	6	0
ISR/M	12708552	1	1	0
VNM/SG	263538684	26	26	0
UKR/23	7860960	1	1	0
BRA/MG	30788760	3	3	0
ARG/B	36618972	5	5	0
PAK/PB	12774060	3	3	0
KEN/30	13625664	2	2	0
SAU/03	5371656	2	2	0
IRQ/BG	39697848	5	5	0
ARE/DU	96138284	44	4	1
UKR/21	2358288	1	1	0
SGP	72862148	32	15	4
PAK	2030748	2	2	0
BRA/BA	29347584	2	2	0
HKG	33016032	6	6	0
IDN/BA	1048128	1	1	0
BGD	98458524	17	17	0
COL/ATL	6616308	1	1	0
VEN/A	14084220	2	2	0
VNM/69	19783416	2	2	0
BRA/PE	6354276	2	2	0
CRI/SJ	30592236	4	4	0
ITA/62	111984207008	19	18	1
BRA/RJ	3995988	1	1	0
RUS/SAM	1441176	1	1	0
PAK/SD	4585560	3	3	0
BRA/SP	23975928	2	2	0
VEN/S	3144384	1	1	0
VEN/K	4323528	1	1	0
LBY	7664436	1	1	0
COL/HUI	8057484	1	1	0
BGD/C	16901064	3	3	0
VNM	15459888	3	3	0
GCP/us-east1	9957216	1	1	0
IND/AP	33867636	2	2	0
BRA/MS	6681816	1	1	0
BGD/E	18538764	1	1	0
MEX/ZAC	12118980	1	1	0
CZE	1048128	1	1	0
VEN/T	1113636	1	1	0
BRA/CE	6026736	1	1	0
ARG/W	5764704	1	1	0
ARE/AZ	37798116	2	2	0
IRQ/NI	2685828	1	1	0
QAT/DA	20635020	3	3	0
EGY/C	3013368	1	1	0
AUS/VIC	9634980124	9	9	0
JPN/08	16550366221	13	13	0
CHE/GE	2764749645	9	9	0
ZAF/WC	1310160	1	1	0
PHL/00	2030748	1	1	0
MAR/06	7598928	1	1	0
USA/NC	254554360	74	0	2
VNM/HP	7926468	2	2	0
JOR/AM	9498660	1	1	0
UKR/12	5306148	1	1	0
GBR/ENG	43104264	4	4	0
KWT/KU	29871648	2	2	0
BRA/AL	7009356	2	2	0
ISR/TA	1310160	1	1	0
VNM/26	4651068	1	1	0
GLP	9236628	1	1	0
VNM/54	14804808	3	3	0
USA/NH	3315570	1	0	1
ESP/CT	16541880467	6	6	0
FRA/IDF	7845108	12	3	3
DEU/HE	95802756	23	0	1
KOR/30	6529695409	132	0	3
CHE/VD	2653424	8	2	2
VNM/39	14870316	2	2	0
COL	9760692	1	1	0
HND/EP	5633688	1	1	0
VNM/21	16835556	2	2	0
JOR	6026736	3	3	0
NPL	13101600	2	2	0
COL/VAC	12315504	1	1	0
IND/GJ	6812832	1	1	0
UKR/26	12905076	1	1	0
BOL/C	25679136	2	2	0
DEU/SN	13691172	1	1	0
SAU/04	7140372	1	1	0
JAM/01	6616308	1	1	0
