week_start	sub-000820PP070-P17-V2-11-freq-opto-2khz/sub-000820PP070-P17-V2-11-freq-opto-2khz_ses-20230831T000820_obj-1hgbkts_image.nwb	sub-000820PP070-P17-V2-11-freq-opto-2khz/sub-000820PP070-P17-V2-11-freq-opto-2khz_ses-20230831T000820_obj-1qtxzf9_image.nwb	sub-000919PP070-P17-V2-11-freq-opto/sub-000919PP070-P17-V2-11-freq-opto_ses-20230831T000919_obj-10sv7e8_image.nwb	sub-000919PP070-P17-V2-11-freq-opto/sub-000919PP070-P17-V2-11-freq-opto_ses-20230831T000919_obj-1sog10a_image.nwb	sub-001459PP070-P23-CA1-Cell4-blue-alone/sub-001459PP070-P23-CA1-Cell4-blue-alone_ses-20220510T001459_image.nwb	sub-002415PP070-P23-CA1-Cell4-blue-alone-dendrite2/sub-002415PP070-P23-CA1-Cell4-blue-alone-dendrite2_ses-20220510T002415_image.nwb	sub-002658PP070-P17-Cell2-soma-30ms+EFS-40V-0-ms/sub-002658PP070-P17-Cell2-soma-30ms+EFS-40V-0-ms_ses-20230425T002658_image.nwb	sub-004720PP070-P17-V2-12-freq-opto/sub-004720PP070-P17-V2-12-freq-opto_ses-20230831T004720_image.nwb	sub-004921PP070-P17-V2-12-freq-opto-2kHz-594-inc/sub-004921PP070-P17-V2-12-freq-opto-2kHz-594-inc_ses-20230831T004921_image.nwb	sub-084032PP071-P26-Cell1-soma-step-20ms-2p0-5Hz/sub-084032PP071-P26-Cell1-soma-step-20ms-2p0-5Hz_ses-20221217T084032_image.nwb	sub-090755PP071-P26-Cell1-soma-TTX(20nM)-step-20ms-2p0-5Hz/sub-090755PP071-P26-Cell1-soma-TTX(20nM)-step-20ms-2p0-5Hz_ses-20221217T090755_image.nwb	sub-123242PP070-P22-Cell2-soma-step-30ms-1p3/sub-123242PP070-P22-Cell2-soma-step-30ms-1p3_ses-20231113T123242_image.nwb	sub-125334PP070-P22-Cell2-soma-step-30ms-1p3-temp-off/sub-125334PP070-P22-Cell2-soma-step-30ms-1p3-temp-off_ses-20231113T125334_image.nwb	sub-130550PP070-P24-Cell1-WF-ramp-repeat-baseline/sub-130550PP070-P24-Cell1-WF-ramp-repeat-baseline_ses-20231101T130550_image.nwb	sub-132253PP070-P19-cell8-dmd-yaxis/sub-132253PP070-P19-cell8-dmd-yaxis_ses-20231003T132253_image.nwb	sub-134251PP070-P24-Cell1-WF-ramp-repeat-NiCl-500uM/sub-134251PP070-P24-Cell1-WF-ramp-repeat-NiCl-500uM_ses-20231101T134251_image.nwb	sub-134424PP071-P17-Cell1-EC-5V+soma-488-20ms/sub-134424PP071-P17-Cell1-EC-5V+soma-488-20ms_ses-20230111T134424_image.nwb	sub-141936PP070-P28-Cell1-soma-step-ramp/sub-141936PP070-P28-Cell1-soma-step-ramp_ses-20231105T141936_image.nwb	sub-142407PP070-P19-Cell1-soma-step-30ms/sub-142407PP070-P19-Cell1-soma-step-30ms_ses-20231027T142407_image.nwb	sub-144133PP070-P20-Cell2-soma-step-ramp/sub-144133PP070-P20-Cell2-soma-step-ramp_ses-20231028T144133_image.nwb	sub-144213PP070-P19-Cell1-soma-step-30ms-NiCl-100uM/sub-144213PP070-P19-Cell1-soma-step-30ms-NiCl-100uM_ses-20231027T144213_image.nwb	sub-145100PP070-P28-Cell1-soma-step-ramp-baseline/sub-145100PP070-P28-Cell1-soma-step-ramp-baseline_ses-20231105T145100_image.nwb	sub-145801PP070-P28-Cell1-soma-step-30ms-baseline/sub-145801PP070-P28-Cell1-soma-step-30ms-baseline_ses-20231105T145801_image.nwb	sub-150422PP070-P19-Cell1-soma-step-30ms-NiCl-500uM/sub-150422PP070-P19-Cell1-soma-step-30ms-NiCl-500uM_ses-20231027T150422_image.nwb	sub-150706PP070-P19-V2-14-freq-opto/sub-150706PP070-P19-V2-14-freq-opto_ses-20230902T150706_image.nwb	sub-150945PP070-P19-V2-14-freq-opto-2kHz-594-inc/sub-150945PP070-P19-V2-14-freq-opto-2kHz-594-inc_ses-20230902T150945_image.nwb	sub-152100PP070-P28-Cell1-soma-step-30ms-BaCl2-150uM/sub-152100PP070-P28-Cell1-soma-step-30ms-BaCl2-150uM_ses-20231105T152100_image.nwb	sub-152103PP071-P17-Cell1-EC-5V+soma-488-20ms-AP5-50uM/sub-152103PP071-P17-Cell1-EC-5V+soma-488-20ms-AP5-50uM_ses-20230111T152103_image.nwb	sub-152756PP070-P16-Cell2-soma-30ms+EC-12V/sub-152756PP070-P16-Cell2-soma-30ms+EC-12V_ses-20230226T152756_image.nwb	sub-152954PP070-P28-Cell1-soma-step-ramp-BaCl2-150uM/sub-152954PP070-P28-Cell1-soma-step-ramp-BaCl2-150uM_ses-20231105T152954_image.nwb	sub-153417PP070-P16-Cell2-soma-30ms+EC-12V/sub-153417PP070-P16-Cell2-soma-30ms+EC-12V_ses-20230226T153417_image.nwb	sub-153609PP070-P27-Cell1-soma-step-20ms/sub-153609PP070-P27-Cell1-soma-step-20ms_ses-20221119T153609_image.nwb	sub-153738PP070-P27-Cell1-soma-step-10ms/sub-153738PP070-P27-Cell1-soma-step-10ms_ses-20221119T153738_image.nwb	sub-153924PP070-P27-Cell1-soma-step-5ms/sub-153924PP070-P27-Cell1-soma-step-5ms_ses-20221119T153924_image.nwb	sub-154649PP070-P28-Cell1-soma-step-ramp-BaCl2-150uM+NiCl2-500uM/sub-154649PP070-P28-Cell1-soma-step-ramp-BaCl2-150uM+NiCl2-500uM_ses-20231105T154649_image.nwb	sub-160204PP070-P15-Cell1-soma-30ms+EC-6V/sub-160204PP070-P15-Cell1-soma-30ms+EC-6V_ses-20230225T160204_image.nwb	sub-162842PP070-P16-Cell1-soma-30ms+EC-10V/sub-162842PP070-P16-Cell1-soma-30ms+EC-10V_ses-20230220T162842_image.nwb	sub-163225PP070-P10-Cell2-soma-488-shift-yaxis/sub-163225PP070-P10-Cell2-soma-488-shift-yaxis_ses-20230905T163225_image.nwb	sub-165407PP071-P17-Cell2-EC-20V+soma-488-30ms-0ms-interval/sub-165407PP071-P17-Cell2-EC-20V+soma-488-30ms-0ms-interval_ses-20230111T165407_image.nwb	sub-170657PP071-P16-Cell1-soma-30ms+EC-15V-reposition3-dist/sub-170657PP071-P16-Cell1-soma-30ms+EC-15V-reposition3-dist_ses-20230207T170657_image.nwb	sub-171335PP071-P16-Cell3-soma-step-20ms-2p0-repeat/sub-171335PP071-P16-Cell3-soma-step-20ms-2p0-repeat_ses-20221207T171335_image.nwb	sub-173841PP070-P16-Cell1-soma-3sec-ramp+EFS-3V/sub-173841PP070-P16-Cell1-soma-3sec-ramp+EFS-3V_ses-20230731T173841_image.nwb	sub-174015PP070-P16-Cell1-soma-3sec-cons+EFS-3V/sub-174015PP070-P16-Cell1-soma-3sec-cons+EFS-3V_ses-20230731T174015_image.nwb	sub-174622PP070-P16-Cell3-soma-30ms+EC-20V/sub-174622PP070-P16-Cell3-soma-30ms+EC-20V_ses-20230226T174622_image.nwb	sub-174900PP070-P25-Cell1-opto-WF/sub-174900PP070-P25-Cell1-opto-WF_ses-20220714T174900_image.nwb	sub-175751PP070-P25-Cell1-opto-D2/sub-175751PP070-P25-Cell1-opto-D2_ses-20220714T175751_image.nwb	sub-180146PP070-P25-Cell1-opto-D3/sub-180146PP070-P25-Cell1-opto-D3_ses-20220714T180146_image.nwb	sub-181403PP071-P16-Cell3-soma-step-20ms-2p0-TTX20nM+4AP5mM/sub-181403PP071-P16-Cell3-soma-step-20ms-2p0-TTX20nM+4AP5mM_ses-20221207T181403_image.nwb	sub-181648PP070-P23-Cell1-soma-step-30ms/sub-181648PP070-P23-Cell1-soma-step-30ms_ses-20231114T181648_image.nwb	sub-181900PP070-P20-Cell3-soma-ramp-2sec-again/sub-181900PP070-P20-Cell3-soma-ramp-2sec-again_ses-20220814T181900_image.nwb	sub-183639PP070-P10-Cell5-soma-488-Ctx/sub-183639PP070-P10-Cell5-soma-488-Ctx_ses-20230905T183639_image.nwb	sub-183952PP070-P23-Cell1-soma-step-30ms-temp-off/sub-183952PP070-P23-Cell1-soma-step-30ms-temp-off_ses-20231114T183952_image.nwb	sub-184232PP070-P20-Cell3-TTX100nM-soma-ramp-2sec/sub-184232PP070-P20-Cell3-TTX100nM-soma-ramp-2sec_ses-20220814T184232_image.nwb	sub-185419PP070-P20-Cell3-TTX500nM-soma-ramp-2sec/sub-185419PP070-P20-Cell3-TTX500nM-soma-ramp-2sec_ses-20220814T185419_image.nwb	sub-192452PP070-P25-Cell1-patch-freq/sub-192452PP070-P25-Cell1-patch-freq_ses-20220714T192452_image.nwb	sub-194538PP071-P15-Cell2-soma-30ms+EC-30V-interval--100ms/sub-194538PP071-P15-Cell2-soma-30ms+EC-30V-interval--100ms_ses-20230206T194538_image.nwb	sub-194824PP071-P15-Cell2-soma-30ms+EC-30V-interval--30ms/sub-194824PP071-P15-Cell2-soma-30ms+EC-30V-interval--30ms_ses-20230206T194824_image.nwb	sub-195518PP071-P15-Cell2-soma-30ms+EC-30V-interval-+100ms/sub-195518PP071-P15-Cell2-soma-30ms+EC-30V-interval-+100ms_ses-20230206T195518_image.nwb	sub-195743PP071-P15-Cell2-soma-30ms+EC-30V-interval-+30ms/sub-195743PP071-P15-Cell2-soma-30ms+EC-30V-interval-+30ms_ses-20230206T195743_image.nwb	sub-200953PP071-P15-Cell2-soma-10ms+EC-30V-interval-+30-ms/sub-200953PP071-P15-Cell2-soma-10ms+EC-30V-interval-+30-ms_ses-20230206T200953_image.nwb	sub-201133PP071-P15-Cell2-soma-10ms+EC-30V-interval-+100-ms/sub-201133PP071-P15-Cell2-soma-10ms+EC-30V-interval-+100-ms_ses-20230206T201133_image.nwb	sub-201912PP071-P15-Cell2-soma-10ms+EC-30V-interval--100-ms/sub-201912PP071-P15-Cell2-soma-10ms+EC-30V-interval--100-ms_ses-20230206T201912_image.nwb	sub-202041PP071-P15-Cell2-soma-10ms+EC-30V-interval--30-ms/sub-202041PP071-P15-Cell2-soma-10ms+EC-30V-interval--30-ms_ses-20230206T202041_image.nwb	sub-204403PP071-P15-Cell2-soma-30ms+EC-35V/sub-204403PP071-P15-Cell2-soma-30ms+EC-35V_ses-20230206T204403_image.nwb	sub-205240PP070-P20-Cel3-freq-opto/sub-205240PP070-P20-Cel3-freq-opto_ses-20230903T205240_image.nwb	sub-205908PP070-P20-Cel3-freq-opto-2khz/sub-205908PP070-P20-Cel3-freq-opto-2khz_ses-20230903T205908_image.nwb	sub-211716PP071-P15-Cell2-soma-30ms+EC-35V-TTX(20nM)/sub-211716PP071-P15-Cell2-soma-30ms+EC-35V-TTX(20nM)_ses-20230206T211716_image.nwb	sub-212457PP070-P20-Cell4-freq-opto/sub-212457PP070-P20-Cell4-freq-opto_ses-20230903T212457_image.nwb	sub-212620PP070-P20-Cell4-freq-opto-2kHz/sub-212620PP070-P20-Cell4-freq-opto-2kHz_ses-20230903T212620_image.nwb	sub-215254PP070-P16-Cell1-opto-freq-ctx/sub-215254PP070-P16-Cell1-opto-freq-ctx_ses-20230918T215254_image.nwb	sub-215422PP070-P16-Cell1-opto-freq-ctx-2kHz/sub-215422PP070-P16-Cell1-opto-freq-ctx-2kHz_ses-20230918T215422_image.nwb	sub-215424PP070-P17-Cell1-EFS-40V+488-soma-30ms-0ms/sub-215424PP070-P17-Cell1-EFS-40V+488-soma-30ms-0ms_ses-20230425T215424_image.nwb	sub-230014PP071-cre-30x-P17-Cell1-D1/sub-230014PP071-cre-30x-P17-Cell1-D1_ses-20220623T230014_image.nwb	sub-230335PP071-cre-30x-P17-Cell1-D2/sub-230335PP071-cre-30x-P17-Cell1-D2_ses-20220623T230335_image.nwb	sub-230713PP071-cre-30x-P17-Cell1-D3/sub-230713PP071-cre-30x-P17-Cell1-D3_ses-20220623T230713_image.nwb	sub-230744PP070-P16-Cell4-soma-30ms+EC-7V/sub-230744PP070-P16-Cell4-soma-30ms+EC-7V_ses-20230220T230744_image.nwb	sub-230952PP071-cre-30x-P17-Cell1-D4/sub-230952PP071-cre-30x-P17-Cell1-D4_ses-20220623T230952_image.nwb	sub-231405PP071-cre-30x-P17-Cell1-D4+soma/sub-231405PP071-cre-30x-P17-Cell1-D4+soma_ses-20220623T231405_image.nwb	sub-231620PP071-cre-30x-P17-Cell1-soma/sub-231620PP071-cre-30x-P17-Cell1-soma_ses-20220623T231620_image.nwb	sub-232204PP070-P17-V2-10-opto-ramp-step/sub-232204PP070-P17-V2-10-opto-ramp-step_ses-20230831T232204_image.nwb	sub-232334PP070-P16-Cell4-soma-30ms+EC-5V/sub-232334PP070-P16-Cell4-soma-30ms+EC-5V_ses-20230220T232334_image.nwb	sub-233122PP070-P17-V2-10-opto-ramp-step-2kHz/sub-233122PP070-P17-V2-10-opto-ramp-step-2kHz_ses-20230831T233122_image.nwb	sub-233448PP070-P16-Cell4-soma-30ms+EC-5V-NiCl2-100uM/sub-233448PP070-P16-Cell4-soma-30ms+EC-5V-NiCl2-100uM_ses-20230220T233448_image.nwb
2024-11-25	0	751884760	0	1057272074	2187413430	1287980828	885286264	466364355	359606443	2051706554	1982475067	1686260024	1685316448	1794915537	1113721059	1773682229	966510371	1918057855	1648040726	1797905882	1652711225	1806801568	1787780436	1626571595	464484223	369675124	1782862321	896555985	552668770	1758303716	552225694	2374889062	2345125505	2424169650	1616383452	549062527	624743375	807915427	1715527508	609187466	1755270432	523656015	523779931	620011004	1801898788	1788119395	1778736768	1728366015	1907795713	1913077440	155567599	1899311801	1916016217	1931483859	2422893016	629736501	626730417	620335591	618086655	610102015	608813497	605614594	604573536	601648656	480078018	387110122	597803049	458553644	392144443	528324529	373087227	467223642	1738229573	1806812649	1728798265	527653063	1816148471	1714455523	1715243502	436108324	527299384	419330022	525889359
2024-12-02	341789629	0	485367799	0	1414668588	18799072	51855140	0	0	0	21510455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361552132	0	0	0	0	0	622387524	1016983224	980990660	0	549062527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626730417	0	0	0	0	0	604573536	601648656	471824010	0	0	0	0	0	0	0	992127020	0	0	0	1222174788	0	0	0	527299384	0	0
2024-12-09	0	10330937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-06	0	0	485367799	0	0	0	0	0	0	0	0	0	0	34522716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-20	0	0	0	0	130913656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-27	51341274	7291813	6764754	8729994	5757566	6414952	5995940	6710294	6644074	5736406	5984090	5802920	11064252	7172238	6488407	5862790	5881891	8073927	5772338	5822198	6903389	6787608	5789296	6257571	6520671	6541856	5792961	5723373	6031230	5869284	6131800	2044774850	2342232410	3277861550	6555076	6095003	6802331	6604991	6608644	7433562	5785148	6509451	6911618	6002456	6668984	5669531	5920612	6209047	5742621	5781468	10272411	6826517	5842382	9316598	6248840	6028625	6037197	11043507	5978679	6054939	6077141	7006586	9241376	5990188	7368278	12112514	6273265	7404660	6531347	6594197	7069815	6045046	1743357862	323835043	108862001	7360435	1638372601	5012763	5931422	6521944	11789008	6780485	5990507
2025-02-03	17567655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366373022	2336871497	4740742658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738229573	0	0	0	1722728885	0	0	0	0	0	0
2025-02-17	14697689	14828705	21575946	21968994	6150614	6545968	6585512	22242074	14770538	6325978	5853074	5868428	6216660	5862078	6357391	3897550	6274939	5781147	5837846	5822198	6248309	6132528	6116836	6257571	21724911	14668320	6251517	3758133	6293262	6327840	6131800	3209474	5164389	10612626	6751600	4129763	6016235	4639751	3791800	6450942	5785148	6247419	6649586	6067964	5751872	5735039	7361788	6471079	6266685	3816228	10599951	5778389	6431954	5844674	6248840	4063385	6495753	6064899	6306219	6054939	6535697	6417014	6490040	6776284	22113962	14670798	6076741	21691844	14657811	21536405	14737723	19873170	5128289	5089443	5854753	6705355	5487145	5078271	5407358	21464152	6417352	15496521	5990507
2025-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363188696	408090348	825323144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502319524	0	0	0	344125868	0	0	0	0	0	0
2025-04-14	0	0	0	0	0	0	0	458110347	0	0	0	0	0	1794915537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-21	341789629	341789629	485367799	485367799	1290068322	1278667364	531137672	458110347	352728103	2051706554	1982475067	1686260024	1685316448	1794915537	1113721059	1773682229	966510371	1918057855	1648040726	1797905882	1652711225	1806801568	1787780436	1626571595	455640643	361552132	1767467941	896555985	552668770	1758303716	552225694	2366373022	2336871497	4740742658	1616383452	549062527	624743375	807915427	1715527508	609187466	1755270432	523656015	523779931	620011004	1801898788	1788119395	1778736768	1728366015	1907795713	1913077440	155567599	1899311801	1916016217	1931483859	2417516652	629736501	626730417	620335591	618086655	610102015	608813497	605614594	604573536	601648656	471824010	378856114	597803049	451675304	386314231	520070521	365815839	467223642	1738229573	1730719623	1728798265	527653063	1722728885	1714455523	1715243502	427068220	527299384	341605785	525889359
2025-04-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069455132	961993340	2063314032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940965272	0	0	0	986755364	0	0	0	0	0	0
2025-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606024113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2370371329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506636516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-23	1292280	1292280	652392	652392	232992	232992	92304	652392	1292280	279600	279600	279600	279600	279600	268176	279600	139800	279600	279600	279600	279600	279600	279600	279600	652392	1292280	279600	139800	93192	279600	93192	279600	279600	559200	279600	93192	93192	0	279600	93192	279600	93192	93192	93192	279600	279600	279600	279600	279600	279600	0	279600	279600	279600	372792	93192	93192	93192	93192	93192	93192	93192	93192	93192	652392	1292280	93192	652392	1292280	652392	1292280	93192	256296	256296	256296	93192	256296	256296	256296	652392	93192	1292280	93192
2025-07-07	63918513	0	485367799	0	1290068322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-14	1292280	1292280	652392	652392	232992	232992	92304	652392	1292280	279600	279600	279600	279600	279600	268176	279600	139800	279600	279600	279600	279600	279600	279600	279600	652392	1292280	279600	139800	93192	279600	93192	279600	279600	559200	279600	93192	93192	0	279600	93192	279600	93192	93192	93192	279600	279600	279600	279600	279600	279600	0	279600	279600	279600	372792	93192	93192	93192	93192	93192	93192	93192	93192	93192	652392	1292280	93192	652392	1292280	652392	1292280	93192	256296	256296	256296	93192	256296	256296	256296	652392	93192	1292280	93192
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1773682229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604573536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715243502	0	0	0	0
2025-07-28	0	341789629	485367799	0	1290068338	1278667364	0	0	0	0	0	0	0	1794915537	0	0	966510371	0	0	0	0	1806801568	0	0	455640643	361552132	0	0	552668770	1758303716	0	0	0	0	0	549062527	624743375	807915427	0	0	2328039728	523656015	0	0	1801898788	0	0	0	1907795713	1913077440	0	0	0	0	0	629736501	626730417	0	0	610102015	0	605614594	0	0	0	378856114	0	0	0	520070521	0	0	0	0	1728798265	527653063	1722728885	0	0	0	0	0	0
2025-08-04	0	0	0	0	0	0	0	0	0	0	1982475067	0	0	0	0	0	0	1918057855	0	1797905882	0	0	0	1626571595	0	0	1767467941	0	0	0	0	2366373022	2336871497	2370371329	1616383452	0	0	0	1715527508	0	0	0	523779931	620011004	0	1788119395	0	0	0	0	0	0	0	0	0	0	0	620335591	618086655	0	0	0	0	0	0	0	597803049	0	0	0	0	0	1738229573	1772775759	0	0	0	0	0	0	0	341605785	0
2025-08-11	683579258	0	0	485367799	0	0	531137672	458110347	352728103	2051706554	0	1686260024	1685316448	0	1113721059	0	0	0	0	0	1652711225	0	1787780436	0	0	0	0	0	0	0	0	2366373022	114929704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728366015	0	0	155567599	0	1916016217	0	0	0	0	0	0	0	608813497	0	0	601648656	471824010	0	0	0	0	0	365815839	0	0	0	0	0	0	0	0	427068220	527299384	0	525889359
2025-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552225694	2366373022	5622475046	4740742658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899311801	0	1931483859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386314231	0	0	0	0	0	0	0	0	1714455523	0	0	0	0	0
2025-08-25	0	341789629	0	0	0	0	0	0	0	0	1982475067	0	0	0	0	0	0	0	0	1797905882	0	0	0	0	0	0	0	0	0	0	0	0	2336871497	0	0	0	0	0	0	0	0	0	0	0	0	1788119395	0	0	0	1913077440	155567599	0	0	0	0	0	0	0	618086655	0	0	0	0	0	0	378856114	597803049	0	0	0	0	0	1738229573	0	1728798265	0	0	0	0	0	0	341605785	0
2025-09-01	0	0	0	485367799	0	1278667364	0	458110347	0	0	0	0	1685316448	1794915537	0	0	966510371	0	0	0	0	0	0	0	0	0	0	0	0	1758303716	0	2366373022	0	0	1616383452	0	0	0	0	609187466	0	0	523779931	620011004	1801898788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608813497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	0	1290068322	0	0	0	0	0	0	0	0	0	0	0	0	0	1648040726	0	0	0	0	0	0	0	0	896555985	0	0	0	0	0	0	0	0	624743375	0	0	0	0	523656015	0	0	0	0	1778736768	0	1907795713	0	0	0	0	1931483859	2417516652	0	0	620335591	0	0	0	0	0	0	0	0	0	451675304	0	520070521	0	467223642	0	0	0	527653063	0	0	0	427068220	0	0	0
2025-10-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18124230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11398392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
