asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-ATI3/micr/sub-ATI3_sample-S02_FLUO.tif	1410028968	65	27	4
sub-123/micr/sub-123_sample-S14_FLUO.tif	8434964916	352	25	4
sub-OU24R12/micr/sub-OU24R12_sample-S10b_acq-2_CONF.tif	1795613572	79	23	5
sub-IH23R32/micr/sub-IH23R32_sample-S5b_acq-3_CONF.tif	1749569120	80	18	4
sub-IH23R26/micr/sub-IH23R26_sample-S6a_acq-2_CONF.tif	741983526	49	23	4
sub-OU23A7/micr/sub-OU23A7_sample-S02_FLUO.tif	7837510935	371	16	4
sub-IH23R37/micr/sub-IH23R37_sample-S03_FLUO.tif	6939475903	315	16	4
sub-IH23R21/micr/sub-IH23R21_sample-S08_FLUO.tif	10841895728	465	18	4
sub-IH23R26/micr/sub-IH23R26_sample-S8a_acq-4_CONF.tif	1636491190	80	25	5
sub-IH23R31/micr/sub-IH23R31_sample-S6g_acq-4_CONF.tif	1968933608	89	20	4
sub-IH23R37/micr/sub-IH23R37_sample-S02_FLUO.tif	6788450148	288	17	4
sub-IH23R29/micr/sub-IH23R29_sample-S4a_acq-1_CONF.json	82140	370	369	1
sub-IH23R26/micr/sub-IH23R26_sample-S7a_acq-2_CONF.tif	761086872	51	22	4
sub-IH23R21/micr/sub-IH23R21_sample-S05_FLUO.tif	12151622286	467	19	4
sub-IH23R26/micr/sub-IH23R26_sample-S6a_acq-4_CONF.tif	628100120	43	17	4
sub-OU24A12/micr/sub-OU24A12_sample-S08_FLUO.tif	8504677832	370	15	4
sub-IH23R29/micr/sub-IH23R29_sample-S5b_acq-2_CONF.tif	2242597358	91	19	4
sub-AD24/micr/sub-AD24_sample-S08_FLUO.tif	13982241334	645	33	5
sub-IH23R32/micr/sub-IH23R32_sample-S5a_acq-2_CONF.tif	1777754182	77	19	4
sub-IH23R26/micr/sub-IH23R26_sample-S6b_acq-2_CONF.tif	1004749652	53	18	4
sub-100/micr/sub-100_sample-S05_FLUO.tif	7869800336	345	18	4
sub-OU23I3/micr/sub-OU23I3_sample-S08_FLUO.tif	7881917300	345	18	4
sub-OU23A9/micr/sub-OU23A9_sample-S08_FLUO.tif	8504061847	349	19	5
sub-IH23R32/micr/sub-IH23R32_sample-S5c_acq-1_CONF.tif	1244401592	62	17	4
sub-OU24R17/micr/sub-OU24R17_sample-I5c_acq-1_CONF.tif	479131716	38	19	4
sub-OU24R9/micr/sub-OU24R9_sample-S9_acq-4_CONF.tif	1425476316	72	16	4
sub-OU24R10/micr/sub-OU24R10_sample-S8a_acq-2_CONF.tif	1130773386	63	17	4
sub-IH23R21/micr/sub-IH23R21_sample-S02_FLUO.tif	6841072794	388	17	4
sub-OU24R10/micr/sub-OU24R10_sample-S8a_acq-4_CONF.tif	1236129998	65	19	4
sub-IH23R36/micr/sub-IH23R36_sample-S02_FLUO.tif	6260511787	312	16	4
sub-AD24/micr/sub-AD24_sample-S05_FLUO.tif	18018464574	773	23	5
sub-OU23I3/micr/sub-OU23I3_sample-S01_FLUO.tif	6892151329	343	16	4
sub-IH23R31/micr/sub-IH23R31_sample-S6b_acq-2_CONF.tif	1957609818	92	17	4
sub-IH23R31/micr/sub-IH23R31_sample-S7b_acq-2_CONF.tif	965928876	56	17	4
sub-OU23A10/micr/sub-OU23A10_sample-S11_FLUO.tif	7504305544	336	24	4
sub-AD24/micr/sub-AD24_sample-S10_FLUO.tif	14966458117	695	26	4
sub-IH23R34/micr/sub-IH23R34_sample-S09_FLUO.tif	7085561312	312	16	4
sub-OU24R9/micr/sub-OU24R9_sample-S10_acq-2_CONF.tif	1452621996	74	18	4
sub-OU23A10/micr/sub-OU23A10_sample-S12_FLUO.tif	6619204933	336	24	4
sub-OU24I8/micr/sub-OU24I8_sample-S05_FLUO.tif	10518517046	489	19	4
sub-IH23R13/micr/sub-IH23R13_sample-S02a_acq-3_CONF.tif	2313390930	108	20	4
sub-OU24A2/micr/sub-OU24A2_sample-S04_FLUO.tif	8648228622	407	15	4
sub-IH23R37/micr/sub-IH23R37_sample-S11_FLUO.tif	8530186209	373	17	4
sub-OU24I8/micr/sub-OU24I8_sample-S09_FLUO.tif	5941019804	267	20	4
sub-OU24I8/micr/sub-OU24I8_sample-S01_FLUO.tif	1507516554	76	18	4
sub-IH23R26/micr/sub-IH23R26_sample-S6c_acq-3_CONF.tif	680870580	45	16	4
sub-ATI3/micr/sub-ATI3_sample-S09_FLUO.tif	5825049700	290	19	4
sub-IH23R31/micr/sub-IH23R31_sample-S6c_acq-3_CONF.tif	2230602084	95	25	4
sub-IH23R29/micr/sub-IH23R29_sample-S4a_acq-4_CONF.tif	2613257152	108	17	4
sub-IH23R37/micr/sub-IH23R37_sample-S07_FLUO.tif	7254340088	304	14	5
sub-OU23A10/micr/sub-OU23A10_sample-S07_FLUO.tif	6262303422	317	21	4
sub-IH23R24/micr/sub-IH23R24_sample-S07_FLUO.tif	9939248356	430	18	4
sub-OU23A10/micr/sub-OU23A10_sample-S10_FLUO.tif	6390033178	334	22	4
sub-IH23R31/micr/sub-IH23R31_sample-S7d_acq-2_CONF.tif	1892090572	89	25	4
sub-OU24R12/micr/sub-OU24R12_sample-S10b_acq-3_CONF.tif	1368219856	69	19	4
sub-OU23I3/micr/sub-OU23I3_sample-S03_FLUO.tif	5648810734	311	15	4
sub-IH23R31/micr/sub-IH23R31_sample-S7a_acq-1_CONF.tif	1612333350	81	17	4
sub-CL5/micr/sub-CL5_sample-S13_FLUO.tif	7497950392	375	20	4
sub-IH23R26/micr/sub-IH23R26_sample-S6a_acq-1_CONF.tif	658564392	49	23	4
sub-IH23R31/micr/sub-IH23R31_sample-S7a_acq-4_CONF.tif	1977526918	89	25	4
sub-IH23R31/micr/sub-IH23R31_sample-S7d_acq-3_CONF.tif	1669891686	82	18	4
sub-IH23R36/micr/sub-IH23R36_sample-S05_FLUO.tif	6618757895	330	17	4
sub-OU24R12/micr/sub-OU24R12_sample-S10a_acq-2_CONF.tif	1416795200	78	28	4
sub-OU24R10/micr/sub-OU24R10_sample-S8a_acq-3_CONF.tif	1209518424	61	15	4
sub-IH23R37/micr/sub-IH23R37_sample-S04_FLUO.tif	7208432287	360	17	4
sub-IH23R24/micr/sub-IH23R24_sample-S04_FLUO.tif	7767728844	410	18	4
sub-IH23R26/micr/sub-IH23R26_sample-S6b_acq-4_CONF.tif	680672838	45	16	4
sub-IH23R32/micr/sub-IH23R32_sample-S6b_acq-1_CONF.tif	2136268602	98	17	4
sub-IH23R31/micr/sub-IH23R31_sample-S6b_acq-3_CONF.tif	2044145886	103	28	4
sub-123/micr/sub-123_sample-S03_FLUO.tif	5556395328	277	20	4
sub-IH23R29/micr/sub-IH23R29_sample-S5a_acq-1_CONF.tif	2640695192	110	19	4
sub-123/micr/sub-123_sample-S04_FLUO.tif	5706354236	292	21	4
sub-IH23R24/micr/sub-IH23R24_sample-S08_FLUO.tif	10453340164	452	18	4
sub-OU24R9/micr/sub-OU24R9_sample-S10_acq-3_CONF.tif	1440765048	74	18	4
sub-OU23I2/micr/sub-OU23I2_sample-S07_FLUO.tif	7468298399	358	20	4
sub-IH23R36/micr/sub-IH23R36_sample-S01_FLUO.tif	5970927986	301	15	5
sub-IH23R26/micr/sub-IH23R26_sample-S8c_acq-4_CONF.tif	1677234278	82	24	4
sub-IH23R31/micr/sub-IH23R31_sample-S7d_acq-4_CONF.tif	1803237380	82	18	4
sub-CL5/micr/sub-CL5_sample-S05_FLUO.tif	7488422552	331	19	4
sub-IH23R34/micr/sub-IH23R34_sample-S01_FLUO.tif	5830221478	313	17	4
sub-OU24R10/micr/sub-OU24R10_sample-S7b_acq-4_CONF.tif	391298658	36	17	4
sub-OU23A10/micr/sub-OU23A10_sample-S01_FLUO.tif	5176544912	241	25	4
sub-OU23A9/micr/sub-OU23A9_sample-S06_FLUO.tif	7454214808	328	16	4
sub-100/micr/sub-100_sample-S10_FLUO.tif	8644300556	400	17	4
sub-OU23A7/micr/sub-OU23A7_sample-S08_FLUO.tif	4959332695	336	14	3
sub-IH23R31/micr/sub-IH23R31_sample-S5b_acq-4_CONF.tif	1006085408	94	26	3
