date	bytes_sent	number_of_requests	number_of_downloads
2025-07-03	39967531843	4900	160
2025-07-06	206962985606	24940	280
2025-07-07	1646887642	220	220
2025-07-09	16403156625	2220	300
2025-07-10	6835272878	900	80
2025-07-12	15486576135	1940	60
2025-07-21	496713792	<50	<50
2025-07-26	7221787775	140	<50
2025-07-27	6652529313	140	<50
2025-07-28	14940066312	300	<50
2025-07-29	11829062122	240	<50
2025-07-30	20806663664	420	<50
2025-07-31	21419173568	420	<50
2025-08-01	5035603968	100	<50
2025-08-02	5319318396	100	<50
2025-08-03	10469527247	220	<50
2025-08-04	13120995160	260	<50
2025-08-05	15122087398	300	<50
2025-08-06	8853624004	180	<50
2025-08-07	2275755369	<50	<50
2025-08-08	3875694919	80	<50
2025-08-09	6097301430	120	<50
2025-08-10	5254579267	100	<50
2025-08-11	7597090705	160	<50
2025-08-12	8003928231	160	<50
2025-08-13	14329662842	280	<50
2025-08-14	9735511159	200	<50
2025-08-15	15617405690	320	<50
2025-08-16	12155580469	240	<50
2025-08-17	7312236019	160	<50
2025-08-18	6907167193	140	<50
2025-08-19	5489624735	100	<50
2025-08-20	3128955140	60	<50
2025-08-21	1826609617	<50	<50
2025-08-22	4853844827	100	<50
2025-08-23	4437445406	80	<50
2025-08-24	5475719530	100	<50
2025-08-26	308272228	<50	<50
2025-08-27	5281160820	100	<50
2025-08-28	8187131888	160	<50
2025-08-29	9453542910	200	<50
2025-08-30	3534754498	80	<50
2025-08-31	6576033907	140	<50
2025-09-01	4707303222	100	<50
2025-09-02	9423779435	180	<50
2025-09-03	4579520504	100	<50
2025-09-04	8874312599	180	<50
2025-09-05	3572890404	80	<50
2025-09-06	2999178320	60	<50
2025-09-07	2420671006	40	<50
2025-09-08	9590214997	180	<50
2025-09-09	2207509723	<50	<50
2025-09-10	7783362242	160	<50
2025-09-11	6392355940	120	<50
2025-09-12	5101654335	100	<50
2025-09-13	1896994528	<50	<50
2025-09-16	2804298480	<50	<50
2025-12-12	970581776	180	<50
2025-12-13	1497769915	280	<50
2025-12-14	2361874535	460	<50
2025-12-15	2391561549	460	<50
2025-12-16	8472703103	1980	1000
2025-12-17	1270938259	240	<50
2025-12-18	288857539527	2040	1000
2025-12-19	10377637078	2020	1000
2025-12-20	4841125667	920	<50
2025-12-21	3614142121	700	<50
2025-12-22	2408345207	460	<50
2025-12-23	1447887422	280	<50
2025-12-24	172085266	<50	<50
2025-12-25	3456409316	660	<50
2025-12-26	1160053259	220	<50
2025-12-27	1295031662	240	<50
2025-12-28	6061254713	1160	<50
2025-12-29	664842951	120	<50
2025-12-30	4201688033	800	<50
2025-12-31	3900590314	740	<50
2026-01-01	3213864080	620	<50
2026-01-02	1545965296	300	<50
2026-01-03	4757264501	920	<50
2026-01-04	2740070763	520	<50
2026-01-05	3750782888	720	<50
2026-01-06	5885434338	1120	<50
2026-01-07	5852382560	1120	<50
2026-01-08	8694827654	1660	<50
2026-01-09	2166791432	400	<50
2026-01-10	4972798596	940	<50
2026-01-11	7902244061	1140	<50
2026-01-15	923388589	180	<50
2026-01-16	62075211674	320	<50
2026-01-17	86515267014	400	<50
2026-01-18	106337571624	340	<50
2026-01-19	38339792172	160	<50
2026-01-22	6889972642	1320	<50
2026-01-23	19098470566	3660	<50
2026-01-24	10232256940	1960	<50
2026-01-26	8995120327	1720	<50
2026-01-27	14893710714	2860	<50
2026-01-28	18841307289	3620	<50
2026-01-29	9453606899	1820	<50
2026-01-30	16830606449	3220	<50
2026-01-31	11361873860	2180	<50
2026-02-01	14724380302	2820	<50
2026-02-02	8753639298	1680	<50
2026-02-03	3685176467	700	<50
2026-02-04	18975419964	3640	<50
2026-02-05	12538619347	2400	<50
