region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	291897858343	35166	1149	495
USA/MA	382195609194	7775	2	696
USA	113116948332	21713	1002	179
CHN	468295776210	34758	41	502
AWS/ap-southeast-1	4970609588	1003	1003	0
VPN	295960037624	3490	3459	31
GCP/us-west1	147357426	2	2	0
FRA/HDF	2822313180	13	13	0
AWS/us-east-2	5574067386	41	41	0
AWS/us-west-2	13517493025	25	25	0
USA/IL	151390967879	1206	1205	1
GCP/us-east1	26137692	3	3	0
USA/FL	15721920	1	1	0
NPL/P3	64329301	6	6	0
IRQ/KA	8843803	4	4	0
BRA/RS	16508893	6	6	0
FRA/PAC	20831544	2	2	0
SGP	67670407	14	14	0
ALB/11	35964547	5	5	0
KAZ/59	2030748	1	1	0
USA/MD	16448443	3	3	0
USA/NC	6167009	2	2	0
VNM/52	917112	1	1	0
SYR	3276506	7	7	0
VNM/HN	141565227	26	26	0
IRQ/AR	32819953	6	6	0
PRY/ASU	852049	3	3	0
KGZ/GB	6223482	4	4	0
COL/MAG	447	2	2	0
CIV/AB	222	1	1	0
COL/DC	11595795	8	8	0
KAZ/75	222	1	1	0
UKR/53	23976375	4	4	0
BWA	222	1	1	0
VNM/SG	136521315	29	29	0
BGD/C	15919756	10	10	0
IND/TS	1113858	2	2	0
VNM/49	222	1	1	0
ARG/B	107433997	18	18	0
PAK/PB	79790069	19	19	0
ZAF/KZN	443	2	2	0
PAN/8	14936046	2	2	0
BGD/D	222	1	1	0
PAK/SD	14805476	5	5	0
BGD	97742159	34	34	0
ARE/AJ	7206325	3	3	0
IND/NL	4061718	2	2	0
DEU/HH	222	1	1	0
ARE/AZ	33540318	3	3	0
ARE/DU	444	2	2	0
IRQ/BG	32558142	9	9	0
CHL/RM	47691376	11	11	0
BRA/CE	222	1	1	0
UZB/TK	21423087	13	13	0
BRA/SP	90731245	26	26	0
AZE/BA	29217011	6	6	0
ISR/TA	1441398	2	2	0
URY/MO	7861403	3	3	0
VNM/26	15853158	3	3	0
ETH/AA	3931150	5	5	0
VEN/D	222	1	1	0
IDN/YO	80509779	14	14	0
VEN/A	13889029	10	10	0
TUN/12	6551022	2	2	0
VNM/72	222	1	1	0
IRQ	8320615	9	9	0
IND/PB	1768716	1	1	0
TUN/13	7729944	1	1	0
BRA/PA	9433152	2	2	0
OMN/MA	29020265	4	4	0
HKG	86929787	15	15	0
BRA/PR	19849368	5	5	0
IND/UP	11856948	2	2	0
ECU/G	4454544	1	1	0
MEX/NLE	53061930	6	6	0
BLR/MA	4258020	1	1	0
UKR/68	4127004	1	1	0
GCP/us-central1	2158311347	34	34	0
ITA	9171120	1	1	0
JAM/01	4717235	5	5	0
CAN/QC	6753048	2	2	0
CHL/BI	10022949	3	3	0
TUR/72	3668448	1	1	0
KAZ/33	2685828	1	1	0
USA/PA	25351596	2	2	0
USA/DE	13756680	1	1	0
IND/MP	6223483	2	2	0
IRL	20635231	3	3	0
GEO/AJ	8843580	1	1	0
PAK/KP	2030973	2	2	0
BRA/PB	2030748	1	1	0
BGR	22010688	1	1	0
IRQ/SU	5306148	1	1	0
LBN/BA	13865116	3	2	1
COL/CAL	2423796	1	1	0
LVA/113	8254008	1	1	0
TUN/51	1375668	1	1	0
ZAF/WC	5502893	3	3	0
JOR	19390368	6	6	0
COL/ANT	31968129	7	7	0
ZAF/GP	8450978	4	4	0
UZB/SA	42580845	8	8	0
VNM/54	10808820	1	1	0
DZA/05	1113857	2	2	0
GBR/SCT	11332884	1	1	0
USA/GA	13298124	1	1	0
MAR/01	172	1	1	0
SAU/01	17687332	6	6	0
CHN/GS	15771	6	6	0
MYS/14	35308812	3	3	0
COL/LAG	9171120	1	1	0
VNM/HP	1310385	2	2	0
BHR/13	3144605	3	3	0
MEX/CMX	13167773	5	5	0
MYS/06	917112	1	1	0
EGY/GZ	79293352	1	1	0
BRA/BA	12128237	3	3	0
ARG/R	4332785	2	2	0
BIH/BIH	7336896	1	1	0
PHL/00	27120312	3	3	0
UKR/14	13756680	1	1	0
KEN/30	55683160	12	12	0
MYS/04	1113636	1	1	0
BRA/MA	6485517	2	2	0
MLI/BKO	2161764	1	1	0
UKR/26	7664436	1	1	0
ARE	14346252	1	1	0
VNM	29151060	2	2	0
VEN	16835556	3	3	0
MYS/08	851604	1	1	0
TUR/34	18473256	2	2	0
IDN/JB	22272943	3	3	0
ALB	18931812	1	1	0
IDN/JK	7140372	2	2	0
IDN/KI	17359620	2	2	0
IRQ/KI	6026736	1	1	0
PAK/IS	12446966	5	5	0
BLR/HM	6616308	1	1	0
IDN	21486835	5	5	0
COL/VAC	3799464	2	2	0
IND/GJ	2751336	2	2	0
SEN/DK	19128336	4	4	0
GBR/ENG	65966556	3	3	0
BRA/GO	22665991	3	3	0
VEN/G	7795452	1	1	0
VNM/DN	12446743	3	3	0
BRA/RJ	2752216	5	5	0
DOM/25	223	1	1	0
IRQ/AN	223	1	1	0
VNM/56	22207435	3	3	0
DZA/14	223	1	1	0
BRA/MG	7075744	6	6	0
JOR/AM	16704763	4	4	0
BGD/B	223	1	1	0
CHL/VS	223	1	1	0
MEX	24434484	2	2	0
ZAF/MP	1179144	1	1	0
USA/NJ	151911541	4	4	0
FRA/IDF	718	1	1	0
VNM/CT	1196	2	2	0
BRA/AM	1376386	2	2	0
BOL/L	13953922	2	2	0
IND/KA	1113636	1	1	0
IND/MH	14804808	2	2	0
ROU/CT	8516040	1	1	0
MYS/10	11201868	3	3	0
IDN/RI	36356940	2	2	0
MEX/MEX	3341129	2	2	0
BGD/E	3930912	3	3	0
ECU/P	669	3	3	0
USA/WA	221	1	1	0
VEN/V	657	3	3	0
MEX/PUE	221	1	1	0
VEN/K	2424017	2	2	0
ZAF/NW	2948081	2	2	0
