week_start	Neurophysiology
2025-11-10	448109556081
2025-11-17	1058030868967
2025-12-08	14707756513
2025-12-15	821758977927
2025-12-22	64868289743
2025-12-29	78899956640
2026-01-05	64610776398
2026-01-12	429427850004
2026-01-19	146922279290
2026-01-26	287379504387
2026-02-02	96558863707
2026-02-16	145002753
2026-02-23	4216883235
2026-03-02	437539730
2026-03-09	74660275
2026-03-16	1255264296
2026-03-23	1698479257
2026-03-30	484765866
2026-04-06	25875660
2026-04-13	138811732
2026-04-20	1771794876
2026-04-27	233405004
2026-05-11	32576242782
2026-05-18	912143063
2026-05-25	145160595
2026-06-01	865978172
2026-06-08	1015215618
2026-06-15	409187154
2026-06-22	2267807686
2026-06-29	2500471992
2026-07-06	17228872568
2026-07-13	169135928
