region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HKG/KKC	6191567386	742	0	6
GitHub	3423549365	35837	329	410
USA/NH	2688556617	5049	459	312
USA/VT	623419125	1133	103	21
USA/MA	45010113603	5347	0	52
USA	6307975102	1203	19	6
GBR/ENG	24531881736	26	26	0
USA/MD	46306435	31	10	10
USA/IL	486085912	20	16	2
AWS/us-east-1	19488744678	2330	102	18
USA/VA	21119889156	206	22	3
VPN	37782488186	180	129	13
AWS/ap-southeast-1	272644296	42	42	0
CHN	41836524429	2431	0	22
USA/CA	18670602512	70	26	6
CAN/QC	488521047	99	0	12
IND/MH	2044940345	3	3	0
MEX/CMX	50592919	188	43	43
COL/VAC	9236628	1	1	0
VNM/24	39959880	1	1	0
ECU/P	4258020	2	2	0
BGD/C	3995988	1	1	0
SGP	297062452	2	2	0
IDN/KB	917112	1	1	0
FRA/IDF	66476772	255	26	13
CHN/BJ	7632732	30	6	6
ARG/B	1113636	1	1	0
ZAF/GP	1113636	1	1	0
NLD	7411888030	350	7	7
TWN/KHH	5175132	1	1	0
BRA/MG	12970584	3	3	0
MYS/14	4978608	3	3	0
MYS/08	917112	1	1	0
PAN/8	5961228	1	1	0
HKG	4454544	2	2	0
USA/ID	1703208	1	1	0
NOR/50	188007594	45	0	5
BGD/E	1113636	1	1	0
VNM/SG	7729944	2	2	0
MYS/10	1441176	1	1	0
JPN/13	7835726	11	1	1
AWS/us-east-2	498907814	1569	0	15
USA/RI	55915764	12	0	1
VNM/HN	14739300	4	4	0
NPL	917112	1	1	0
IND/UK	982620	1	1	0
BRA/SP	11070852	2	2	0
GCP/us-east1	18080208	2	2	0
VNM/21	1048128	1	1	0
ARG/T	1048128	1	1	0
VNM/68	851604	1	1	0
IND/CH	917112	1	1	0
BRA/PR	1113636	1	1	0
COL/DC	2227272	1	1	0
AWS/us-west-2	26942852	22	6	2
USA/WA	5584732	6	2	2
IND/KA	917112	1	1	0
BGD	917112	1	1	0
ARE/AZ	917112	1	1	0
IND/DL	2030748	2	2	0
AZE/BA	1113636	1	1	0
HND/FM	3668448	1	1	0
PAK/SD	917112	1	1	0
ARG/C	1375668	1	1	0
CHE/VD	2448624	8	2	1
IRQ/NA	3602940	1	1	0
ESP/CM	1637700	1	1	0
IDN/JB	851604	1	1	0
FRA/ARA	2358288	1	1	0
NPL/P3	1048128	1	1	0
USA/KY	2096256	1	1	0
USA/CO	18997320	1	1	0
RUS/OMS	1113636	1	1	0
CHE/SG	1113636	1	1	0
CAN/ON	3406416	1	1	0
VEN/V	1113636	1	1	0
SAU/14	1113636	1	1	0
IND/WB	917112	1	1	0
SAU/04	1113636	1	1	0
ISL/1	851604	1	1	0
PAK/PB	851604	1	1	0
CHL/RM	2292780	1	1	0
DEU/NI	1048128	1	1	0
USA/NY	31771380	2	2	0
USA/UT	1048128	1	1	0
ZAF/WC	8319516	2	2	0
USA/OH	23779404	1	1	0
CHE/AG	22600260	1	1	0
ESP/AN	1375668	1	1	0
COL/ANT	3668448	1	1	0
CAN/AB	2358288	1	1	0
PHL/40	1768716	1	1	0
DEU/BW	1048128	1	1	0
IND/OD	1179144	1	1	0
PHL	1113636	1	1	0
VNM/54	851604	1	1	0
VEN/N	2882352	1	1	0
