asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-jaq/sub-jaq_ses-jaq-14_behavior+ecephys.nwb	5446551873660	228411	197	180
sub-jaq/sub-jaq_ses-jaq-18_behavior+ecephys.nwb	5147658228155	163327	199	173
sub-roquefort/sub-roquefort_ses-roquefort-07_behavior+ecephys.nwb	4009451968955	129121	194	169
sub-jaq/sub-jaq_ses-jaq-10_behavior+ecephys.nwb	2479164008414	82982	195	173
sub-montague/sub-montague_ses-montague-08_behavior+ecephys.nwb	4141819106333	139210	184	175
sub-montague/sub-montague_ses-montague-06_behavior+ecephys.nwb	3512820550054	145613	210	179
sub-despereaux/sub-despereaux_ses-despereaux-05_behavior+ecephys.nwb	4404490408304	270159	272	191
sub-despereaux/sub-despereaux_ses-despereaux-12_behavior+ecephys.nwb	3877562995312	253829	219	181
sub-jaq/sub-jaq_ses-jaq-09_behavior+ecephys.nwb	4865344867326	156156	183	167
sub-despereaux/sub-despereaux_ses-despereaux-11_behavior+ecephys.nwb	4119805404595	284608	218	188
sub-jaq/sub-jaq_ses-jaq-11_behavior+ecephys.nwb	4644055749019	163884	178	169
sub-roquefort/sub-roquefort_ses-roquefort-19_behavior+ecephys.nwb	3987406536989	130349	192	165
sub-montague/sub-montague_ses-montague-09_behavior+ecephys.nwb	5230656132659	185466	187	174
sub-despereaux/sub-despereaux_ses-despereaux-08_behavior+ecephys.nwb	3729917190598	238702	322	223
sub-montague/sub-montague_ses-montague-12_behavior+ecephys.nwb	3911792078868	155174	188	171
sub-despereaux/sub-despereaux_ses-despereaux-09_behavior+ecephys.nwb	3944770630409	254111	220	177
sub-jaq/sub-jaq_ses-jaq-13_behavior+ecephys.nwb	3404577243489	125524	185	162
sub-jaq/sub-jaq_ses-jaq-15_behavior+ecephys.nwb	3620292735338	130465	177	160
sub-roquefort/sub-roquefort_ses-roquefort-16_behavior+ecephys.nwb	3492418106386	129836	201	165
sub-montague/sub-montague_ses-montague-10_behavior+ecephys.nwb	5046755859713	134238	189	169
sub-jaq/sub-jaq_ses-jaq-08_behavior+ecephys.nwb	3763230125888	144441	189	170
sub-roquefort/sub-roquefort_ses-roquefort-11_behavior+ecephys.nwb	4030936996846	146864	195	162
sub-jaq/sub-jaq_ses-jaq-17_behavior+ecephys.nwb	3144430076882	142962	189	157
sub-montague/sub-montague_ses-montague-18_behavior+ecephys.nwb	2029683281125	97907	206	167
sub-montague/sub-montague_ses-montague-07_behavior+ecephys.nwb	3521338875411	160427	194	164
sub-jaq/sub-jaq_ses-jaq-12_behavior+ecephys.nwb	3392141851819	153636	192	166
sub-roquefort/sub-roquefort_ses-roquefort-20_behavior+ecephys.nwb	3739624477899	137991	190	164
sub-roquefort/sub-roquefort_ses-roquefort-08_behavior+ecephys.nwb	3407339676313	107224	219	171
sub-despereaux/sub-despereaux_ses-despereaux-13_behavior+ecephys.nwb	4379830121338	346022	229	194
sub-montague/sub-montague_ses-montague-15_behavior+ecephys.nwb	3446264790908	116443	186	162
sub-roquefort/sub-roquefort_ses-roquefort-14_behavior+ecephys.nwb	3321481289158	106187	188	164
sub-roquefort/sub-roquefort_ses-roquefort-15_behavior+ecephys.nwb	3671081400865	116018	183	159
sub-montague/sub-montague_ses-montague-04_behavior+ecephys.nwb	3398927347886	487561	263	362
sub-montague/sub-montague_ses-montague-11_behavior+ecephys.nwb	5172533395424	120967	187	173
sub-roquefort/sub-roquefort_ses-roquefort-10_behavior+ecephys.nwb	4961329473756	147834	178	169
sub-despereaux/sub-despereaux_ses-despereaux-03_behavior+ecephys.nwb	4626762430686	346328	712	237
sub-despereaux/sub-despereaux_ses-despereaux-07_behavior+ecephys.nwb	13093560581569	716508	891	249
sub-despereaux/sub-despereaux_ses-despereaux-04_behavior+ecephys.nwb	7365953608557	379530	240	200
sub-roquefort/sub-roquefort_ses-roquefort-09_behavior+ecephys.nwb	3648707431368	123613	174	163
sub-jaq/sub-jaq_ses-jaq-16_behavior+ecephys.nwb	3361155132282	109488	175	158
sub-roquefort/sub-roquefort_ses-roquefort-12_behavior+ecephys.nwb	3017282098405	97471	194	173
sub-jaq/sub-jaq_ses-jaq-07_behavior+ecephys.nwb	3407171993927	109935	169	162
sub-roquefort/sub-roquefort_ses-roquefort-22_behavior+ecephys.nwb	2093788515446	59394	182	152
sub-roquefort/sub-roquefort_ses-roquefort-17_behavior+ecephys.nwb	3470499925950	110417	169	154
sub-montague/sub-montague_ses-montague-05_behavior+ecephys.nwb	3419333494744	114700	178	166
sub-despereaux/sub-despereaux_ses-despereaux-14_behavior+ecephys.nwb	5974503356464	298812	218	184
sub-jaq/sub-jaq_ses-jaq-06_behavior+ecephys.nwb	4192677026745	130651	185	162
sub-montague/sub-montague_ses-montague-03_behavior+ecephys.nwb	4369119348774	151227	188	173
sub-montague/sub-montague_ses-montague-17_behavior+ecephys.nwb	3707412806371	128486	183	167
sub-despereaux/sub-despereaux_ses-despereaux-10_behavior+ecephys.nwb	4230126600906	341733	203	186
sub-montague/sub-montague_ses-montague-16_behavior+ecephys.nwb	3566308227113	116570	186	170
sub-roquefort/sub-roquefort_ses-roquefort-13_behavior+ecephys.nwb	4162255006398	118299	181	164
sub-despereaux/sub-despereaux_ses-despereaux-06_behavior+ecephys.nwb	4637872200543	319362	208	185
sub-montague/sub-montague_ses-montague-14_behavior+ecephys.nwb	4213922135196	126386	177	175
sub-roquefort/sub-roquefort_ses-roquefort-21_behavior+ecephys.nwb	3874312019723	104481	192	174
sub-roquefort/sub-roquefort_ses-roquefort-18_behavior+ecephys.nwb	3691280548838	119884	185	160
sub-montague/sub-montague_ses-montague-13_behavior+ecephys.nwb	4005107788691	138416	182	175
