week_start	Neurophysiology	Video
2025-06-30	0	5183072429
2025-07-28	0	1824458755
2025-08-04	0	1285283176
2025-08-11	0	740098472
2025-08-18	0	416808806
2025-08-25	0	213167322
2025-09-01	0	945380898
2025-09-08	0	1176454096
2025-11-03	36232311941	34310834
2025-11-10	23584265910	0
2025-11-17	66622885418	0
2025-11-24	414658256	0
2026-02-23	336576825	0
2026-05-11	5847752417	0
