date	bytes_sent	number_of_requests	number_of_downloads
2025-11-23	1458650648	920	320
2025-11-24	918153228	800	80
2025-11-25	733328498	1340	180
2025-11-26	360625784	720	80
2025-11-27	360012304	720	80
2025-11-28	368037790	720	80
2025-11-29	376769158	720	80
2025-11-30	377012166	720	80
2025-12-01	376585394	720	80
2025-12-02	371329962	720	80
2025-12-03	375887762	720	80
2025-12-04	368640542	720	80
2025-12-05	368435918	720	80
2025-12-06	370969546	720	80
2025-12-07	373506728	720	80
2025-12-08	371726972	720	80
2025-12-09	738228178	1420	180
2025-12-10	742328352	1420	180
2025-12-11	378063494	720	80
2025-12-14	15651184	<50	<50
2025-12-15	2001710	<50	<50
2025-12-16	1152051318	1520	260
2025-12-17	745423270	1420	180
2025-12-18	2029139124	2940	440
2025-12-19	424558054	80	80
2025-12-20	10296026	<50	<50
2025-12-23	3386098	<50	<50
2025-12-24	11876506	<50	<50
2025-12-26	15929990	<50	<50
2025-12-29	5432524	<50	<50
2025-12-30	809536	<50	<50
2026-01-02	10985318	<50	<50
2026-01-03	19311196	<50	<50
2026-01-05	741651988	1420	180
2026-01-06	747873410	1420	180
2026-01-07	375625560	720	80
2026-01-08	1132278810	2140	260
2026-01-10	5591560	<50	<50
2026-01-11	9537168	<50	<50
2026-01-16	102829974	<50	<50
2026-01-17	121529172	<50	<50
2026-01-18	170895516	<50	<50
2026-01-19	15117372	<50	<50
2026-01-22	8014298	<50	<50
2026-01-23	764223544	1420	180
2026-01-24	805211914	1440	180
2026-01-26	14367374	<50	<50
2026-01-27	383643398	720	80
2026-01-28	800714706	1440	180
2026-01-29	439428546	720	100
2026-01-30	767531198	1440	180
2026-01-31	31238338	<50	<50
2026-02-01	51212502	<50	<50
2026-02-02	20672910	<50	<50
2026-02-03	10233324	<50	<50
2026-02-04	757467060	1420	180
2026-02-05	365973308	680	80
2026-02-06	757589002	1440	180
2026-02-09	542008910	80	80
2026-02-10	745580750	1420	180
2026-02-12	739800162	1420	180
2026-02-17	745626118	1420	180
2026-02-18	542008910	80	80
2026-02-19	4173738	<50	<50
2026-02-20	189334184	80	<50
2026-02-24	762364588	1420	180
2026-02-25	24985668	<50	<50
2026-02-26	36539178	60	<50
2026-02-28	762379294	1460	180
2026-03-01	39062198	80	<50
2026-03-02	25489132	40	<50
2026-03-03	21541326	<50	<50
2026-03-04	29983286	60	<50
2026-03-05	41015066	80	<50
2026-03-06	46414634	80	<50
2026-03-07	41902510	80	<50
2026-03-08	22498792	<50	<50
2026-03-09	27646568	60	<50
2026-03-10	15191426	<50	<50
2026-03-17	1547680	<50	<50
2026-03-18	921787586	2140	260
2026-03-19	893220262	1480	240
2026-03-20	599731118	1420	180
2026-03-24	23146448	<50	<50
2026-03-25	6207670	<50	<50
2026-03-26	93028010	<50	<50
2026-03-27	310827658	720	100
2026-03-28	315164490	720	100
2026-03-29	63551374	<50	<50
2026-03-30	29400308	<50	<50
2026-03-31	42579776	<50	<50
2026-04-01	17162830	<50	<50
2026-04-02	22798978	<50	<50
