date	bytes_sent	number_of_requests	number_of_downloads
2021-06-09	1149924551484	109000	<50
2021-06-10	613706367152	<50	<50
2021-06-11	288000031	<50	<50
2021-06-14	38064204	400	<50
2021-06-22	673366321	23820	<50
2021-06-23	672273652	111260	<50
2021-06-25	25732460273	91920	<50
2021-06-30	860385507544	60	60
2021-07-01	789841910	8340	<50
2021-07-16	48541532	25360	<50
2021-07-27	1207328	1580	<50
2021-07-31	26628168	2960	<50
2021-08-02	4194067289	<50	<50
2021-08-03	569320	780	<50
2021-08-04	140655099	137560	<50
2021-08-10	42913076354	5120	<50
2021-08-26	261625953	1900	<50
2021-08-30	10021863235	<50	<50
2021-09-03	80016193	<50	<50
2021-09-22	57576167	1040	<50
2021-10-18	73754359009	<50	<50
2021-10-22	964783941	60	60
2021-10-26	39154654	1000	<50
2021-10-27	10195988	860	<50
2021-12-01	92549795	1220	<50
2021-12-04	13968193649	1020	<50
2021-12-07	39173416	1020	<50
2021-12-10	22166192	940	<50
2021-12-27	587375971	<50	<50
2022-01-12	29808211	980	<50
2022-01-25	139592012	1460	<50
2022-02-01	17220989	<50	<50
2022-02-02	603664	800	<50
2022-02-03	561744962	18220	<50
2022-02-05	2860613413	<50	<50
2022-02-16	149878139448	<50	<50
2022-02-17	517992	800	<50
2022-02-18	518744	800	<50
2022-02-23	16922820	<50	<50
2022-03-14	181151260	1480	<50
2022-03-16	5690801456	<50	<50
2022-04-01	193060940755	<50	<50
2022-04-06	442295173130	<50	<50
2022-04-07	115331584644	<50	<50
2022-04-13	20308832	9760	<50
2022-04-16	30718368	39840	<50
2022-04-25	20047953757	<50	<50
2022-04-26	20442510934	<50	<50
2022-05-04	16059814011	<50	<50
2022-05-08	33678650	940	<50
2022-05-10	15903762527	<50	<50
2022-05-14	86646828424	<50	<50
2022-05-17	500232	800	<50
2022-07-12	44535266577	2420	<50
2022-07-13	343291977932	18420	<50
2022-07-14	377342624998	23080	<50
2022-07-15	138522731946	20140	<50
2022-07-17	63390256	1060	<50
2022-07-18	23472203990	14080	<50
2022-07-19	10240188	680	<50
2022-07-27	10021863235	<50	<50
2022-07-31	10431086594	1240	<50
2022-08-01	48433875032	5780	<50
2022-08-02	77420822143	9240	<50
2022-08-03	66579829943	7940	<50
2022-08-07	45929676423	1440	<50
2022-08-08	97339297001	180	<50
2022-08-09	112917566272	220	<50
2022-08-10	500337274939	160	40
2022-08-11	376892904607	340	<50
2022-08-12	82097320968	160	<50
2022-08-13	112421984371	220	<50
2022-08-14	38225664	<50	<50
2022-08-21	319107688637	<50	<50
2022-08-22	98146741945	<50	<50
2022-08-25	188889668562	<50	<50
2022-08-26	172314961803	<50	<50
2022-08-27	137296627231	<50	<50
2022-08-28	195856288778	<50	<50
2022-08-29	267647565656	<50	<50
2022-08-30	89597243391	<50	<50
2022-08-31	189724518261	<50	<50
2022-09-01	27862184808	<50	<50
2022-09-05	13931092404	<50	<50
2022-09-06	2155248236	<50	<50
2022-10-03	44546516471	6620	<50
2022-10-04	10569565179	37940	<50
2022-10-05	44513343857	63120	<50
2022-11-01	15921912612	<50	<50
2022-11-02	861773460868	60	60
2022-11-03	140047371442	900	<50
2022-11-04	137080481218	<50	<50
2022-11-05	21750546618	<50	<50
2022-11-06	34326501776	<50	<50
2022-11-09	854478698426	60	60
2022-11-14	9588615	920	<50
2022-11-18	78087546474	<50	<50
2022-11-19	769926733352	40	40
2022-12-04	798073949973	60	60
2022-12-09	941659	820	<50
2022-12-10	19702730682	15780	<50
2022-12-15	2164365557	3060	<50
2022-12-19	167490764	2260	<50
2022-12-20	381734793775	<50	<50
2022-12-21	465175420980	1480	<50
2022-12-22	492615964	60	<50
2022-12-23	654149345	4980	<50
2022-12-26	19775078934	<50	<50
2023-01-12	152518394	<50	<50
2023-01-20	6505550303	<50	<50
2023-01-26	707659669670	80	60
2023-01-27	1013994935801	100	80
2023-01-28	687319462362	<50	<50
2023-01-29	17150028045	<50	<50
2023-02-02	12971863868	<50	<50
2023-02-08	2000725179	<50	<50
2023-02-12	47784392	980	<50
2023-02-20	10431086594	1240	<50
2023-02-21	10021863235	<50	<50
2023-03-06	249239650	<50	<50
2023-03-20	208687294	<50	<50
2023-04-12	10431086594	<50	<50
2023-04-13	19741644394	<50	<50
2023-04-15	28692230638	<50	<50
2023-04-24	15947097336	<50	<50
2023-05-15	98679939576	<50	<50
2023-05-17	17061498709	<50	<50
2023-05-22	17785552	<50	<50
2023-05-23	16894173	1580	<50
2023-05-25	845870698805	1640	60
2023-05-26	1000464	1580	<50
2023-05-27	500232	800	<50
2023-05-28	500232	800	<50
2023-05-29	500232	800	<50
2023-05-30	500232	800	<50
2023-05-31	500232	800	<50
2023-06-01	500232	800	<50
2023-06-02	12047568	800	<50
2023-06-03	500232	800	<50
2023-06-04	209458684	800	<50
2023-06-05	500232	800	<50
2023-06-06	500232	800	<50
2023-06-07	500232	800	<50
2023-06-08	500232	800	<50
2023-06-09	500232	800	<50
2023-06-10	500232	800	<50
2023-06-11	500232	800	<50
2023-06-12	500232	800	<50
2023-06-13	500232	800	<50
2023-06-14	500232	800	<50
2023-06-15	500232	800	<50
2023-06-16	35041885757	31580	<50
2023-06-17	1000464	1580	<50
2023-06-18	500232	800	<50
2023-06-19	716175661544	920	<50
2023-06-20	115252059873	800	<50
2023-06-21	666304	880	<50
2023-06-22	271616	400	<50
2023-06-23	500232	800	<50
2023-06-24	2000928	3160	<50
2023-06-25	805771772	1760	<50
2023-06-26	1257278058	1040	<50
2023-06-27	4507274431	1680	<50
2023-06-28	123193959	820	<50
2023-06-29	12588590639	4260	<50
2023-06-30	8875868739	2540	<50
2023-07-01	61746617	800	<50
2023-07-02	20315865	3220	<50
2023-07-03	4903458978	3100	<50
2023-07-04	500232	800	<50
2023-07-05	500232	800	<50
2023-07-06	4369094540	1660	<50
2023-07-07	500232	800	<50
2023-07-08	500232	800	<50
2023-07-09	500232	800	<50
2023-07-10	2283544932	1240	<50
2023-07-11	64438708450	10740	<50
2023-07-12	107805033260	13340	<50
2023-07-13	109037503615	22240	<50
2023-07-14	85338961278	15540	<50
2023-07-15	8869775213	2520	<50
2023-07-16	25037767577	2600	<50
2023-07-17	42617233861	9200	<50
2023-07-18	37328036904	8060	<50
2023-07-19	83401595526	17020	<50
2023-07-20	61949361917	12800	<50
2023-07-21	34902825619	7300	<50
2023-07-22	1452232618	1080	<50
2023-07-23	26838710508	5920	<50
2023-07-24	78539401679	15980	<50
2023-07-25	70757913592	14420	<50
2023-07-26	107066808134	21040	<50
2023-07-27	22310394287	5080	<50
2023-07-28	17375638245	4120	<50
2023-07-29	500232	800	<50
2023-07-30	500232	800	<50
2023-07-31	14055995871	820	<50
2023-08-01	500232	800	<50
2023-08-02	500232	800	<50
2023-08-03	500232	800	<50
2023-08-04	500232	800	<50
2023-08-05	77099021266	820	<50
2023-08-06	500232	800	<50
2023-08-07	10417393580	1100	<50
2023-08-08	500232	800	<50
2023-08-09	500232	800	<50
2023-08-10	500232	800	<50
2023-08-11	845870198573	840	60
2023-08-12	68363206	1180	<50
2023-08-13	500232	800	<50
2023-08-14	21331836	400	<50
2023-08-15	500232	800	<50
2023-08-16	500232	800	<50
2023-08-17	500232	800	<50
2023-08-18	500232	800	<50
2023-08-19	500232	800	<50
2023-08-20	500232	800	<50
2023-08-21	666304	880	<50
2023-08-22	5781221163	1900	<50
2023-08-23	500232	800	<50
2023-08-24	266782802	940	<50
2023-08-25	500232	800	<50
2023-08-26	500232	800	<50
2023-08-27	500232	800	<50
2023-08-28	500232	800	<50
2023-08-29	15904262759	800	<50
2023-08-30	271616	400	<50
2023-08-31	500232	800	<50
2023-09-01	500232	800	<50
2023-09-02	500232	800	<50
2023-09-03	2000928	3160	<50
2023-09-04	500232	800	<50
2023-09-05	500232	800	<50
2023-09-06	500232	800	<50
2023-09-07	1000464	1580	<50
2023-09-08	500232	800	<50
2023-09-09	14569400	800	<50
2023-09-10	500232	800	<50
2023-09-11	406309479	860	<50
2023-09-12	500232	800	<50
2023-09-13	500232	800	<50
2023-09-14	500232	800	<50
2023-09-15	500232	800	<50
2023-09-16	500232	800	<50
2023-09-17	13171066669	3400	<50
2023-09-18	4399011948	1620	<50
2023-09-19	22668657540	5120	<50
2023-09-20	855783456747	2740	60
2023-09-21	500232	800	<50
2023-09-22	500232	800	<50
2023-09-23	19837502340	4580	<50
2023-09-24	28341858391	1740	<50
2023-09-25	15904762991	1580	<50
2023-09-26	500232	800	<50
2023-09-27	457057048029	1760	<50
2023-09-28	375099459274	820	<50
2023-09-29	500232	800	<50
2023-09-30	3988587448	1560	<50
2023-10-01	500232	800	<50
2023-10-02	500232	800	<50
2023-10-03	500232	800	<50
2023-10-04	122693727	<50	<50
2023-10-07	1011699779	200	<50
2023-10-08	5020525514	1000	<50
2023-10-09	17203833684	3340	<50
2023-10-10	15712112592	1460	<50
2023-10-11	30971915259	6720	<50
2023-10-12	14702115101	2800	<50
2023-10-14	60391235	<50	<50
2023-10-15	4731797315	900	<50
2023-10-16	500232	800	<50
2023-10-17	63827802270	12180	<50
2023-10-18	23404779703	4480	<50
2023-10-19	820500560203	60	60
2023-10-20	11277028693	2160	<50
2023-10-21	25532484702	<50	<50
2023-10-22	9589727	920	<50
2023-10-23	500232	800	<50
2023-10-24	12774648555	1520	<50
2023-10-25	50312082318	6000	<50
2023-10-26	826807740481	60	60
2023-10-29	6378369489	2020	<50
2023-10-31	500232	800	<50
2023-11-01	13935231305	1660	<50
2023-11-02	9896034115	1880	<50
2023-11-03	98164859448	18820	<50
2023-11-06	4967114847	940	<50
2023-11-12	19616485214	2340	<50
2023-11-13	608281964571	160	60
2023-11-14	73182082638	1660	<50
2023-11-16	500232	800	<50
2023-11-17	500232	800	<50
2023-11-19	564372028	120	<50
2023-11-20	500232	800	<50
2023-11-21	16631538363	160	<50
2023-11-22	29515540136	920	<50
2023-11-23	500232	800	<50
2023-11-24	13171149	<50	<50
2023-11-26	469762048	<50	<50
2023-11-27	26893226064	800	<50
2023-11-28	10740017294	<50	<50
2023-11-29	29983668	<50	<50
2023-11-30	54506576	<50	<50
2023-12-02	500232	800	<50
2023-12-03	500232	800	<50
2023-12-04	500232	800	<50
2023-12-05	15990632945	<50	<50
2023-12-06	19794037714	<50	<50
2023-12-07	500232	800	<50
2023-12-08	19597567026	3760	<50
2023-12-09	4049455955	1600	<50
2023-12-11	666304	880	<50
2023-12-15	238025437	60	<50
2023-12-19	846267052285	80	60
2023-12-26	379910123542	<50	<50
2023-12-27	466359160379	<50	<50
2024-01-06	8423945777	<50	<50
2024-01-07	10021863235	<50	<50
2024-01-10	8854429640	1700	<50
2024-01-16	353272312640	<50	<50
2024-01-17	500111063561	<50	<50
2024-01-18	549705080	<50	<50
2024-01-20	16141522955	<50	<50
2024-01-21	17082998614	17420	<50
2024-01-22	1023696968	9120	<50
2024-01-23	168075684	600	<50
2024-01-24	92544018	340	<50
2024-01-25	25346838	60	<50
2024-01-26	125682621	420	<50
2024-01-27	135167816	440	<50
2024-01-28	255689136	500	<50
2024-01-29	43070236	<50	<50
2024-02-12	99840404	60	<50
2024-02-14	15903762527	<50	<50
2024-02-17	10870575408	2120	<50
2024-02-19	42380188	<50	<50
2024-02-26	3686501172	720	<50
2024-03-03	845882174773	60	60
2024-03-08	241935092	<50	<50
2024-03-12	11149152	<50	<50
2024-03-13	777843038	1640	120
2024-03-19	10020964	<50	<50
2024-03-26	202976848	<50	<50
2024-03-27	555795433	1500	60
2024-03-28	516972493	1520	60
2024-04-02	564019966973	<50	<50
2024-04-03	1012036853609	80	60
2024-04-04	164622475699	1460	60
2024-04-05	52355934	160	<50
2024-04-07	122693727	<50	<50
2024-04-08	190851167	<50	<50
2024-04-09	2114105837	420	<50
2024-04-10	10273614013	<50	<50
2024-04-11	20828121497	3980	<50
2024-04-12	14829446795	900	<50
2024-04-13	48163956012	80	<50
2024-04-14	55737855322	<50	<50
2024-04-15	220980214521	<50	<50
2024-04-16	111924262542	<50	<50
2024-04-17	90839285507	<50	<50
2024-04-18	196434694824	<50	<50
2024-04-19	85499421148	<50	<50
2024-04-20	99405613953	<50	<50
2024-04-21	7897316	<50	<50
2024-04-23	1231512873	5960	<50
2024-04-24	85993567	<50	<50
2024-04-25	1226717008	5900	<50
2024-04-30	76212413	<50	<50
2024-05-01	76212413	<50	<50
2024-05-02	2649727291	11000	<50
2024-05-04	1244478421	4800	<50
2024-05-06	1324483515	3920	<50
2024-05-07	571950187	2140	<50
2024-05-12	11281880	<50	<50
2024-05-15	7764588	<50	<50
2024-05-21	74304997604	<50	<50
2024-06-02	19311924	<50	<50
2024-06-04	21568300	<50	<50
2024-06-07	9490052	<50	<50
2024-06-08	7830952	<50	<50
2024-06-09	19776472	<50	<50
2024-06-12	29199332	<50	<50
2024-06-15	7896488	<50	<50
2024-06-29	9290960	<50	<50
2024-06-30	12210976	<50	<50
2024-07-02	4436882219	880	<50
2024-07-03	2137285376	<50	<50
2024-07-04	1297824405	260	<50
2024-07-07	8641487125	<50	<50
2024-07-08	93001758587	640	<50
2024-07-09	5974955411	5960	<50
2024-07-10	51772132354	10900	<50
2024-07-11	7412227946	1460	<50
2024-07-12	17007516692	3360	<50
2024-07-13	1172818864	4080	<50
2024-07-14	2876160198	560	<50
2024-07-15	34105576630	7080	<50
2024-07-16	71676138045	8620	<50
2024-07-17	38225911474	7480	<50
2024-07-18	15089737755	2940	<50
2024-07-19	49809291242	9640	<50
2024-07-22	31848514118	6160	<50
2024-07-23	79314120574	15160	<50
