date	bytes_sent
2021-06-09	1149924551484
2021-06-10	613706367152
2021-06-11	288000031
2021-06-14	38064204
2021-06-22	673366321
2021-06-23	672273652
2021-06-25	25732460273
2021-06-30	860385507544
2021-07-01	789841910
2021-07-16	48541532
2021-07-27	1207328
2021-07-31	26628168
2021-08-02	4194067289
2021-08-03	569320
2021-08-04	140655099
2021-08-10	42913076354
2021-08-26	261625953
2021-08-30	10021863235
2021-09-03	80016193
2021-09-22	57576167
2021-10-18	73754359009
2021-10-22	964783941
2021-10-26	39154654
2021-10-27	10195988
2021-12-01	92549795
2021-12-04	13968193649
2021-12-07	39173416
2021-12-10	22166192
2021-12-27	587375971
2022-01-12	29808211
2022-01-25	139592012
2022-02-01	17220989
2022-02-02	603664
2022-02-03	561744962
2022-02-05	2860613413
2022-02-16	149878139448
2022-02-17	517992
2022-02-18	518744
2022-02-23	16922820
2022-03-14	181151260
2022-03-16	5690801456
2022-04-01	193060940755
2022-04-06	442295173130
2022-04-07	115331584644
2022-04-13	20308832
2022-04-16	30718368
2022-04-25	20047953757
2022-04-26	20442510934
2022-05-04	16059814011
2022-05-08	33678650
2022-05-10	15903762527
2022-05-14	86646828424
2022-05-17	500232
2022-07-12	44535266577
2022-07-13	343291977932
2022-07-14	377342624998
2022-07-15	138522731946
2022-07-17	63390256
2022-07-18	23472203990
2022-07-19	10240188
2022-07-27	10021863235
2022-07-31	10431086594
2022-08-01	48433875032
2022-08-02	77420822143
2022-08-03	66579829943
2022-08-07	45929676423
2022-08-08	97339297001
2022-08-09	112917566272
2022-08-10	500337274939
2022-08-11	376892904607
2022-08-12	82097320968
2022-08-13	112421984371
2022-08-14	38225664
2022-08-21	319107688637
2022-08-22	98146741945
2022-08-25	188889668562
2022-08-26	172314961803
2022-08-27	137296627231
2022-08-28	195856288778
2022-08-29	267647565656
2022-08-30	89597243391
2022-08-31	189724518261
2022-09-01	27862184808
2022-09-05	13931092404
2022-09-06	2155248236
2022-10-03	44546516471
2022-10-04	10569565179
2022-10-05	44513343857
2022-11-01	15921912612
2022-11-02	861773460868
2022-11-03	140047371442
2022-11-04	137080481218
2022-11-05	21750546618
2022-11-06	34326501776
2022-11-09	854478698426
2022-11-14	9588615
2022-11-18	78087546474
2022-11-19	769926733352
2022-12-04	798073949973
2022-12-09	941659
2022-12-10	19702730682
2022-12-15	2164365557
2022-12-19	167490764
2022-12-20	381734793775
2022-12-21	465175420980
2022-12-22	492615964
2022-12-23	654149345
2022-12-26	19775078934
2023-01-12	152518394
2023-01-20	6505550303
2023-01-26	707659669670
2023-01-27	1013994935801
2023-01-28	687319462362
2023-01-29	17150028045
2023-02-02	12971863868
2023-02-08	2000725179
2023-02-12	47784392
2023-02-20	10431086594
2023-02-21	10021863235
2023-03-06	249239650
2023-03-20	208687294
2023-04-12	10431086594
2023-04-13	19741644394
2023-04-15	28692230638
2023-04-24	15947097336
2023-05-15	98679939576
2023-05-17	17061498709
2023-05-22	17785552
2023-05-23	16894173
2023-05-25	845870698805
2023-05-26	1000464
2023-05-27	500232
2023-05-28	500232
2023-05-29	500232
2023-05-30	500232
2023-05-31	500232
2023-06-01	500232
2023-06-02	12047568
2023-06-03	500232
2023-06-04	209458684
2023-06-05	500232
2023-06-06	500232
2023-06-07	500232
2023-06-08	500232
2023-06-09	500232
2023-06-10	500232
2023-06-11	500232
2023-06-12	500232
2023-06-13	500232
2023-06-14	500232
2023-06-15	500232
2023-06-16	35041885757
2023-06-17	1000464
2023-06-18	500232
2023-06-19	716175661544
2023-06-20	115252059873
2023-06-21	666304
2023-06-22	271616
2023-06-23	500232
2023-06-24	2000928
2023-06-25	805771772
2023-06-26	1257278058
2023-06-27	4507274431
2023-06-28	123193959
2023-06-29	12588590639
2023-06-30	8875868739
2023-07-01	61746617
2023-07-02	20315865
2023-07-03	4903458978
2023-07-04	500232
2023-07-05	500232
2023-07-06	4369094540
2023-07-07	500232
2023-07-08	500232
2023-07-09	500232
2023-07-10	2283544932
2023-07-11	64438708450
2023-07-12	107805033260
2023-07-13	109037503615
2023-07-14	85338961278
2023-07-15	8869775213
2023-07-16	25037767577
2023-07-17	42617233861
2023-07-18	37328036904
2023-07-19	83401595526
2023-07-20	61949361917
2023-07-21	34902825619
2023-07-22	1452232618
2023-07-23	26838710508
2023-07-24	78539401679
2023-07-25	70757913592
2023-07-26	107066808134
2023-07-27	22310394287
2023-07-28	17375638245
2023-07-29	500232
2023-07-30	500232
2023-07-31	14055995871
2023-08-01	500232
2023-08-02	500232
2023-08-03	500232
2023-08-04	500232
2023-08-05	77099021266
2023-08-06	500232
2023-08-07	10417393580
2023-08-08	500232
2023-08-09	500232
2023-08-10	500232
2023-08-11	845870198573
2023-08-12	68363206
2023-08-13	500232
2023-08-14	21331836
2023-08-15	500232
2023-08-16	500232
2023-08-17	500232
2023-08-18	500232
2023-08-19	500232
2023-08-20	500232
2023-08-21	666304
2023-08-22	5781221163
2023-08-23	500232
2023-08-24	266782802
2023-08-25	500232
2023-08-26	500232
2023-08-27	500232
2023-08-28	500232
2023-08-29	15904262759
2023-08-30	271616
2023-08-31	500232
2023-09-01	500232
2023-09-02	500232
2023-09-03	2000928
2023-09-04	500232
2023-09-05	500232
2023-09-06	500232
2023-09-07	1000464
2023-09-08	500232
2023-09-09	14569400
2023-09-10	500232
2023-09-11	406309479
2023-09-12	500232
2023-09-13	500232
2023-09-14	500232
2023-09-15	500232
2023-09-16	500232
2023-09-17	13171066669
2023-09-18	4399011948
2023-09-19	22668657540
2023-09-20	855783456747
2023-09-21	500232
2023-09-22	500232
2023-09-23	19837502340
2023-09-24	28341858391
2023-09-25	15904762991
2023-09-26	500232
2023-09-27	457057048029
2023-09-28	375099459274
2023-09-29	500232
2023-09-30	3988587448
2023-10-01	500232
2023-10-02	500232
2023-10-03	500232
2023-10-04	122693727
2023-10-07	1011699779
2023-10-08	5020525514
2023-10-09	17203833684
2023-10-10	15712112592
2023-10-11	30971915259
2023-10-12	14702115101
2023-10-14	60391235
2023-10-15	4731797315
2023-10-16	500232
2023-10-17	63827802270
2023-10-18	23404779703
2023-10-19	820500560203
2023-10-20	11277028693
2023-10-21	25532484702
2023-10-22	9589727
2023-10-23	500232
2023-10-24	12774648555
2023-10-25	50312082318
2023-10-26	826807740481
2023-10-29	6378369489
2023-10-31	500232
2023-11-01	13935231305
2023-11-02	9896034115
2023-11-03	98164859448
2023-11-06	4967114847
2023-11-12	19616485214
2023-11-13	608281964571
2023-11-14	73182082638
2023-11-16	500232
2023-11-17	500232
2023-11-19	564372028
2023-11-20	500232
2023-11-21	16631538363
2023-11-22	29515540136
2023-11-23	500232
2023-11-24	13171149
2023-11-26	469762048
2023-11-27	26893226064
2023-11-28	10740017294
2023-11-29	29983668
2023-11-30	54506576
2023-12-02	500232
2023-12-03	500232
2023-12-04	500232
2023-12-05	15990632945
2023-12-06	19794037714
2023-12-07	500232
2023-12-08	19597567026
2023-12-09	4049455955
2023-12-11	666304
2023-12-15	238025437
2023-12-19	846267052285
2023-12-26	379910123542
2023-12-27	466359160379
2024-01-06	8423945777
2024-01-07	10021863235
2024-01-10	8854429640
2024-01-16	353272312640
