date	bytes_sent	number_of_requests	number_of_downloads
2022-01-20	352386694730	42020	<50
2022-01-21	1027127560899	122500	<50
2022-01-22	1991971713	<50	<50
2022-01-23	25711841045	2840	<50
2022-01-28	3990554824	<50	<50
2022-02-03	1709176977	<50	<50
2022-04-13	40316655774	406900	<50
2022-04-16	778527502377	7244540	<50
2022-04-17	792709365685	7340440	<50
2022-04-29	14470426157	<50	<50
2022-04-30	14470426157	<50	<50
2022-05-02	21352976195	43820	<50
2022-05-04	187483944	3820	<50
2022-05-16	350177115	4620	<50
2022-05-17	327608	620	<50
2022-06-27	12641873	<50	<50
2022-07-08	216752445506	60	60
2022-07-10	5181497423	<50	<50
2022-07-12	105108766859	5000	<50
2022-07-13	532388838522	25380	60
2022-07-14	597041908496	28460	80
2022-07-15	150937901360	7200	<50
2022-07-21	5542458325	<50	<50
2022-07-22	2754346769	<50	<50
2022-07-27	787620747339	180	180
2022-07-31	58564809884	6980	<50
2022-08-01	466231246127	7500	<50
2022-08-02	102479380600	9740	<50
2022-08-03	181848242993	6900	<50
2022-08-04	76040549093	4220	<50
2022-08-05	148780766489	8160	<50
2022-08-07	13218887473	<50	<50
2022-08-08	165492016149	320	<50
2022-08-09	223268561173	420	<50
2022-08-10	120475563448	240	<50
2022-08-11	224106200831	420	<50
2022-08-12	209849884297	400	<50
2022-08-13	118558839657	220	<50
2022-08-14	23349467752	<50	<50
2022-08-16	1796112904	<50	<50
2022-08-18	2694169356	<50	<50
2022-08-19	1796112904	<50	<50
2022-08-20	898056452	<50	<50
2022-08-21	4490282260	<50	<50
2022-08-22	1796112904	<50	<50
2022-08-23	173919706135	320	<50
2022-08-24	212444756550	3100	<50
2022-08-25	186080512167	<50	<50
2022-08-26	339545646387	<50	<50
2022-08-27	292205607308	<50	<50
2022-08-28	387367223452	60	<50
2022-08-29	256334912250	<50	<50
2022-08-30	11447922416	<50	<50
2022-08-31	97427259930	<50	<50
2022-09-01	14306242318	<50	<50
2022-09-02	102516959454	<50	<50
2022-09-03	97832533095	<50	<50
2022-09-04	54891885053	<50	<50
2022-09-06	2861980604	<50	<50
2022-09-07	277195504	<50	<50
2022-09-10	8585941812	<50	<50
2022-09-11	8585941812	<50	<50
2022-09-16	5459975968	<50	<50
2022-10-05	898056452	<50	<50
2022-11-18	9241583695	<50	<50
2022-11-22	71880998293	<50	<50
2022-11-23	1083814216913	140	140
2022-11-24	223416387239	<50	<50
2022-12-02	17818265	<50	<50
2022-12-03	221368520	<50	<50
2022-12-14	117476154	<50	<50
2023-01-01	9299966137	<50	<50
2023-02-16	14299292936	1700	<50
2023-02-17	13279166464	1580	<50
2023-02-18	20439971115	2440	<50
2023-02-19	24845672305	2960	<50
2023-02-23	19419844643	2320	<50
2023-03-26	1430990302	<50	<50
2023-03-29	5093066644	<50	<50
2023-04-09	4798507125	<50	<50
2023-04-11	14299292936	<50	<50
2023-04-12	44265516948	<50	<50
2023-04-13	29888642608	<50	<50
2023-04-14	15645315424	<50	<50
2023-04-15	58707953247	<50	<50
2023-05-03	2102116035	<50	<50
2023-05-04	14602708334	<50	<50
2023-05-08	14299292936	1700	<50
2023-05-09	19419844643	2320	<50
2023-05-14	1430990302	<50	<50
2023-05-19	7934568279	<50	<50
2023-05-23	72874620	1260	<50
2023-05-25	655216	1240	<50
2023-05-26	655216	1240	<50
2023-05-27	23521357	620	<50
2023-05-28	327608	620	<50
2023-05-29	327608	620	<50
2023-05-30	327608	620	<50
2023-05-31	327608	620	<50
2023-06-01	327608	620	<50
2023-06-02	327608	620	<50
2023-06-03	327608	620	<50
2023-06-04	327608	620	<50
2023-06-05	327608	620	<50
2023-06-06	327608	620	<50
2023-06-07	327608	620	<50
2023-06-08	327608	620	<50
2023-06-09	327608	620	<50
2023-06-10	118387677684	640	<50
2023-06-11	250262626816	660	<50
2023-06-12	549953066933	680	60
2023-06-13	111258517914	640	<50
2023-06-14	278443913725	640	<50
2023-06-15	5319409691	620	<50
2023-06-16	327608	620	<50
2023-06-17	655216	1240	<50
2023-06-18	327608	620	<50
2023-06-19	327608	620	<50
2023-06-20	327608	620	<50
2023-06-21	327608	620	<50
2023-06-22	327608	620	<50
2023-06-23	327608	620	<50
2023-06-24	655216	1240	<50
2023-06-25	422014036	1340	<50
2023-06-26	222280816	660	<50
2023-06-27	327608	620	<50
2023-06-28	327608	620	<50
2023-06-29	327608	620	<50
2023-06-30	327608	620	<50
2023-07-01	74604052	640	<50
2023-07-02	327608	620	<50
2023-07-03	22828879	620	<50
2023-07-04	327608	620	<50
2023-07-05	327608	620	<50
2023-07-06	327608	620	<50
2023-07-07	327608	620	<50
2023-07-08	327608	620	<50
2023-07-09	327608	620	<50
2023-07-10	2683498692	620	<50
2023-07-11	327608	620	<50
2023-07-12	327608	620	<50
2023-07-13	327608	620	<50
2023-07-14	59042685	3400	<50
2023-07-15	327608	620	<50
2023-07-16	327608	620	<50
2023-07-17	327608	620	<50
2023-07-18	327608	620	<50
2023-07-19	327608	620	<50
2023-07-20	327608	620	<50
2023-07-21	327608	620	<50
2023-07-22	327608	620	<50
2023-07-23	327608	620	<50
2023-07-24	4191292759	620	<50
2023-07-25	327608	620	<50
2023-07-26	327608	620	<50
2023-07-27	633988599311	680	60
