region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GRC/I	4711844	1	1	0
EGY/C	1061824	1	1	0
BRA/MA	8162772	2	2	0
PAK/SD	2920016	3	3	0
VNM/51	1725464	2	2	0
ARG/S	8295500	2	2	0
URY/MO	16856456	1	1	0
KAZ/75	6503672	2	2	0
COL/CAU	2190012	1	1	0
BRA/BA	2256376	1	1	0
CHN/SH	3299141890	455	18	7
ZAF/WC	3450928	3	3	0
USA/ME	7934568279	1	1	0
JOR/AM	18781012	3	3	0
USA/SC	5319082083	2	2	0
BRA/SP	7830952	6	6	0
DEU/NW	2092576544	3	3	0
SYR	862732	1	1	0
COL/ANT	3761762520	4	4	0
PRY/ASU	1194552	1	1	0
POL/30	1393644	1	1	0
VEN/A	4644652	1	1	0
IDN/BT	2190012	2	2	0
RUS/SVE	3517292	1	1	0
ARG/X	1194552	1	1	0
NOR/50	812078091	169	0	9
IND/MH	2866692448	3	3	0
PRT/11	7355381972	8	8	0
USA/WI	18135814671	3	3	0
HUN/FE	1128188	1	1	0
SRB/00	2256376	1	1	0
USA/WV	4247296	1	1	0
BRA/RS	6503672	2	2	0
JOR	1393644	1	1	0
VNM	929096	1	1	0
DEU/HH	4798507125	4	4	0
USA/OR	11525448008	3	3	0
SAU/04	14533716	2	2	0
USA/IA	20971024	1	1	0
FRA/GES	12542796	1	1	0
IRQ/BG	3185472	3	3	0
DEU/HB	16723728	1	1	0
MEX/NLE	4380024	2	2	0
SAU/02	3318200	3	3	0
CAN/AB	9761345719	38	4	1
HKG/NTW	11680064	1	1	0
RUS	2548335499	258	11	3
MAR/06	11215516	3	3	0
IRL	14002804	1	1	0
ITA/72	1260916	1	1	0
IND	1061824	1	1	0
TZA/02	2057284	2	2	0
UKR/14	1460008	1	1	0
IRN/23	3146269637	2	2	0
USA/MN	2809848884	6	6	0
VNM/68	1659100	1	1	0
SYC	33645720	10	10	0
RUS/KGN	1393644	1	1	0
ARG/C	1260916	1	1	0
BEN/LI	1393644	1	1	0
PAK/IS	1061824	1	1	0
MYS/14	8428228	2	2	0
SEN/DK	862732	1	1	0
ITA	73262868	32	1	1
USA/MI	72216844	14	0	1
IRN	1032756120	2	1	1
UKR	1061824	1	1	0
VNM/52	862732	1	1	0
MYS/10	1128188	1	1	0
BGD/C	21103752	2	2	0
IRQ/AR	8295500	2	2	0
ARG	1061824	1	1	0
MEX/ZAC	1061824	1	1	0
BWA/GA	1194552	1	1	0
PAN/8	11348244	1	1	0
JAM/01	6769128	1	1	0
VNM/20	3052744	1	1	0
NLD/NH	18847376	1	1	0
VNM/24	929096	1	1	0
TUN/11	1128188	1	1	0
ROU	22829216	1	1	0
ROU/CJ	3421364500	2	2	0
TUR/42	1393644	1	1	0
SAU/05	1128188	1	1	0
GRC/B	7432768	1	1	0
DNK/84	6866849452	1	1	0
IRQ	3185472	3	3	0
IRL/L	32717452	2	2	0
TUR/45	5840032	1	1	0
COL/CAL	1260916	1	1	0
ITA/34	9241583695	1	1	0
GEO/TB	17586460	1	1	0
MAR/04	1061824	1	1	0
CHE/AG	11160591	21	2	2
JPN/13	9332727	15	2	1
USA/RI	77989573	17	0	1
CAN/ON	9299966137	4	4	0
UKR/12	3119108	1	1	0
IND/DL	2322740	1	1	0
ARM/ER	18250100	1	1	0
ALB/11	9158232	1	1	0
NPL/P3	59793964	3	3	0
HUN/BA	43220776	77	3	1
USA/MS	1357160684	2	2	0
RUS/MOS	1194552	1	1	0
KEN	2190012	2	2	0
ROU/B	1061824	1	1	0
CHL/VS	1194552	1	1	0
VNM/21	929096	1	1	0
BRA/CE	1725464	1	1	0
MAR/01	1194552	1	1	0
DZA/16	7963680	2	2	0
CYP/01	862732	1	1	0
IDN/YO	7167312	2	2	0
XK	13206436	1	1	0
CHL/LR	929096	1	1	0
ISR	4114568	1	1	0
ALB/08	7167312	1	1	0
IND/BR	796368	1	1	0
KAZ/63	1393644	1	1	0
BRA/MT	3517292	1	1	0
IDN/JT	12078248	1	1	0
MEX/VER	1128188	1	1	0
KEN/30	8229136	1	1	0
CRI/SJ	13471892	1	1	0
THA/10	6835492	1	1	0
USA/CT	26014688	1	1	0
VEN/S	4313660	1	1	0
OMN/MA	1061824	1	1	0
UKR/05	1128188	1	1	0
